AreaType,AreaCodeName,2006-2010Persons_dsr,2006-2010Persons_lower95CI,2006-2010Persons_upper95CI,2007-2011Persons_dsr,2007-2011Persons_lower95CI,2007-2011Persons_upper95CI,2008-2012Persons_dsr,2008-2012Persons_lower95CI,2008-2012Persons_upper95CI,2009-2013Persons_dsr,2009-2013Persons_lower95CI,2009-2013Persons_upper95CI,2010-2014Persons_dsr,2010-2014Persons_lower95CI,2010-2014Persons_upper95CI,2011-2015Persons_dsr,2011-2015Persons_lower95CI,2011-2015Persons_upper95CI,2006-2010Males_dsr,2006-2010Males_lower95CI,2006-2010Males_upper95CI,2007-2011Males_dsr,2007-2011Males_lower95CI,2007-2011Males_upper95CI,2008-2012Males_dsr,2008-2012Males_lower95CI,2008-2012Males_upper95CI,2009-2013Males_dsr,2009-2013Males_lower95CI,2009-2013Males_upper95CI,2010-2014Males_dsr,2010-2014Males_lower95CI,2010-2014Males_upper95CI,2011-2015Males_dsr,2011-2015Males_lower95CI,2011-2015Males_upper95CI,2006-2010Females_dsr,2006-2010Females_lower95CI,2006-2010Females_upper95CI,2007-2011Females_dsr,2007-2011Females_lower95CI,2007-2011Females_upper95CI,2008-2012Females_dsr,2008-2012Females_lower95CI,2008-2012Females_upper95CI,2009-2013Females_dsr,2009-2013Females_lower95CI,2009-2013Females_upper95CI,2010-2014Females_dsr,2010-2014Females_lower95CI,2010-2014Females_upper95CI,2011-2015Females_dsr,2011-2015Females_lower95CI,2011-2015Females_upper95CI
MSOA,E02002375,164,106.3422,241.3553,158.8,101.8939,235.5984,154.8,99.689,228.7384,188.8,128.5644,266.6532,153.9,101.8941,222.2537,154.5,102.7698,222.1862,228.8,134.3838,363.3376,222.2,128.0824,357.7181,242.9,145.1575,379.6328,281.7,179.1109,420.1505,222.4,136.5712,340.5795,236.1,147.9884,355.7597,92.6,39.0684,184.0124,90.5,38.1406,179.9106,64.8,22.8679,142.7386,91,38.5758,177.7701,84,33.5122,170.2147,70,24.9418,149.9047
MSOA,E02002376,153.7,102.7117,221.0341,143.4,93.6062,210.2047,141.7,91.6709,209.2174,130.8,82.7742,196.4581,144.9,93.5293,214.228,139,88.163,208.0391,172.9,98.7929,280.8289,155.9,85.1971,261.6259,158.4,86.4821,265.9427,183.6,104.4224,298.9135,184.3,104.3653,300.7162,193,109.9009,312.6527,134.5,71.0407,230.8721,131.2,67.7347,229.2701,123.4,61.5696,220.8459,79.1,31.7316,163.1016,104.2,47.6124,197.8611,85.1,34.1599,175.4355
MSOA,E02002377,137,85.5159,206.9179,121.7,72.9624,189.3223,112.9,66.7308,177.4865,107.6,61.47,173.3326,121.8,72.1217,190.7274,133.7,79.7691,208.5278,164.2,91.2245,269.276,146.5,77.0361,248.9426,143.2,73.9845,246.7017,119.7,55.5807,220.7533,128.6,62.494,228.9916,155.2,76.7577,274.3261,104.8,41.3301,217.3555,91.4,33.2306,199.5184,78.2,27.4491,172.5298,96.1,36.8323,201.2034,114.4,46.9001,229.6651,111.6,45.7446,224.057
MSOA,E02002379,191.5,127.5826,275.5096,198.7,133.5592,283.9332,199.3,135.3794,282.2392,128.6,79.6608,195.5069,148.1,94.7272,219.7064,145.1,93.1309,214.8232,239.1,138.016,383.1388,251,148.1131,396.2091,240.8,144.151,376.0031,163.4,89.1064,272.9652,190.8,110.131,305.7487,199.5,115.7687,318.8122,142.3,71.8998,251.0861,144.5,72.8645,255.1951,153.2,79.1339,265.6801,90.2,35.9362,182.8627,100.5,41.5505,201.1642,89.8,36.4474,180.9066
MSOA,E02002380,92,56.8456,140.7758,88.6,54.006,136.9938,82.8,49.6733,129.5532,90.2,55.6659,138.1152,67.2,38.2257,109.3979,66.2,37.6728,107.7467,150.4,85.6493,244.7023,133.3,72.6095,224.0538,105,52.0006,188.5282,113,57.6804,198.4829,82.7,37.1268,158.1306,77.5,34.8883,148.0289,40.2,12.945,94.0263,50.3,18.2554,109.8608,67.5,28.8332,133.5288,76.7,34.8519,145.9651,57.6,23.0293,118.9066,57.3,22.9651,118.1884
MSOA,E02002381,106.4,66.0339,161.9809,96.3,58.1427,149.6785,76.1,42.8998,124.4524,77.6,44.6819,124.9981,76.7,44.0994,123.641,76.8,44.1383,123.829,144,79.0956,239.7184,123.6,64.2965,213.6609,120.1,61.0162,211.3995,114,57.9107,200.6722,112.6,57.1116,198.3437,100.6,49.264,181.5066,72,28.5732,149.0116,71.9,28.4,149.0415,33.8,8.9174,87.1677,40.5,12.9326,94.9434,40,12.9029,93.5144,52.4,18.6168,115.1922
MSOA,E02002382,126,72.2895,201.136,112.2,62.7867,181.9394,134.8,78.2465,213.2666,149.6,90.0784,230.4331,151.9,90.9479,234.6759,162.1,97.2206,250.2094,136,62.7262,249.2267,127.1,58.2341,233.5154,169.6,84.2626,297.2097,156.7,77.1158,275.7066,144.9,69.9104,257.0359,151.9,73.2734,267.8554,112.9,44.0668,230.4419,93,32.4878,200.3103,93.9,32.3309,203.0846,137.4,59.2137,263.4442,151.2,65.6431,289.1263,161.5,70.9156,311.431
MSOA,E02002383,184.2,95.1207,319.4798,161,79.2651,287.3012,143.5,67.6403,263.0564,112.4,47.6176,219.6248,126.6,57.2796,235.8504,111.7,42.422,226.3657,177.6,65.8841,375.7134,165.8,59.0554,355.0975,161.2,58.2883,343.7003,142.9,45.5191,323.9002,192.2,74.4142,387.1535,187.1,62.0408,400.6554,208.5,73.749,458.9594,173.4,53.2276,410.7304,136.9,34.2709,357.0166,86.5,16.6802,255.5946,50.5,6.0579,182.5953,23.4,0.5416,130.6149
MSOA,E02002384,199.2,141.7715,271.5201,218.6,157.2347,295.2697,196.8,138.3069,270.8861,201.3,141.4233,277.1385,148.8,98.0182,215.5448,150.7,98.4613,220.0302,258.3,170.1375,374.176,284,188.9725,407.8066,258.4,166.323,380.6027,235,146.1441,354.9168,184.8,105.6276,295.555,185.1,104.0903,300.5342,126.1,64.1236,221.8693,140.3,73.6453,241.5249,129.7,65.8805,228.3174,165.9,91.8144,275.1585,115.4,55.2793,212.3207,117.6,56.3501,216.3411
MSOA,E02002385,188,120.698,278.2942,179.3,113.9536,266.9705,180.3,114.4918,268.5901,191.5,123.2285,282.5866,181.5,115.4039,270.1763,149.7,89.7183,232.9231,259.5,150.1636,413.8115,225.7,126.3113,367.3231,265.1,152.9966,421.9225,262.2,150.6039,419.7009,255.7,146.7813,409.4221,167,80.0251,301.3983,113.2,45.353,233.5177,119.6,50.2497,238.0249,88,30.9835,193.9756,115.3,47.4252,231.2052,101,37.7998,213.0772,137.5,59.8993,265.941
MSOA,E02002386,75.3,51.797,105.796,70.4,47.7944,99.9782,77,53.2924,107.6416,80.9,56.6072,112.0691,69.4,47.0999,98.5785,63.7,42.5761,91.5958,105.9,65.4458,162.0292,99.8,60.7992,154.3586,95.5,57.355,149.3358,92.1,55.341,143.9798,80,46.4874,128.2541,78.9,45.8508,126.4869,51.8,26.655,90.6554,47.1,23.4146,84.4287,63.7,35.5346,105.2372,73.4,42.6272,117.7092,60.1,32.7451,101.0053,49.9,25.6826,87.322
MSOA,E02002387,107.6,66.836,163.7288,106.9,65.8439,163.8644,101,61.3255,156.501,103.4,63.4875,158.7775,118.1,75.7363,175.2725,135.3,90.4077,194.304,142,74.3951,244.6678,159.2,86.559,267.824,150.5,81.4642,253.733,153.7,84.8496,255.2378,183.7,109.0162,289.1048,200.8,123.7971,306.8269,78.6,35.1456,150.5237,62.9,24.6161,130.7914,53.9,19.5508,117.7443,53.8,19.3573,117.8181,52.6,18.7868,115.448,69.3,29.3634,137.4972
MSOA,E02002388,141.8,97.7483,198.5236,149.3,104.0126,207.2076,118.9,78.7738,171.8898,111.8,72.2875,164.8111,112.6,72.6912,166.1427,135.8,91.2404,194.1038,167.2,101.1229,258.8804,163,98.6827,252.2387,129.1,72.0552,212.1794,123.9,67.4668,207.1254,120.8,65.6819,202.086,168.8,100.7424,264.0064,116.2,63.0395,195.6938,132.2,74.7703,215.8401,106.7,55.9888,183.7123,96,47.4978,172.4404,99,48.8922,177.9709,100.3,49.3981,180.5224
MSOA,E02002389,168.6,121.885,227.2685,156.3,111.5337,213.0001,191.3,141.3712,253.0988,172.9,125.869,231.6605,146.4,103.3822,201.2248,152.3,108.0083,208.5699,178.2,112.6703,267.7883,171.6,107.2546,260.1986,195,125.87,288.2953,179.8,113.6139,270.2857,140,82.5606,221.8478,172.6,107.4955,262.2437,158,96.3348,244.2639,140.3,82.9279,222.0519,186,118.9358,277.0763,165.4,103.2603,250.9615,152.9,93.0742,236.5908,131.6,76.3048,211.2184
MSOA,E02002390,149.4,103.3581,208.9082,139.1,94.9998,196.556,117.8,77.4911,171.5794,103.3,65.9245,154.0577,78.7,47.0601,123.3549,49.5,25.3534,86.8126,144.7,80.3377,239.6189,120.1,63.5282,206.0124,117.6,62.2888,201.5981,112,59.0853,192.3587,100.5,51.4097,176.357,76,34.4525,144.7675,155.7,93.5282,243.446,158.3,95.0463,247.573,117.8,64.2245,197.9143,94.8,47.1541,169.8909,57.6,22.7392,119.421,24.9,4.9618,73.1879
MSOA,E02002391,124.2,85.6754,173.9923,120.1,82.3303,169.1075,113.5,76.8505,161.4538,103.8,69.2585,149.4149,102,68.0252,146.8664,91.9,60.1772,134.2239,182.6,115.9951,273.0526,188.2,120.6776,279.3257,168.2,104.6461,255.7087,142.8,85.2095,224.0802,155.8,95.6765,239.2199,135.1,80.1834,212.6064,70.7,33.7258,130.3061,57.4,24.7088,113.2247,64.2,29.2925,121.9773,69,33.0247,126.9958,54.1,23.2151,106.84,52.7,22.5446,104.1944
MSOA,E02002392,157.6,79.8123,275.7319,160.5,82.5031,277.133,190.4,103.424,317.071,213.7,116.4263,355.3684,234.1,130.0784,383.8786,230.7,129.0644,377.0431,192.6,81.2256,376.9417,209.3,95.6451,388.4224,233.8,111.7451,422.4058,279.3,134.6171,502.8718,316.3,156.3938,559.1407,310.1,155.8286,540.7903,102.8,21.7351,276.6662,76.5,8.5418,241.0861,110.7,23.4249,297.8855,114.5,24.3643,307.8209,120,25.6411,322.3789,109.8,22.5322,321.1514
MSOA,E02002393,187.3,130.9308,258.9137,222.4,159.1154,301.8779,203.3,142.6417,280.3627,191.9,132.9309,267.302,221.3,156.5674,303.0489,203.4,140.1348,284.5733,234.1,149.3256,347.8356,281.9,185.9261,408.6412,269.3,174.2099,396.1674,255.2,163.084,378.7853,309.1,204.0073,447.2282,280,177.7282,417.2106,130.6,67.3447,226.6624,151,80.3992,256.5732,128.6,64.057,228.3353,116.2,55.3317,212.1296,123.2,59.8056,223.1109,119,55.4122,221.51
MSOA,E02002394,157.3,107.7204,221.3806,156.6,107.243,220.3928,160.2,109.951,225.1458,115.5,72.6591,174.0695,87.2,50.5726,139.9391,133.9,87.0595,196.7425,207.2,128.9555,314.1712,223.9,142.5637,333.6686,227.4,144.8716,338.7773,173.5,100.1712,279.0847,143.9,77.8901,242.6082,213.3,130.4897,328.1973,105.5,51.6362,190.3903,84.2,37.4916,161.5096,87.9,39.5762,167.8832,57.1,20.2791,125.5383,30.6,6.2573,89.555,52.6,16.9932,122.9204
MSOA,E02002395,94.1,59.558,141.3237,93.9,59.4077,141.0559,90,56.2744,136.4375,57.4,31.2429,96.5142,52.3,27.7346,89.6061,67.8,39.3198,108.8081,133,74.2302,219.6713,128.9,71.8153,213.0862,119.8,65.1448,201.5288,88.7,42.3073,163.4898,86.3,41.0641,159.2248,107.9,56.8913,185.3641,59.2,25.364,116.9794,60.8,26.1124,120.0338,61.6,26.4621,121.6026,30.3,8.1663,77.7718,22.4,4.5294,65.6802,31,8.3581,79.5619
MSOA,E02002396,148.2,106.4554,200.7693,138.3,97.9272,189.5912,113.2,76.9944,160.3704,97.3,63.7454,142.068,82.2,52.0549,123.1385,75.8,47.9737,113.5894,241.2,166.0122,338.3787,229.3,155.5026,325.447,183.4,117.5083,272.3251,151.4,91.4082,235.323,106.3,57.7892,177.8418,100,55.5366,164.7561,56.7,24.4352,111.7965,50.2,20.1257,103.5328,49,19.6004,101.1362,49.3,19.7024,101.7874,61.3,27.8538,116.6585,52.3,22.4026,103.3538
MSOA,E02002397,95.9,63.978,138.0556,86.8,57.0009,126.5574,67.7,41.7456,103.7111,62,37.179,97.0311,72.1,45.0164,109.392,59,34.8326,93.4371,101.5,56.1822,168.3329,100.1,55.4326,165.9737,74.1,36.5795,133.2331,74.1,36.6155,133.1762,95.8,51.9148,161.424,80.1,41.0163,140.4942,91,49.5467,152.9874,75.1,38.6409,131.4386,62.3,29.7679,114.745,50,21.4843,98.6943,49.4,21.2322,97.5003,38.5,14.0555,83.9347
MSOA,E02002398,80.4,54.5903,114.1706,81.4,55.2655,115.5955,83.5,57.0503,117.96,81.4,55.2448,115.6227,81.4,55.249,115.6171,73.6,48.8927,106.391,102.1,61.4134,159.5229,102.4,61.5048,160.1173,100.1,60.0853,156.5747,102.3,61.4299,159.9819,108.7,66.3145,167.9935,113.6,70.2951,173.6844,59.9,30.8189,104.8377,60.4,31.1329,105.625,65.3,34.6797,111.8013,61.1,31.4706,106.8849,55.9,27.8086,100.1725,35.4,14.1629,73.0612
MSOA,E02002399,99.9,62.1871,151.8276,107.3,68.2171,160.3764,111.4,70.6731,166.709,106.7,66.9126,161.0951,105.2,65.9195,158.902,101.4,62.7281,154.6481,132.5,73.1155,220.0778,138.1,77.7689,225.9657,139.7,76.2871,233.2188,130.5,69.4822,221.7432,137.8,75.2479,230.0493,128.9,68.3379,219.4618,66.8,26.6868,137.9354,74.4,31.9531,146.8838,85,38.585,161.824,84.2,38.171,160.385,74.1,31.5688,146.7278,76.2,32.5098,150.8068
MSOA,E02002400,197.1,144.5422,262.2983,186.5,134.7111,251.3697,207.3,151.5226,276.6518,181.3,129.2286,247.0595,141.2,95.9198,200.1934,114.3,74.3218,167.6381,272.8,187.4439,382.7098,275.8,188.4565,388.6897,294.3,202.455,412.5653,240.8,158.6505,349.285,186.7,116.6306,282.4948,146.6,86.4502,231.4922,114.8,60.9466,196.5841,91.9,43.9581,169.1872,113.9,58.7651,199.0974,115.9,59.8411,202.5253,87.4,39.8599,166.0861,74.8,31.7274,148.3523
MSOA,E02002401,136.3,90.7798,196.413,142.8,96.3142,203.6242,133.8,88.8586,193.1487,153.2,104.5498,216.3253,153.3,104.5807,216.5151,150.1,101.7325,213.1156,169.9,99.4031,270.354,178,105.6947,280.0478,195.6,118.2014,303.8735,199.7,120.2761,310.8068,187.3,111.0414,294.9273,146.3,80.2821,243.6606,99.5,49.4009,178.4572,105,53.6791,184.3038,74.8,33.2415,143.5857,111.1,58.0585,191.6513,120.8,64.9139,204.3696,153.6,88.3722,247.5202
MSOA,E02002402,86.9,53.6445,133.0411,68,39.44,109.123,56.1,30.5625,94.2876,47.9,24.5825,83.9314,46.5,23.7531,81.6498,58.8,32.7164,97.2671,101.3,51.8299,177.7439,88.2,43.5431,158.5802,91.6,45.3986,164.4143,75.7,34.1147,144.53,72.1,32.1804,138.173,79.5,37.5711,147.0936,72.7,33.2362,138.0186,48.5,17.766,105.6248,22.8,4.6275,66.8115,23,4.7004,67.3193,23,4.6748,67.3814,38.9,12.5847,90.8705
MSOA,E02002403,95,61.8686,139.45,85.5,54.5983,127.466,93.3,61.3436,135.9356,91.1,59.9023,132.7235,102,69.1415,144.9935,94.8,63.249,136.4656,117.4,66.9218,190.9159,108.8,60.6099,179.8688,128,75.6174,202.6422,133.3,80.0743,208.42,158.1,100.0881,237.4104,151.8,94.8536,230.2107,74.5,35.5186,137.3419,65.5,29.7596,124.6559,63,28.5813,119.9683,54.4,23.1823,107.7084,53.2,22.6384,105.3879,44.3,17.49,91.844
MSOA,E02002404,166.1,114.2321,232.6498,165.7,113.572,232.5835,185,128.6122,256.6374,168.5,115.2491,236.5903,149.2,99.9955,213.0445,145.8,96.9888,209.9549,260.4,170.2576,380.0351,264.7,174.5114,383.8013,289.5,193.4558,415.1685,237.6,151.6466,352.9175,214.2,134.6299,322.2599,213.2,133.3781,322.3278,63.7,22.9601,133.2688,50.7,15.0377,113.9424,63.1,20.7428,135.4306,85.8,36.0125,164.2661,70.3,26.3084,143.1129,66.9,24.5122,142.0692
MSOA,E02002405,85.5,56.7113,123.7078,75.9,48.6189,112.949,87.3,57.9556,126.2453,88.9,59.4758,127.7571,88.1,58.9246,126.6284,84,55.7026,121.5558,137,84.5162,209.8199,122.2,72.3496,193.2339,140,86.5727,214.129,136.7,84.4982,209.1287,121.7,73.1494,190.2217,117.7,70.6235,184.1412,39.8,15.941,82.1107,35.1,12.8003,76.5482,40.9,16.3643,84.4108,46.4,19.9923,91.4946,57.7,27.5852,106.2481,52.1,23.7262,99.063
MSOA,E02002406,41.2,22.3235,69.427,43,23.9103,71.1527,45.4,25.7938,73.9543,44.4,25.2184,72.3359,35.1,18.5156,60.2857,44.8,25.9159,71.9908,78,41.053,134.1094,71,36.3546,124.5359,70.1,35.9179,122.92,63.1,31.3005,113.2166,45.6,19.5161,90.1417,54.7,25.9924,100.9796,6.5,0.1169,36.4391,16.2,3.1601,47.7809,21.8,5.7496,56.2246,26,8.244,61.0666,25.5,8.082,59.8991,36.1,14.3624,74.6487
MSOA,E02002407,180.2,123.9052,252.9599,183.7,127.0301,256.6716,131.8,84.89,194.7358,140.3,92.0777,204.2996,159,107.5972,225.9701,154.2,103.5105,220.5245,265.1,166.7831,398.619,244.2,151.9848,370.2712,167.1,94.0026,272.3515,162.8,92.1761,264.49,196.5,119.3405,303.5569,199.9,121.2274,309.0563,102.8,48.7168,189.9876,124.1,63.5645,217.6427,96,43.7305,182.514,113.4,56.0346,203.8091,114.4,56.4818,205.6801,104.7,49.4755,193.7274
MSOA,E02002408,101.3,66.972,146.8595,100.1,66.2109,145.0769,101.7,67.8186,146.4431,94.7,62.6393,137.2503,86,55.9123,126.3665,78.1,49.8605,116.4506,153.4,93.8013,236.0918,147.9,89.2187,229.9897,138.1,82.0786,217.1657,135.6,80.5811,213.2507,131.6,78.3068,206.8152,124.6,73.3026,197.6959,50.9,20.437,104.9221,55.1,23.7247,108.6775,67.4,32.1984,124.1484,58.3,26.5265,110.89,44.4,17.6964,91.7553,37.1,13.5146,80.9378
MSOA,E02002409,96.9,62.0229,144.2648,98.4,62.932,146.5673,92.4,57.8086,140.0296,83.2,50.6919,128.6758,81.8,49.8094,126.5519,93.9,59.2118,141.3236,140.6,81.7486,225.3389,133.1,75.8468,216.483,128.3,71.5618,211.9753,116.6,63.369,196.1991,132.5,75.3896,215.675,138.9,80.2477,223.3523,55.8,22.3264,115.161,65.3,28.0318,128.9404,58,23.1864,119.7374,50.5,18.5004,109.977,33,8.8845,84.7224,50.5,18.3544,110.2485
MSOA,E02002410,135.8,92.3556,192.4016,134,91.2116,189.7468,139.1,95.7587,195.1178,134.2,91.7224,189.3162,138.3,95.7058,193.1469,119.3,80.4819,170.0914,180.5,110.2578,277.9593,181,111.8968,276.1497,194.3,122.7387,291.4837,187.6,116.8993,284.2578,218.6,141.8912,320.9435,190.4,119.9665,286.0521,91.5,45.4644,164.0531,83.8,40.1077,154.2364,83.2,39.7726,153.2093,82.5,39.4583,151.8875,63.9,27.4715,126.1065,54.2,21.676,111.877
MSOA,E02002411,200.5,141.3923,275.5927,193.8,135.2333,268.6875,166.4,112.4372,236.7054,160.7,106.9498,231.3463,135.1,85.786,201.6525,95.8,54.2699,155.5983,267.1,175.3677,388.2398,255.3,164.8725,375.9467,226.1,142.6136,338.7702,220,135.1677,335.9777,174.8,98.4266,283.6277,121.5,56.6781,223.6605,119.2,56.7382,219.8948,119.8,56.8297,221.3145,87.9,34.9597,181.7827,89.2,35.4333,184.5482,91,36.1353,188.2952,73.8,26.2989,162.0894
MSOA,E02002412,147.6,103.0909,204.708,120.4,80.8554,172.3752,108.1,70.9136,157.7134,107.2,70.804,155.504,72.7,43.9596,112.9052,73.7,44.6144,114.3882,170.1,104.5269,261.081,135.5,78.0846,218.1713,120.9,66.9547,200.4564,120.6,68.0926,197.0713,83,40.8571,149.418,90.2,46.0122,158.4814,125.2,69.9392,206.6964,104.5,55.2791,179.2491,95.4,48.9116,167.2364,93.6,47.847,164.3001,63.7,28.457,122.0326,57.8,24.3927,114.8474
MSOA,E02002414,232.7,168.8593,312.6656,195.9,137.6705,270.3564,200.7,141.0573,276.9633,187,129.2893,261.5899,160.5,107.21,230.8737,155.2,102.8275,224.7077,336.8,229.7953,476.2111,282.3,185.5577,411.3718,274.9,179.1285,403.3896,236.5,147.8419,358.5752,206.8,124.0669,323.5652,213.8,129.616,331.5657,128.9,66.3879,225.4971,106,50.5875,195.3305,120.3,59.8293,215.603,132.9,68.434,232.5164,111.2,52.9992,205.0255,91.2,39.2216,179.9601
MSOA,E02002415,194.8,128.5642,280.7434,181.4,116.787,265.9425,186.7,120.1222,273.8134,201,129.3837,294.706,236.6,154.9206,342.582,235.5,151.5989,345.28,212.5,127.0078,330.216,182.4,103.3526,293.9634,208.9,121.6413,329.9693,213.3,122.2326,339.6537,271.8,161.3658,422.7792,285.2,171.4866,439.6282,168.4,73.1829,318.4641,175.1,77.8906,325.3132,145.6,58.4174,286.1471,176.9,76.275,339.1176,181.5,76.7501,350.3674,148.9,50.266,323.8144
MSOA,E02002416,76.8,50.3694,112.0633,72.5,46.0279,108.4504,73.4,47.0303,108.9875,87.1,58.1785,125.1129,75,48.464,110.6015,81.7,53.6887,118.876,86.8,47.0375,146.2591,100,56.3888,163.5149,106.9,62.6461,169.9592,129.1,80.1334,196.5231,128.7,79.9637,195.806,131.8,81.9025,200.505,68.2,36.0547,117.0173,47.6,20.0918,94.5739,42.1,16.3219,87.8141,48.5,20.0793,97.0321,26,6.4153,68.0047,36.1,12.1834,80.5535
MSOA,E02002417,96.3,62.7783,141.2736,90.2,58.2377,133.3352,98.9,66.0405,142.2935,89,58.479,129.7205,91.3,60.5128,132.1602,92.9,62.0441,133.6477,153.8,93.6451,237.9512,118.4,67.4076,192.6648,120.8,70.0243,193.911,115.2,66.8413,184.8307,121,71.4611,191.59,109.6,63.5938,175.8435,42.6,15.5184,92.9361,63.5,28.9122,120.7482,79,40.6446,138.2688,64,30.5167,117.9785,62.9,29.9784,115.9729,76.3,39.1921,133.6412
MSOA,E02002418,41.1,20.7386,72.5635,46.5,24.8289,78.9059,51.4,28.8949,84.1762,47,25.9956,77.9764,46.9,26.0166,77.698,52.3,30.3245,83.9421,62,27.4996,119.1034,62.4,27.681,119.8653,55.2,23.2644,109.7342,46.4,18.407,96.0419,52.4,22.4638,103.52,51,21.9297,100.6414,22.4,4.2091,66.4561,32.4,9.9507,76.7354,48.8,20.5318,97.0717,48.6,20.5567,96.4877,40.8,16.0376,84.7129,53.3,24.0852,101.6549
MSOA,E02002419,123.8,85.309,173.5488,136.1,95.3138,188.252,139.7,98.7731,191.6951,144.2,102.4855,197.0347,130.4,91.6165,179.8283,130.9,91.997,180.4806,196.8,127.646,289.5789,211.7,139.6389,307.3381,226.8,152.7928,323.6344,249.6,171.4359,350.6255,194.3,127.5083,282.9446,184.8,120.3615,270.7727,56,23.7112,111.1374,64.2,28.9617,122.5248,55.2,23.5062,109.3213,40.9,14.8168,89.3804,67.6,32.0553,124.9016,77.4,38.1968,139.185
MSOA,E02002420,108.7,73.4956,154.763,111.4,75.5198,158.3472,112.8,76.4309,160.387,125.7,87.0741,175.4371,118.5,81.0648,167.0734,94.2,61.0639,138.6563,135.6,80.4082,213.4948,124,71.446,199.6715,143.6,85.5388,225.5445,160.5,98.2999,246.8011,158.4,96.8787,243.7593,129.3,74.2635,208.546,84,43.3687,146.7856,98.7,53.8916,165.7045,85.3,44.0253,149.0799,96.3,52.1022,162.3914,82.7,42.1876,145.302,61.2,27.4428,117.0734
MSOA,E02002421,196.4,137.9395,271.1517,187.7,129.815,262.5151,175.9,119.9138,248.8416,140.6,91.3621,206.6589,145.2,95.0237,212.1443,144.7,95.1266,210.4927,269.4,175.4283,395.475,234.5,146.6813,355.4195,240.9,152.0086,362.4272,208.5,126.4621,323.2636,216.4,131.4403,335.2509,221.2,135.4506,340.1752,118.4,58.7535,212.404,137,70.6267,239.5637,106.7,48.6654,202.7562,68,24.6299,148.6112,70.7,27.3547,147.5671,67.2,26.0609,140.1547
MSOA,E02002422,50.4,27.3617,84.8504,54.2,29.4418,91.2223,53.4,29.0246,89.8499,64.3,37.3174,103.1517,69.9,41.9693,109.3199,75.8,46.8189,116.0105,96.1,50.7124,165.0276,77.5,36.6646,143.3307,69.3,31.2629,132.2572,76,36.1544,140.2351,88.4,45.3989,154.8477,102.7,55.8856,172.7041,8,0.1349,44.8903,32,8.6732,82.0309,38.6,12.4931,90.1589,52.5,21.0841,108.2119,51.4,20.6251,105.9752,49.8,19.9081,102.8093
MSOA,E02002423,170.8,118.5784,238.0437,160.7,110.2366,226.178,125.5,81.6002,184.3971,128.4,84.1807,187.3966,118.9,76.5082,176.1105,118.6,76.282,175.7109,246.8,158.5092,365.954,255.5,165.6096,376.0994,214,132.8825,325.6924,238.2,152.7434,353.5292,180.1,107.2699,282.8885,147.9,83.5993,241.547,97.5,46.5618,179.6175,68.9,27.5868,142.1634,39.2,10.5837,100.5755,20.8,2.4733,75.2726,58.8,21.4031,128.309,89.4,40.5416,170.2681
MSOA,E02002424,136.1,95.9887,187.2205,123.7,86.2992,171.6876,126.1,88.475,174.2099,106.1,72.2925,150.1461,80.5,51.8335,119.1872,78.4,49.9928,116.9783,197.9,128.8154,290.5857,166.6,105.1635,250.5924,172.9,110.4609,257.6953,138.3,84.2221,213.95,107.8,61.3522,175.4461,101.2,56.4208,167.2386,79.1,40.388,138.9199,84.6,44.6368,145.2899,82.3,43.345,141.4588,76,38.8202,133.4523,55.2,24.8522,105.4302,57.8,25.9869,110.4556
MSOA,E02002425,93.5,64.9559,130.2551,80.3,54.3804,114.2144,67.3,44.1866,98.1375,66.7,43.8198,97.2263,64.6,42.484,94.1067,64.8,42.6053,94.4117,106.7,64.8449,165.2515,93.3,54.9139,147.9979,91.6,53.9678,145.2237,111.7,69.7004,169.5301,104.7,64.5754,160.3719,104.7,64.6271,160.3002,80.4,44.835,132.8499,67.5,35.8189,115.6123,44.1,20.0306,83.9386,24.3,7.8185,56.8495,26.6,9.72,57.9746,27.4,9.9959,59.7486
MSOA,E02002426,77.4,50.4049,113.6173,73.8,47.6023,109.1555,63.4,39.6203,96.1428,60.6,37.4181,92.7644,54.7,32.8257,85.5722,49.5,28.7617,79.3607,90.9,50.6203,150.3029,71.5,36.6729,125.3167,51.8,23.4572,98.7117,57.7,27.4469,106.471,58.1,27.6198,107.2371,35.5,12.8589,77.5826,63.4,31.4573,113.7423,75,39.7831,128.482,73.3,38.8769,125.5765,62.9,31.3274,112.659,51.3,23.3773,97.5163,62.3,31.031,111.5806
MSOA,E02002427,114.3,79.9729,158.3438,100.5,68.672,141.9671,78.1,50.4772,115.3787,80.9,52.7813,118.6248,83.7,55.0959,121.8631,68.1,42.6081,103.2004,177.9,117.0687,259.06,167.6,109.3519,245.7472,121.6,73.0641,190.101,121.9,73.2387,190.578,117,69.1749,185.148,91.9,50.1295,154.3617,55.6,25.3537,105.6622,38.4,14.0775,83.6078,37.8,13.868,82.282,43.2,17.3287,89.0793,53.7,24.489,102.0487,47,20.2315,92.7109
MSOA,E02002428,137.4,94.9364,192.2833,120.8,81.1762,172.8794,112.6,74.4835,163.1874,115,76.666,165.6232,106.6,69.4315,156.4662,91.5,57.771,137.6123,192.2,119.5299,292.261,185.7,113.7493,285.5298,157.8,92.5251,250.8129,165.1,99.8744,256.3447,145.2,83.8327,233.5616,135.4,78.1363,217.8528,94.1,48.4037,164.7124,69.1,31.3004,131.6641,74.7,35.498,137.8976,67.2,30.4328,128.0553,71.2,32.4857,135.2781,48.4,17.6961,105.4689
