AreaType,AreaCodeName,01/07/2012_DASR,01/07/2012_lower95CI,01/07/2012_upper95CI,01/10/2012_DASR,01/10/2012_lower95CI,01/10/2012_upper95CI,01/01/2013_DASR,01/01/2013_lower95CI,01/01/2013_upper95CI,01/04/2013_DASR,01/04/2013_lower95CI,01/04/2013_upper95CI,01/07/2013_DASR,01/07/2013_lower95CI,01/07/2013_upper95CI,01/10/2013_DASR,01/10/2013_lower95CI,01/10/2013_upper95CI,01/01/2014_DASR,01/01/2014_lower95CI,01/01/2014_upper95CI,01/04/2014_DASR,01/04/2014_lower95CI,01/04/2014_upper95CI,01/07/2014_DASR,01/07/2014_lower95CI,01/07/2014_upper95CI,01/10/2014_DASR,01/10/2014_lower95CI,01/10/2014_upper95CI,01/01/2015_DASR,01/01/2015_lower95CI,01/01/2015_upper95CI,01/04/2015_DASR,01/04/2015_lower95CI,01/04/2015_upper95CI,01/07/2015_DASR,01/07/2015_lower95CI,01/07/2015_upper95CI,01/07/2015_DASR,01/07/2015_lower95CI,01/07/2015_upper95CI,01/01/2016_DASR,01/01/2016_lower95CI,01/01/2016_upper95CI,01/04/2016_DASR,01/04/2016_lower95CI,01/04/2016_upper95CI,01/07/2016_DASR,01/07/2016_lower95CI,01/07/2016_upper95CI,01/10/2016_DASR,01/10/2016_lower95CI,01/10/2016_upper95CI
MSOA,E02002362,3368.735,2920.3007,3865.314,3292.7543,2850.241,3783.3801,3246.3975,2807.0724,3733.9843,3259.9359,2819.7835,3748.4409,3231.2489,2790.7959,3720.7307,3257.8272,2818.5983,3745.3072,3311.5928,2869.2909,3801.9842,3210.6535,2773.437,3696.4089,3137.5029,2705.5772,3617.8987,3197.583,2758.8319,3685.3046,3212.5213,2769.3901,3705.2454,3223.1453,2777.6987,3718.444,3208.1564,2763.711,3702.3419,3307.9909,2857.5301,3807.9367,3320.9318,2868.5229,3823.0397,3292.0843,2843.5162,3789.9294,3333.1817,2880.3807,3835.4673,3388.8792,2933.725,3893.1452
MSOA,E02002363,1712.6776,1366.6336,2118.2521,1759.1578,1409.9369,2167.3688,1729.1371,1386.5599,2129.5822,1715.2145,1368.7211,2121.3156,1758.8729,1395.6402,2186.1991,1671.6087,1332.1087,2069.8784,1601.0162,1269.2885,1991.2783,1552.4878,1228.1383,1934.8283,1551.7964,1227.7508,1933.7787,1528.3386,1207.038,1907.4718,1571.6914,1246.5217,1954.6149,1623.9722,1293.1162,2012.4638,1563.5353,1241.7957,1942.0469,1569.7268,1248.0134,1947.842,1541.4693,1225.5803,1913.0979,1566.2455,1247.3909,1941.0007,1551.3667,1231.4858,1928.062,1446.1609,1141.121,1806.863
MSOA,E02002364,3838.6668,3297.5226,4441.3795,3831.5432,3292.0967,4432.365,3885.046,3340.4221,4491.1218,3830.5263,3263.8243,4464.7881,3969.5139,3419.6306,4580.4441,4108.0543,3552.5598,4723.7915,4092.1061,3542.9803,4700.3346,4086.8779,3544.7001,4686.8341,4097.6008,3554.549,4698.3824,4118.6612,3575.7367,4719.0216,4143.6158,3598.6542,4745.9514,4252.981,3702.1035,4860.7719,4305.9544,3752.3825,4916.1958,4430.1741,3869.273,5047.6022,4535.7089,3968.4349,5159.2892,4579.9648,4008.8098,5207.6904,4619.8698,4043.9117,5252.8742,4540.7563,3974.5287,5163.1863
MSOA,E02002366,1527.1645,1252.3508,1843.2605,1530.8898,1256.376,1846.4453,1461.3944,1193.6563,1770.1422,1367.9332,1097.4519,1683.8331,1464.9041,1194.7523,1777.0644,1503.2246,1230.8214,1817.1468,1552.2399,1277.2014,1868.2053,1564.8414,1288.7381,1881.8387,1611.5826,1330.2253,1934.2301,1570.1755,1295.2005,1885.6894,1539.0184,1267.1024,1851.2083,1523.6357,1252.472,1835.3402,1472.3207,1207.11,1777.7571,1526.5136,1256.7303,1836.4419,1560.9961,1286.9512,1875.6302,1543.6794,1271.6679,1855.979,1531.7839,1261.3187,1842.4955,1515.2433,1247.3833,1822.9621
MSOA,E02002367,3637.3301,3055.8324,4295.23,3670.9932,3090.7279,4326.6687,3775.2301,3187.591,4437.8941,3872.407,3261.3253,4562.6183,3860.8059,3257.1008,4541.8575,3933.765,3328.211,4615.5736,3844.3137,3261.6071,4499.42,3882.1019,3302.4364,4532.6253,3923.1771,3340.8858,4576.1949,3935.4049,3355.1763,4585.4488,3803.8501,3234.7941,4442.6913,3892.733,3319.0012,4535.7141,3893.987,3317.5475,4540.0026,3924.211,3345.9683,4571.601,3960.4683,3379.2113,4610.8094,4044.2508,3460.1652,4696.5243,4089.5001,3499.7678,4748.2824,4046.9209,3465.6479,4696.0534
MSOA,E02002368,1547.6752,1268.7626,1869.3092,1533.488,1255.2328,1854.5767,1507.2495,1231.0778,1826.3657,1459.073,1187.5882,1773.4346,1378.6619,1117.1645,1682.3548,1390.7282,1128.3311,1695.2359,1410.1469,1147.1893,1714.8546,1454.9983,1188.7403,1762.6593,1501.4408,1231.3605,1812.6859,1507.0555,1237.4598,1817.5419,1514.1715,1244.7729,1824.2336,1512.6624,1243.4682,1822.4892,1468.7902,1205.2268,1772.5252,1515.1347,1239.831,1833.0312,1506.0383,1239.6359,1812.4595,1526.8985,1257.8954,1836.1195,1557.3457,1286.8305,1867.7423,1617.3713,1342.0308,1932.4003
MSOA,E02002369,4007.8591,3491.2798,4578.8242,4090.5367,3570.8245,4664.1928,4121.9344,3599.799,4698.1391,4061.3195,3487.458,4701.9795,4013.4198,3494.6585,4587.0608,4092.1196,3568.6817,4670.2727,4176.2956,3644.7447,4763.0191,4103.13,3574.3142,4687.6199,4067.0116,3541.5739,4647.901,3929.0051,3412.0067,4501.6483,3855.4569,3345.1094,4421.1509,3839.4783,3328.4493,4406.2118,3888.5028,3371.6158,4461.5886,3973.2491,3448.631,4554.4741,3823.9396,3311.9301,4392.0493,3932.5617,3413.6685,4507.4441,3914.6374,3401.6107,4482.4708,4002.438,3485.3694,4573.8137
MSOA,E02002370,3836.8707,3316.5868,4415.0698,3922.522,3396.3544,4506.4913,3828.6714,3308.537,4406.7043,3705.031,3189.8521,4278.9885,3764.4644,3244.9235,4342.7885,3999.9892,3464.7609,4593.8618,3904.6708,3375.2689,4493.0028,3861.199,3332.3129,4449.5979,4081.9472,3542.8955,4679.3103,4132.0934,3591.3897,4730.7038,4159.4423,3615.0055,4762.0414,4229.1557,3681.8081,4834.2673,4241.3018,3695.1794,4844.7828,4320.095,3766.1091,4931.9893,4510.8764,3946.9638,5131.999,4510.2158,3945.5812,5132.1337,4568.787,4004.0079,5190.1109,4647.8651,4081.1302,5270.6135
MSOA,E02002371,1962.6334,1637.2955,2332.3843,2003.6348,1676.823,2374.2,2071.727,1740.4821,2446.3341,2109.7668,1755.6386,2512.8245,2050.2504,1700.177,2449.4988,2033.6573,1689.331,2425.9502,1908.4469,1586.1402,2275.4685,1896.3075,1577.32,2259.1911,1881.213,1565.1221,2240.8014,1920.4397,1604.3153,2279.0494,1924.6066,1607.9996,2283.6008,1970.2944,1649.2836,2333.7969,2038.5909,1710.2184,2409.7929,2100.045,1763.9881,2479.463,2142.6274,1803.7837,2524.5816,2133.7647,1796.6625,2513.7559,2207.7993,1864.1828,2594.3947,2245.2467,1896.4839,2637.3424
MSOA,E02002373,2161.348,1537.5436,2946.9097,2131.3372,1517.16,2902.6701,2196.571,1569.3892,2982.1661,2093.2338,1476.3351,2872.2971,2274.0624,1626.9455,3084.6278,2325.2484,1679.6753,3129.8457,2234.9077,1608.0977,3018.0432,2251.1467,1628.1107,3027.6553,2511.9161,1868.3534,3300.386,2332.0471,1717.4583,3089.5098,2411.753,1783.8113,3182.5674,2439.3305,1813.6015,3205.9511,2327.6306,1722.3286,3072.1277,2320.3154,1709.422,3073.2236,2437.5387,1804.123,3216.6144,2527.7093,1880.6855,3321.9474,2250.7694,1655.6444,2985.7861,2304.9767,1687.8858,3068.7745
MSOA,E02002374,2912.8398,2441.7884,3447.6913,2868.9955,2401.4823,3400.3307,2963.319,2489.2587,3500.8462,2952.9482,2476.6415,3493.5159,2807.5914,2341.5284,3338.8494,2902.3585,2432.1897,3436.4583,2960.29,2483.0252,3501.945,3013.9636,2529.903,3563.0791,2912.3291,2439.3698,3449.5988,2831.5907,2368.626,3358.0088,2840.7814,2376.4272,3368.7795,2893.9086,2424.9631,3426.6189,2980.1877,2505.8682,3517.7673,2958.6654,2484.101,3497.0086,2947.007,2474.6963,3482.7936,3112.3014,2623.6851,3664.8809,3076.6134,2590.687,3626.6218,3092.4351,2607.784,3640.5303
MSOA,E02002375,3571.0679,2965.8692,4260.9246,3593.7555,2988.6857,4282.769,3411.0772,2821.4185,4084.9909,3434.0496,2837.814,4115.8517,3368.1471,2790.4831,4027.6453,3506.429,2916.9038,4177.4083,3536.2856,2952.3296,4199.3337,3618.4237,3030.0231,4285.2994,3766.1497,3167.3212,4443.0833,3766.024,3168.8897,4440.7606,3934.4416,3324.0803,4622.1905,4043.7018,3424.6413,4739.9348,4003.1386,3390.1211,4692.8312,4125.2985,3503.9939,4822.5509,4089.6117,3469.3662,4786.1667,4157.8923,3532.8719,4859.0708,4277.4664,3620.3841,5015.6541,4343.4378,3684.3023,5082.8882
MSOA,E02002376,3810.0023,3218.8574,4476.0983,3922.5677,3331.7454,4586.0794,3848.6138,3263.4834,4506.687,3789.6259,3200.3175,4454.4362,3759.7261,3174.0667,4420.42,3760.5002,3172.6901,4423.8862,3866.962,3267.9483,4541.9245,3829.154,3232.7745,4501.41,3777.6183,3184.4429,4446.7911,3817.6989,3221.4862,4489.7668,3747.0072,3154.6378,4415.5387,3688.1147,3101.7237,4350.1673,3775.6991,3178.0222,4450.2205,3891.0151,3283.6065,4575.4369,3858.1568,3256.3524,4536.0024,3860.0107,3260.7928,4534.4303,3771.5698,3181.4943,4435.9508,3827.5023,3234.0903,4494.8894
MSOA,E02002377,3008.8251,2429.7041,3677.5431,2894.6096,2335.9592,3540.5765,2906.7006,2344.8973,3556.3132,3007.2149,2427.0251,3677.624,3106.8201,2514.8791,3789.8821,3009.916,2426.5786,3684.4284,2975.7024,2396.2729,3644.7766,2892.7366,2326.2607,3547.752,2942.6951,2367.5825,3607.6972,2899.8827,2330.1839,3558.1694,3055.4666,2464.7057,3736.2696,3070.5554,2482.9209,3746.464,3100.4591,2510.5668,3778.1299,3146.7661,2552.4611,3828.6882,3163.8503,2567.2082,3848.4541,3020.8863,2436.8892,3693.4607,3201.1194,2605.9374,3882.4736,3245.9941,2654.3241,3921.8422
MSOA,E02002379,4619.7079,3906.481,5422.7481,4601.1824,3887.4472,5405.1019,4631.1143,3914.813,5437.6162,4572.4891,3853.1495,5384.3157,4405.3132,3705.8101,5195.3957,4344.7315,3650.5088,5129.5015,4298.8141,3608.8681,5079.4112,4303.8558,3615.5967,5082.2126,4481.721,3782.204,5270.2365,4679.7458,3964.0887,5484.3214,4689.3618,3970.8462,5497.4481,4744.7751,4018.3154,5561.4955,4566.1649,3857.1583,5364.7583,4611.9914,3903.435,5409.1727,4604.1168,3897.2978,5399.3434,4784.0664,4063.8997,5591.9846,5034.7945,4296.7886,5859.7258,5175.8271,4428.9197,6009.1728
MSOA,E02002380,2695.4976,2267.2177,3180.6816,2681.636,2255.5549,3164.3291,2888.274,2447.4447,3385.1894,2852.5035,2414.0188,3347.1667,3015.3242,2564.374,3522.3037,2978.7518,2531.0153,3482.4904,3056.612,2603.435,3565.5438,3073.637,2621.013,3581.5894,3082.0225,2629.4174,3589.7771,3162.4873,2705.8775,3673.6993,3195.9361,2737.9782,3708.1591,3239.1425,2777.6061,3755.0405,3228.0247,2768.177,3742.0351,3257.4525,2794.8073,3774.428,3377.6462,2906.5194,3902.9837,3498.5169,3016.1794,4035.5796,3481.5558,3003.6493,4013.5348,3524.7317,3045.3804,4057.8751
MSOA,E02002381,2754.8989,2285.131,3290.3801,2742.4713,2263.5771,3288.92,2843.1613,2356.9748,3396.5238,2941.4274,2444.2859,3505.9027,2802.923,2327.235,3344.6051,2731.4643,2268.4445,3258.9854,2736.3419,2275.1721,3261.4916,2798.8691,2331.9335,3329.8024,2943.7369,2467.8731,3483.0667,2941.9468,2470.8229,3475.4326,3089.483,2604.761,3636.9722,3095.1032,2610.045,3642.9721,3022.6488,2543.0965,3564.9777,3092.6931,2605.8831,3642.768,3129.7786,2641.1865,3681.19,2957.7975,2481.4713,3497.4115,3115.7967,2628.0935,3666.4278,3199.4548,2710.1112,3750.4192
MSOA,E02002382,3201.3723,2567.4737,3936.4545,3248.0121,2610.1838,3987.1092,3270.6073,2635.6936,4005.2726,3241.9924,2600.8455,3984.935,3030.219,2413.5471,3747.5058,2969.9838,2358.0815,3682.286,3070.1169,2449.5877,3789.6956,3007.7276,2396.453,3717.6382,3076.0027,2450.0906,3802.3638,3279.3355,2636.723,4020.3777,3465.6535,2796.656,4235.1473,3781.1861,3073.701,4591.5615,3757.6462,3068.0035,4544.9865,3572.6897,2898.5723,4345.2875,3706.3016,3008.0138,4506.1421,3336.818,2667.9735,4109.1407,3202.376,2545.9178,3963.0608,3298.183,2632.7419,4066.5758
MSOA,E02002383,2611.2042,1784.3269,3672.1401,2716.9327,1869.6987,3800.2653,2592.4424,1775.9603,3640.0405,2458.2153,1658.3356,3492.0432,2403.4252,1611.6625,3430.7655,2429.0868,1628.1481,3468.3332,2672.8115,1810.9163,3782.6403,2610.2972,1758.2905,3707.393,2601.0648,1744.2188,3708.5204,2301.6605,1508.6163,3343.9947,2232.8081,1449.3236,3267.462,2209.3175,1410.5993,3269.3601,2158.3314,1374.2883,3198.8975,2213.4272,1417.8851,3269.2545,1991.5416,1244.955,2993.1823,2090.8697,1311.2461,3131.0292,2164.6555,1349.8706,3246.0215,2189.3764,1371.1627,3275.293
MSOA,E02002384,4218.7367,3598.1952,4913.944,4229.9457,3609.2618,4925.0812,4224.1809,3596.7076,4927.3901,4231.1793,3592.0781,4948.4038,4362.7694,3710.2805,5094.0135,4271.1394,3628.4899,4991.6005,4262.4084,3624.2221,4977.1458,4239.8799,3607.4274,4947.9622,4555.0479,3812.2421,5384.8266,4433.6927,3704.0355,5249.5496,4474.4442,3740.1048,5295.2771,4416.378,3678.9239,5242.2904,4495.1853,3751.0797,5328,4421.6262,3752.463,5170.081,4537.3993,3872.962,5279.1783,4404.3399,3753.6006,5131.726,4448.8768,3798.5039,5175.1762,4488.6586,3831.5225,5222.2865
MSOA,E02002385,4088.4617,3365.7807,4918.1801,4038.1686,3324.4161,4857.6361,4071.0404,3361.8752,4883.3402,4068.5492,3360.3994,4879.686,4075.9125,3368.6117,4885.6183,4036.0294,3331.6347,4842.865,3983.5417,3275.7568,4796.1577,3948.7935,3238.363,4765.9444,3841.2302,3139.1519,4650.3174,3839.0834,3135.2191,4650.7594,3859.2915,3150.0858,4677.1269,3855.9186,3146.0837,4675.0225,3742.1404,3055.7282,4533.6911,3793.8409,3103.3373,4589.0761,3790.0246,3102.9201,4580.8418,3652.1411,2984.3632,4421.6999,3880.5531,3177.624,4689.5835,3965.5607,3250.1521,4788.4374
MSOA,E02002386,1846.8573,1597.3413,2123.9277,1884.0604,1632.4522,2163.095,1862.0883,1612.681,2138.8228,1904.6898,1652.1445,2184.5539,1850.0516,1601.2824,2126.1491,1871.0538,1621.0267,2148.335,1878.1983,1627.4098,2156.3238,1851.6093,1603.4714,2126.9354,1873.245,1623.6395,2150.0586,1898.8278,1648.9374,2175.5469,1854.5712,1608.4068,2127.4318,1821.3986,1577.5196,2091.9991,1876.0858,1627.4793,2151.6534,1865.4146,1618.6271,2138.8981,1862.1445,1617.0136,2133.6589,1845.3846,1601.8658,2115.1794,1853.3388,1610.376,2122.3865,1868.1648,1624.7791,2137.4875
MSOA,E02002387,3313.2463,2787.8622,3908.4363,3325.3241,2799.1654,3921.1297,3450.1073,2914.4163,4055.1655,3524.0676,2982.6958,4134.5573,3566.662,3023.8616,4178.0481,3546.2419,3005.6079,4155.4227,3618.6552,3071.8709,4234.0608,3494.3036,2956.9555,4100.4965,3512.3912,2973.496,4120.0881,3673.9664,3119.5079,4297.7756,3656.4284,3105.5678,4276.1896,3572.6595,3027.5558,4186.8767,3589.1217,3042.597,4204.7028,3518.7919,2979.3456,4126.8712,3594.5395,3045.0403,4213.7096,3558.7317,3008.2076,4180.0378,3748.8748,3184.2873,4383.8442,3695.2163,3136.7553,4323.5285
MSOA,E02002388,2420.1886,2005.8889,2893.6867,2386.6296,1977.0791,2854.6998,2455.2709,2037.8263,2931.6018,2399.6708,1985.3435,2873.2004,2503.5271,2076.6152,2990.4074,2595.9549,2161.818,3089.5942,2712.7192,2268.8465,3216.0173,2706.1494,2264.5217,3206.677,2765.1541,2315.4702,3274.3621,2765.246,2315.5597,3274.6806,2712.5744,2265.3574,3219.8948,2804.1902,2348.571,3320.119,2819.1546,2362.7914,3335.7011,2801.1504,2344.4811,3318.2683,2930.208,2464.519,3455.7715,2953.8737,2489.3464,3477.5022,3053.4951,2592.5468,3570.9711,3075.8316,2614.669,3593.0081
MSOA,E02002389,5147.2718,4544.7089,5806.3475,5202.4758,4596.7824,5864.5449,5074.0134,4482.9286,5720.5345,5025.354,4435.5111,5671.0545,5030.0608,4456.0685,5656.9806,4905.6717,4344.5987,5518.8689,4965.9541,4400.3725,5583.7846,4969.5318,4403.6348,5587.7068,5066.8452,4491.8981,5694.6123,4946.3652,4378.158,5567.459,4959.8268,4390.7235,5581.8004,4924.0002,4357.3825,5543.4565,5047.5633,4473.2432,5674.7432,5080.2294,4504.2051,5708.9788,5033.959,4461.2054,5659.2344,5070.8719,4495.5344,5698.7757,4964.9235,4396.9153,5585.2105,5021.1186,4452.4529,5641.6466
MSOA,E02002390,3082.2566,2618.5155,3603.808,3056.3796,2595.2712,3575.1626,3110.206,2646.3098,3631.3621,3203.837,2732.9161,3732.1392,3147.5795,2685.5085,3665.9534,3178.0322,2713.0376,3699.328,3144.6034,2680.087,3665.902,3114.4408,2655.4516,3629.3573,3150.0001,2688.2695,3667.6367,3258.2446,2788.5504,3783.7634,3222.3421,2753.6451,3747.2598,3244.8687,2776.8959,3768.4615,3204.6749,2739.9078,3725.0196,3105.1623,2650.2269,3615.1809,3037.6308,2588.7958,3541.3311,2949.7434,2509.434,3444.5798,2976.2928,2533.4325,3473.6387,2985.4856,2542.493,3482.8038
MSOA,E02002391,2298.1895,1941.0414,2701.5852,2363.4198,1998.7224,2775.007,2405.6026,2037.9478,2820.0335,2434.1534,2062.7933,2852.5982,2484.1817,2108.5182,2906.9909,2460.1834,2087.4374,2879.7089,2453.6475,2084.3117,2869.0249,2532.9751,2157.542,2954.3009,2577.4355,2199.5728,3000.9061,2588.5434,2210.6563,3011.7584,2613.7094,2234.1994,3038.4629,2643.6672,2263.6182,3068.4799,2716.37,2330.3628,3147.3092,2738.1277,2343.8321,3179.0044,2846.2699,2451.8886,3285.2734,2826.0005,2431.2857,3265.7498,2866.4513,2471.5531,3305.7853,2887.8108,2492.2812,3327.606
MSOA,E02002392,3792.3016,2788.453,5015.4746,3603.3494,2628.3858,4797.8396,3923.0262,2898.9408,5170.8573,3298.0595,2407.2995,4395.8952,3077.2596,2198.8037,4169.5037,3188.1084,2281.2642,4308.1178,3357.3818,2420.7134,4511.7982,2997.5562,2120.2087,4093.7129,2770.626,1933.8521,3824.3819,2689.3822,1880.2776,3708.2939,2890.7267,2052.3728,3933.1093,2874.477,2044.853,3901.3355,2787.5612,1974.4694,3798.5337,2795.1003,1971.1291,3822.0406,2711.9855,1913.518,3707.1396,2708.2294,1909.6579,3705.9635,2761.3046,1951.3505,3773.2601,2850.6911,2031.1502,3865.0694
MSOA,E02002393,5350.4941,4627.3326,6152.0816,5231.8405,4521.2856,6019.651,5065.1524,4364.0652,5844.4904,4985.0246,4282.0793,5767.9473,4960.5337,4265.0501,5734.4911,4765.398,4084.4599,5524.2457,4907.2523,4207.8287,5686.4757,4855.947,4164.6041,5625.7286,4928.8981,4228.0855,5709.0039,5053.5728,4341.9408,5844.4198,4988.9372,4277.9435,5779.7176,4892.0402,4188.7273,5674.7104,4969.0294,4259.047,5758.2554,4683.6033,3998.042,5447.8254,4627.8329,3952.3923,5380.5541,4767.6807,4077.8807,5535.5279,4768.4545,4072.2144,5543.909,4783.1155,4093.0461,5550.8349
MSOA,E02002394,5562.0989,4856.598,6339.4962,5567.3338,4863.7006,6342.3519,5341.3736,4655.4775,6097.969,5236.0882,4557.1052,5985.7118,5140.7533,4463.3933,5889.7711,5085.6364,4409.8751,5833.4118,5309.3369,4607.8902,6084.9896,5074.9487,4402.1775,5818.8922,5056.8364,4383.789,5801.6087,5021.9351,4355.734,5758.7849,5052.7957,4378.7257,5798.6995,5020.9691,4345.9401,5768.2903,5017.7045,4343.0681,5764.4125,5162.0826,4481.5288,5913.775,5218.4246,4527.1267,5981.9842,5068.1395,4386.5609,5822.1742,4943.8957,4267.7244,5693.0268,5152.1116,4466.4039,5910.0111
MSOA,E02002395,1483.0098,1170.4481,1852.6062,1524.1079,1209.023,1895.5273,1571.6815,1252.4113,1946.9251,1570.6953,1249.8603,1948.1427,1669.2959,1335.3222,2060.7236,1595.8508,1272.555,1975.4652,1668.7932,1335.8467,2058.6655,1696.0479,1360.5655,2088.1998,1751.3091,1411.2988,2147.7494,1762.5771,1424.2816,2156.0682,1833.7205,1486.4668,2236.7029,1817.8726,1474.9652,2215.5152,1932.4712,1576.8995,2343.3342,2758.4217,2070.4768,3596.6712,1912.1422,1562.7292,2315.3424,1896.9945,1550.1846,2297.46,1827.5364,1488.1389,2220.2568,1787.9334,1453.8967,2174.726
MSOA,E02002396,2187.6407,1839.2855,2582.1071,2260.5591,1903.8286,2663.988,2282.6718,1924.6979,2687.1673,2361.5769,1995.4195,2774.6462,2216.3957,1861.5322,2618.4087,2153.5977,1807.8239,2545.4874,2202.7323,1856.9419,2593.4609,2251.6238,1902.6487,2645.3094,2293.2369,1941.6947,2689.1984,2363.3057,2008.2539,2762.1824,2411.2474,2049.4961,2817.5053,2399.5655,2038.326,2805.3937,2534.9364,2165.7511,2948.1344,2589.9642,2215.9149,3008.0705,2614.7777,2240.5013,3032.7483,2606.968,2234.1536,3023.3059,2622.0712,2252.5786,3033.9591,2626.5237,2257.7557,3037.4843
MSOA,E02002397,3066.5136,2653.6942,3524.9212,3078.7228,2666.6702,3536.0411,3014.1344,2609.2781,3463.6996,2963.5543,2561.5097,3410.4725,3044.157,2632.4693,3501.5494,3017.0648,2609.3777,3470.0125,3110.359,2699.168,3566.1432,3081.4181,2673.4763,3533.7137,3070.9859,2665.1922,3520.7874,3030.1985,2628.7637,3475.2796,3059.2684,2656.1922,3505.9469,3206.0558,2794.7232,3660.5902,3119.744,2715.0729,3567.4342,3119.0037,2713.2628,3568.09,3086.3691,2686.41,3528.8464,3057.6752,2658.4709,3499.6323,3079.4683,2678.4431,3523.3351,3003.0967,2606.8904,3442.1622
MSOA,E02002398,1762.1488,1494.7664,2063.4325,1772.9491,1504.7207,2075.0696,1848.3291,1574.4813,2155.9786,1794.7792,1524.754,2098.6925,1792.8621,1523.7699,2095.6118,1821.9083,1550.8264,2126.5604,1909.6056,1630.1491,2222.8985,1880.7144,1604.0571,2191.0821,1907.1056,1630.0528,2217.4944,1933.2407,1654.8775,2244.7892,1918.9958,1641.7441,2229.4017,1902.8464,1627.156,2211.6061,1895.6955,1621.6939,2202.4627,1976.4435,1696.4188,2289.2555,2017.4224,1733.702,2334.0724,2055.8548,1769.8029,2374.7281,2105.3509,1814.3015,2429.5143,2104.4086,1813.9391,2427.8343
MSOA,E02002399,3855.336,3301.6171,4474.2742,3928.5217,3369.0884,4553.2649,4036.9572,3472.2023,4666.3286,4131.2234,3560.1803,4766.877,4284.7758,3705.043,4928.5293,4242.1011,3668.6272,4878.9045,4489.9833,3888.2401,5157.4883,4480.5688,3885.225,5139.8297,4502.0747,3909.2684,5158.0547,4393.7851,3808.3378,5042.4029,4275.3028,3699.3789,4914.005,4291.1494,3714.9733,4929.9706,4435.9602,3844.6168,5090.7913,4454.8247,3860.9416,5112.3098,4369.2073,3784.1778,5017.2038,4262.6544,3681.53,4907.4519,4195.3738,3625.7042,4827.4614,4203.4933,3634.8807,4834.2471
MSOA,E02002400,3964.5194,3421.4566,4568.1954,4142.2179,3581.9649,4764.017,4196.2543,3630.7945,4823.5107,4314.5901,3743.4966,4946.9973,4401.3318,3817.3509,5048.1669,4466.8643,3883.5606,5111.8757,4301.5448,3730.359,4934.0541,4351.8776,3775.8672,4989.4233,4286.2463,3714.5586,4919.4651,4414.0289,3835.5154,5053.5954,4456.9379,3872.4873,5103.0681,4464.951,3875.6745,5116.8713,4423.3438,3837.3733,5071.7596,4407.1653,3823.3559,5053.1896,4339.0643,3759.3076,4981.0647,4346.1373,3766.2887,4988.2395,4405.0279,3819.5932,5052.8508,4311.8743,3735.1123,4950.4047
MSOA,E02002401,4470.7249,3864.463,5143.9372,4592.8038,3977.5983,5275.0695,4568.7604,3954.1962,5250.6617,4794.766,4163.8686,5493.2294,4809.3479,4178.639,5507.2697,4841.0125,4209.7297,5539.241,4894.7581,4258.1433,5598.7203,4847.3086,4219.0243,5541.7392,4805.0631,4180.9014,5495.0953,4903.9976,4275.8506,5597.3435,4905.6625,4280.5802,5595.3246,4870.7498,4246.1013,5560.3861,4978.6187,4347.646,5674.3318,4961.6289,4330.9799,5657.1334,5026.3837,4392.2565,5725.1336,5031.0596,4399.2586,5727.1018,5103.0055,4468.8904,5800.8855,5095.1928,4464.1347,5789.5694
MSOA,E02002402,1609.1842,1297.6987,1972.3657,1726.0745,1404.9324,2098.2047,1705.5012,1389.5156,2071.3918,1630.271,1320.4651,1990.3436,1655.5479,1343.0207,2018.5049,1585.9315,1282.2365,1939.4563,1631.5896,1325.1572,1987.1996,1586.3978,1285.8216,1935.7431,1679.1883,1370.9373,2035.6186,1786.4919,1470.0456,2150.4746,1738.6495,1427.5513,2096.9332,1716.9776,1408.6718,2072.0454,1714.2425,1408.4533,2066.188,1705.3225,1401.339,2055.1898,1626.221,1330.3957,1967.814,1639.1089,1341.565,1982.4555,1563.6458,1275.2085,1897.3996,1571.9731,1282.816,1906.3251
MSOA,E02002403,1901.9821,1593.121,2252.5132,1875.8703,1569.8654,2223.4841,1832.7445,1532.4997,2173.9768,1896.8386,1590.7157,2243.945,1979.2795,1666.7431,2332.729,1965.1719,1655.5715,2315.1534,1950.11,1643.6084,2296.4439,1962.9002,1654.6684,2311.1891,1923.7805,1619.7642,2267.4496,1951.6955,1646.577,2296.1832,1900.3316,1597.9614,2242.4298,1844.2596,1499.9916,2242.8994,1913.4578,1608.7088,2258.3959,1917.1082,1612.4769,2261.7646,1920.8112,1617.559,2263.6166,1946.8061,1641.637,2291.4919,1905.4323,1604.4486,2245.6732,1967.1124,1661.8636,2311.3329
MSOA,E02002404,5194.0825,4521.7547,5936.0326,5404.178,4716.4534,6161.83,5215.4106,4538.8075,5962.4068,5103.0449,4431.594,5845.7012,5136.2379,4461.507,5882.005,5150.4717,4478.9891,5892.3114,5411.3165,4710.3352,6184.8873,5316.2748,4639.2139,6062.0249,5523.4131,4834.0307,6281.222,5446.3611,4764.0873,6196.5013,5332.8065,4655.6386,6078.0686,5266.0084,4596.1249,6003.5513,5139.6102,4481.6672,5864.603,5151.2555,4495.5415,5873.3449,5062.6612,4413.6978,5777.7593,5215.5513,4552.7524,5945.1463,5200.0912,4540.8125,5925.52,5381.274,4714.1077,6114.1017
