AreaType,AreaCodeName,01/07/2012_DASR,01/07/2012_lower95CI,01/07/2012_upper95CI,01/10/2012_DASR,01/10/2012_lower95CI,01/10/2012_upper95CI,01/01/2013_DASR,01/01/2013_lower95CI,01/01/2013_upper95CI,01/04/2013_DASR,01/04/2013_lower95CI,01/04/2013_upper95CI,01/07/2013_DASR,01/07/2013_lower95CI,01/07/2013_upper95CI,01/10/2013_DASR,01/10/2013_lower95CI,01/10/2013_upper95CI,01/01/2014_DASR,01/01/2014_lower95CI,01/01/2014_upper95CI,01/04/2014_DASR,01/04/2014_lower95CI,01/04/2014_upper95CI,01/07/2014_DASR,01/07/2014_lower95CI,01/07/2014_upper95CI,01/10/2014_DASR,01/10/2014_lower95CI,01/10/2014_upper95CI,01/01/2015_DASR,01/01/2015_lower95CI,01/01/2015_upper95CI,01/04/2015_DASR,01/04/2015_lower95CI,01/04/2015_upper95CI,01/07/2015_DASR,01/07/2015_lower95CI,01/07/2015_upper95CI,01/07/2015_DASR,01/07/2015_lower95CI,01/07/2015_upper95CI,01/01/2016_DASR,01/01/2016_lower95CI,01/01/2016_upper95CI,01/04/2016_DASR,01/04/2016_lower95CI,01/04/2016_upper95CI,01/07/2016_DASR,01/07/2016_lower95CI,01/07/2016_upper95CI,01/10/2016_DASR,01/10/2016_lower95CI,01/10/2016_upper95CI
MSOA,E02002364,3088.9685,2620.1188,3615.5013,3083.3429,2617.3685,3606.4612,3128.4909,2658.8506,3655.1749,3158.0647,2661.56,3717.739,3042.7044,2578.3038,3564.4271,3056.6492,2588.8452,3582.5767,3030.0135,2569.8841,3546.9379,3205.4587,2728.0958,3740.4391,3250.3063,2770.9007,3786.8646,3322.0378,2837.4364,3863.7176,3274.1789,2794.1522,3811.0857,3202.2396,2728.7919,3732.1297,3345.4164,2867.0784,3878.795,3313.6842,2841.1712,3840.413,3236.7723,2771.7725,3755.2779,3284.8285,2814.4219,3809.2092,3397.458,2916.1403,3933.3852,3447.1072,2965.2006,3982.9463
MSOA,E02002366,3403.7949,2986.3309,3862.4318,3518.5832,3093.7893,3984.5815,3440.3564,3021.9601,3899.6729,3457.6401,3017.7102,3942.8121,3372.6179,2956.3637,3830.3665,3309.9258,2899.8701,3761.0357,3272.2589,2868.5367,3716.2263,3227.4912,2826.9,3668.2766,3184.8574,2786.8257,3623.1803,3138.4908,2746.0997,3570.6908,3125.3348,2732.5131,3558.0984,3291.6918,2888.8613,3734.3362,3365.3534,2960.7275,3809.2274,3380.3273,2975.8309,3823.8996,3484.994,3073.0787,3936.2257,3444.0611,3033.9669,3893.5327,3551.3912,3135.2724,4006.8393,3675.1853,3253.5273,4135.7241
MSOA,E02002367,3226.3796,2680.526,3847.3485,3201.4121,2661.4189,3815.7142,3220.4348,2679.4309,3835.5882,3433.4392,2857.2393,4088.2983,3439.4404,2868.3879,4087.8373,3496.0248,2922.3538,4146.4985,3380.5689,2832.8874,4000.7462,3445.2441,2899.699,4061.4324,3386.352,2848.2469,3994.3881,3543.2048,2993.9778,4161.8296,3655.0236,3102.9702,4274.9967,3699.5012,3143.9176,4322.7821,3658.8646,3107.864,4277.0041,3592.2735,3046.2502,4205.4746,3569.7575,3024.0508,4182.8221,3604.8169,3057.5312,4219.218,3557.29,3011.078,4171.5932,3480.2468,2941.7179,4086.5901
MSOA,E02002368,3649.3461,3215.2299,4125.3147,3694.8994,3256.8692,4174.9895,3725.767,3285.3391,4208.3163,3713.2014,3274.2184,4194.1677,3648.8002,3216.6251,4122.3899,3742.3714,3307.2975,4218.3282,3842.6318,3402.054,4324.063,3759.9826,3325.3163,4235.3371,3868.9098,3427.0721,4351.5648,3876.0177,3434.8758,4357.7618,3870.3459,3431.7249,4349.1887,3810.2127,3377.6944,4282.4661,3801.5599,3369.2268,4273.6845,3841.2899,3396.8974,4327.3608,3877.6756,3443.2639,4351.4917,3844.8022,3410.9115,4318.3358,3930.5814,3494.6021,4405.6878,4035.4627,3595.0261,4514.7487
MSOA,E02002369,3427.7498,2961.4497,3946.0953,3638.0656,3156.4923,4171.865,3720.4349,3233.3853,4259.6451,3611.4788,3082.5301,4204.0726,3666.2625,3180.22,4204.8822,3709.0871,3221.7804,4248.5819,3710.3013,3221.7729,4251.1487,3810.8904,3313.5608,4360.9604,3816.6333,3318.7388,4367.328,4038.1822,3524.3302,4604.9999,4058.0623,3542.3861,4626.8922,4048.6043,3531.121,4619.8001,4016.7049,3499.4021,4588.0816,4085.7033,3561.2483,4664.722,3877.3573,3367.5772,4441.5973,3819.1359,3313.9186,4378.73,3872.1307,3367.4681,4430.1815,3881.147,3375.3736,4440.2969
MSOA,E02002370,3991.3752,3470.921,4567.022,4058.7629,3531.2164,4641.9837,4029.1311,3503.6116,4610.2452,4102.5087,3563.5173,4698.52,4141.5011,3599.0954,4741.0117,4112.2991,3574.3315,4706.9043,4082.5567,3539.4753,4683.371,4046.8762,3510.3374,4640.5925,4037.8171,3506.251,4625.892,3974.8741,3449.8934,4555.9386,3949.6656,3427.8504,4527.0892,3908.5515,3389.2458,4483.4723,3957.1746,3431.6351,4538.8576,3913.5147,3395.6176,4486.876,3991.4134,3469.0412,4569.0472,3974.0196,3450.4235,4553.2773,3951.2863,3430.989,4526.7597,3864.5626,3353.7797,4429.9125
MSOA,E02002371,2589.2402,2222.1281,2998.0042,2684.6232,2312.3633,3097.9923,2696.1654,2324.4088,3108.8679,2557.2281,2172.9902,2987.9892,2538.2407,2154.7599,2968.1531,2592.3518,2207.5769,3022.9979,2561.1416,2195.3587,2968.658,2567.4323,2206.7096,2968.6348,2719.7793,2349.1062,3130.6514,2868.3095,2485.1322,3292.1216,2905.8219,2520.8653,3331.1138,2822.4066,2442.8,3242.3677,2873.9261,2490.9906,3297.0809,2934.4946,2546.9654,3362.2476,2969.3959,2577.4698,3401.9075,3001.1135,2607.1925,3435.6382,3144.4069,2740.8152,3588.5827,3159.7421,2752.027,3608.5463
MSOA,E02002373,3322.3237,2565.6601,4217.0594,3462.0704,2673.4883,4394.5489,3429.6712,2655.8527,4345.6807,3173.6425,2424.229,4066.9472,2974.7085,2254.7785,3837.2882,3045.2761,2325.9291,3900.6774,3023.2175,2309.6604,3870.7429,3103.688,2389.0581,3950.5647,3231.1975,2515.6301,4074.7024,3123.8663,2424.4793,3949.1396,3135.8956,2432.2991,3965.2893,3062.1197,2358.1762,3897.2696,3226.6949,2502.6309,4083.8074,3479.9348,2726.0373,4366.0032,3727.5077,2938.8299,4651.0302,3631.9684,2860.0816,4536.6441,3785.9634,3024.4084,4671.7721,3613.897,2862.4314,4490.8074
MSOA,E02002374,3710.2208,3179.4223,4303.1689,3652.9211,3127.0508,4240.9163,3564.0497,3047.7326,4141.7327,3677.4987,3151.5675,4265.0097,3637.5395,3111.3545,4226.2632,3716.796,3191.4242,4302.4486,3645.9865,3123.2166,4229.6078,3541.0373,3025.4553,4117.7125,3607.1439,3084.5965,4191.239,3699.8927,3170.2858,4291.1469,3757.3932,3224.4631,4351.9985,3786.2004,3252.3826,4381.4426,3799.1171,3263.73,4396.1092,3883.9401,3339.5609,4490.4295,3910.3289,3367.766,4514.1111,3917.5816,3371.96,4524.9373,3934.9911,3388.2032,4543.475,4038.9105,3488.5247,4650.237
MSOA,E02002375,3328.3393,2752.9649,3984.5368,3327.5258,2751.2474,3985.4421,3347.2259,2772.4469,4002.4076,3363.2019,2783.6357,4023.8405,3313.2521,2759.7112,3941.7656,3295.1261,2741.1765,3924.3988,3346.5531,2794.6681,3971.7652,3637.6429,3057.3579,4292.5363,3682.1939,3102.1143,4336.3333,3857.2114,3265.2605,4522.4683,3858.8875,3267.4452,4523.5729,3712.8257,3134.8411,4363.5933,3942.6579,3346.8934,4611.2483,4019.8974,3418.0924,4694.1138,4061.5427,3454.0978,4741.8512,4069.5129,3464.7471,4746.3763,4165.0609,3508.0723,4904.2244,4200.7112,3546.4861,4935.689
MSOA,E02002376,3075.6622,2535.0034,3693.2416,3107.4766,2578.608,3710.0196,3216.1511,2680.6342,3824.4847,3047.1345,2524.6196,3643.0473,3085.8459,2559.8433,3685.1237,3081.4408,2555.8115,3680.2933,3161.3215,2623.6373,3773.297,3147.5288,2608.0335,3762.1789,3171.5155,2628.1392,3790.2766,3222.3195,2677.0345,3842.3407,3227.3244,2682.9865,3845.9718,3287.4229,2738.0715,3910.604,3286.224,2741.3993,3903.712,3348.425,2794.6132,3975.8199,3243.7957,2698.513,3862.6453,3369.3309,2814.9568,3996.8137,3428.5389,2866.5454,4063.5679,3444.9996,2885.3951,4076.5536
MSOA,E02002377,2162.322,1674.1227,2735.5664,2309.6536,1802.2776,2902.7352,2391.5653,1868.6756,3002.2575,2372.5048,1839.5328,2997.1648,2152.2053,1651.8663,2743.2171,2221.9467,1714.317,2820.3364,2165.1849,1674.5361,2742.9784,2223.409,1731.8294,2799.5558,2338.3063,1836.0213,2924.934,2355.8358,1857.362,2936.5649,2384.7378,1881.7136,2970.2973,2397.2568,1890.5595,2987.0922,2531.5823,2016.6097,3127.8869,2537.8597,2019.5258,3138.4901,2705.7158,2167.1825,3327.1487,2604.2962,2068.8648,3223.8495,2578.0408,2043.1082,3197.4577,2897.3988,2314.0436,3569.2339
MSOA,E02002379,3644.3895,3019.4631,4356.3718,3775.8756,3131.1994,4509.2662,3783.01,3141.129,4512.8665,3814.1688,3168.7971,4547.9945,3769.7391,3132.7986,4493.6307,3731.3045,3098.5888,4450.3945,3733.7245,3107.1618,4445.15,3583.1451,2974.1145,4275.9849,3563.467,2962.0006,4247.3698,3711.3463,3097.8772,4406.9462,3775.0976,3153.1653,4479.9771,3852.4088,3224.0719,4563.6082,3732.6731,3108.3055,4441.2773,3787.5672,3161.0251,4497.6713,3746.2498,3125.6173,4449.6561,3734.9075,3114.2771,4438.3115,3758.3181,3129.9092,4470.538,3724.6094,3099.5136,4433.3926
MSOA,E02002380,3575.5881,3084.6429,4121.9284,3516.8195,3028.6442,4060.6924,3697.3562,3197.5969,4252.5977,3633.0932,3138.182,4183.3923,3685.1402,3186.9383,4238.6514,3639.5953,3144.2436,4190.3842,3656.6364,3159.7578,4208.9733,3696.4428,3199.598,4248.155,3711.1662,3213.3086,4263.8587,3724.5853,3228.423,4274.971,3736.4676,3242.1975,4284.3407,3739.9635,3242.8559,4291.2581,3786.4233,3287.3263,4339.5097,3818.9716,3316.9494,4375.1626,3849.2606,3343.526,4409.4276,3848.8411,3340.3361,4412.3531,3941.0628,3426.2252,4510.9006,3945.1503,3433.2459,4511.607
MSOA,E02002381,3662.0038,3104.7186,4286.1359,3540.9178,2985.6235,4164.0909,3659.0441,3104.1725,4280.2682,3598.4367,3043.4677,4220.6009,3530.9244,2995.6151,4131.4606,3654.1729,3107.5322,4266.3837,3558.2299,3022.6314,4158.6783,3599.3408,3063.8662,4198.8483,3615.1265,3083.5812,4210.0404,3547.3123,3025.34,4131.7029,3559.8023,3036.8496,4145.2905,3465.7286,2951.3686,4042.367,3523.4303,3001.0757,4108.6366,3604.5308,3073.6976,4199.0379,3526.2998,3006.3157,4108.6565,3434.5166,2919.9977,4011.7291,3454.0819,2944.1368,4025.3855,3521.3059,3011.6189,4091.2059
MSOA,E02002382,2100.0624,1576.9894,2732.2071,2222.5106,1684.0725,2869.4088,2315.5076,1771.0504,2966.1363,2398.6818,1830.2937,3077.9081,2460.1591,1880.1514,3152.3913,2442.0205,1865.2666,3131.2439,2561.638,1973.6526,3259.2166,2810.811,2190.7951,3541.6805,2646.6792,2043.8294,3361.0903,2614.3494,2018.9191,3318.4308,2737.446,2125.5036,3458.7986,2715.238,2096.0826,3446.5984,2861.1004,2233.1731,3598.4136,2694.8934,2094.1096,3401.6874,2836.9755,2214.0201,3567.7686,2754.7316,2130.5576,3489.043,2675.3989,2063.6077,3396.5733,2759.0138,2133.4279,3494.9863
MSOA,E02002383,3539.4962,2581.3202,4705.0032,3518.7191,2558.5875,4699.6423,3476.197,2542.8021,4609.6519,3132.4293,2252.8525,4210.0551,3149.4113,2269.5149,4231.6484,3386.6577,2465.2859,4509.334,3418.9184,2468.3086,4577.2207,3437.8601,2465.0224,4627.5161,3484.7058,2493.0734,4699.6181,3456.5823,2477.7288,4651.4161,3573.3598,2577.217,4787.1434,2960.2348,2034.7927,4105.6911,3091.4925,2136.4278,4273.6139,3182.4328,2203.8497,4399.1719,3418.7649,2367.8656,4725.4197,3272.2433,2239.2728,4562.8352,3386.4513,2294.8938,4737.5153,3396.3002,2278.7397,4782.6412
MSOA,E02002384,3297.7738,2746.9173,3920.4784,3351.8085,2793.3895,3982.5378,3284.7752,2727.5327,3914.9645,3259.8244,2700.0013,3893.7505,3174.6081,2621.7455,3802.0602,3159.6412,2610.415,3782.3975,3320.3104,2758.8765,3954.972,3265.5043,2710.7222,3892.9111,3174.2932,2629.8235,3790.8336,3252.9908,2703.6876,3875.0044,3239.5821,2691.8891,3860.0452,3201.248,2651.1113,3825.6064,3120.7865,2578.2557,3737.6761,3175.0593,2629.1735,3794.5933,3202.4463,2651.2601,3828.5798,3223.8097,2676.2422,3844.9672,3261.6963,2705.9384,3892.1449,3275.2187,2715.2372,3909.6031
MSOA,E02002385,3143.5419,2541.8046,3839.3301,3256.2975,2641.3286,3965.9322,3267.7067,2652.497,3977.6193,3311.2241,2685.1729,4033.1683,3274.4236,2653.5709,3990.8478,3464.3566,2824.738,4199.1532,3339.2695,2711.8222,4061.4247,3236.2362,2604.6538,3967.0469,3196.9486,2567.9355,3922.7893,3208.0503,2572.439,3944.5784,3154.9533,2527.0187,3882.5858,3207.8134,2570.5376,3944.1853,3207.2104,2578.5153,3932.2035,3145.951,2529.4493,3856.8829,3113.5865,2499.9014,3822.6994,3097.0929,2486.1373,3803.0519,3071.8112,2463.4807,3776.2181,3034.1225,2435.1894,3727.6478
MSOA,E02002386,3351.8093,3010.372,3720.8847,3455.918,3108.7893,3830.7113,3469.3954,3121.8534,3844.558,3480.8021,3132.4422,3856.7711,3402.7057,3058.0724,3775.0374,3478.7659,3130.234,3854.9587,3514.4974,3163.4021,3893.3803,3482.2896,3134.4129,3857.6991,3477.0618,3130.0935,3851.4534,3517.583,3170.069,3892.2667,3544.1008,3195.4248,3919.9258,3518.5169,3172.1086,3891.8977,3611.3375,3257.9515,3992.0578,3661.6646,3306.5027,4044.0135,3654.1294,3300.0442,4035.3192,3624.3146,3271.6024,4004.1665,3745.5565,3390.3444,4127.4816,3753.1086,3398.4083,4134.3844
MSOA,E02002387,3128.7677,2621.543,3703.8993,3098.183,2596.9067,3666.828,3281.5396,2764.2904,3866.2535,3361.4493,2839.074,3950.9875,3419.9642,2896.5197,4009.5487,3568.5161,3034.267,4168.7089,3661.3326,3120.3592,4268.0139,3633.7513,3094.0268,4239.4514,3833.5676,3279.965,4452.7686,3875.0923,3315.1474,4501.1876,3852.7919,3295.5484,4476.0652,3782.8966,3230.7432,4401.0775,3749.8794,3201.1081,4364.4763,3569.4105,3034.9453,4169.8462,3675.9808,3131.3868,4286.9331,3780.8482,3225.2389,4403.3104,3949.3015,3382.7651,4581.977,3976.3309,3407.7064,4611.1444
MSOA,E02002388,2638.657,2197.2943,3139.1091,2627.5676,2190.6517,3122.9775,2697.1817,2251.2739,3202.1137,2691.4373,2245.3555,3196.5663,2691.2209,2249.054,3191.699,2686.925,2244.2614,3187.9653,2806.0517,2351.1844,3319.8203,2807.856,2350.7367,3324.5972,2880.3644,2412.0329,3409.3407,2930.9993,2459.2788,3463.5855,2950.2102,2476.3334,3485.0143,3014.5085,2540.2059,3548.7419,3066.7058,2586.667,3606.9893,3097.2337,2610.7332,3644.5848,3165.6525,2673.7024,3718.3253,3274.5326,2772.7188,3837.2979,3278.8929,2801.7815,3811.8678,3421.4359,2931.1468,3967.9804
MSOA,E02002389,4519.2303,3937.5532,5160.1851,4433.653,3864.1538,5061.4521,4470.4822,3901.1082,5097.6203,4495.4002,3921.0156,5128.3193,4474.7802,3912.9508,5092.3755,4440.8409,3882.7027,5054.3787,4278.5596,3738.7937,4872.7224,4402.9715,3860.9622,4998.7794,4298.2385,3765.8745,4884.0184,4324.3562,3789.9397,4912.2776,4431.7256,3888.263,5029.0159,4394.306,3854.4534,4987.8582,4370.5645,3831.3918,4963.6012,4334.2521,3798.4465,4923.7018,4388.4418,3848.1813,4982.3273,4543.8481,3990.9629,5150.8068,4543.1222,3990.0907,5150.0178,4565.3681,4011.8446,5172.6928
MSOA,E02002390,4023.1757,3502.4665,4598.7055,4136.1802,3607.8654,4719.3317,4132.4669,3602.7468,4717.2985,3982.5869,3462.3099,4558.3084,3916.5736,3405.7512,4481.8329,3857.6007,3353.9471,4414.9273,3763.3128,3266.2178,4314.045,3840.3781,3340.6861,4393.0611,3766.5129,3271.6778,4314.3423,3748.1156,3252.4606,4297.1182,3791.9882,3290.3327,4347.5023,3747.2874,3250.833,4297.3099,3666.2671,3176.4455,4209.4815,3659.7381,3173.7046,4198.4813,3582.5936,3102.7623,4114.9994,3633.1329,3151.6176,4166.8679,3705.3867,3217.4159,4245.7469,3736.9327,3248.1135,4277.8441
MSOA,E02002391,3537.6522,3098.9788,4020.4374,3508.8882,3071.0414,3991.0566,3482.9764,3047.3278,3962.8224,3492.1125,3055.6301,3972.7784,3405.1147,2973.5801,3881.028,3519.9932,3082.5743,4001.3978,3580.2724,3141.0498,4063.0913,3546.2354,3108.6877,4027.4002,3578.678,3138.118,4063.0609,3575.2874,3135.1202,4059.1445,3588.6653,3147.5355,4073.4872,3569.6358,3130.89,4051.8375,3525.1635,3091.3584,4002.0271,3682.9292,3230.9592,4179.665,3632.5011,3193.6468,4114.099,3707.8623,3260.3846,4198.8337,3776.079,3327.3568,4267.7159,3849.8668,3396.8162,4345.8208
MSOA,E02002392,2889.3205,2022.4342,3949.4115,2905.8313,2035.9585,3962.1491,2971.4243,2083.886,4049.1939,2776.0882,1955.1522,3778.1606,2712.4545,1904.9773,3699.8958,2822.5973,1996.6148,3830.8297,2716.0867,1907.47,3704.9214,2498.6499,1711.8763,3470.3646,2749.0564,1914.0914,3773.9971,2774.787,1927.1688,3799.1514,2991.6902,2121.9504,4036.6258,2976.7476,2094.5398,4039.7102,3051.1434,2166.5004,4118.6262,2911.4396,2038.6157,3974.9611,3032.4068,2149.2421,4096.5223,3111.7903,2238.8473,4153.6371,3077.1001,2206.6295,4117.3163,3079.4462,2205.6751,4129.2251
MSOA,E02002393,3073.2284,2538.9853,3681.5891,3134.9716,2593.4356,3751.0288,3107.9261,2563.2602,3728.4671,2932.1694,2401.4058,3539.4388,2870.8356,2348.747,3468.8521,2899.9245,2370.75,3505.7144,2758.1788,2239.8718,3354.7198,2885.3324,2359.4522,3487.692,2717.0165,2211.0059,3297.6272,2736.9276,2227.5772,3321.3704,2879.2675,2346.9467,3488.6592,2814.3214,2283.8217,3422.6737,2836.3512,2307.6624,3441.585,2830.4083,2306.0007,3430.4056,2910.8527,2379.0545,3518.6384,3011.8608,2465.8556,3634.8874,3003.258,2458.4041,3624.6478,3205.474,2643.6803,3843.3581
MSOA,E02002394,3118.6405,2567.7957,3745.9062,2955.9269,2436.3087,3549.1563,3094.1735,2567.8426,3692.3558,3041.0011,2530.0795,3621.395,3197.7949,2649.7982,3820.6007,3242.6043,2690.6343,3869.0433,3294.4084,2710.8427,3958.6048,3222.8783,2680.13,3838.013,3258.3011,2711.2954,3877.9855,3321.1196,2774.7929,3938.9641,3446.952,2885.2222,4081.1614,3367.5103,2808.8337,3999.3214,3433.3103,2867.0278,4073.1858,3433.1094,2866.5834,4073.26,3193.6406,2642.3943,3819.5487,3191.7972,2645.3392,3811.696,3233.5361,2675.024,3867.3999,3194.8829,2642.5971,3821.9713
MSOA,E02002395,3408.467,2929.1659,3943.0775,3532.9001,3047.1457,4073.4639,3553.0781,3065.6325,4095.3734,3541.2689,3051.3801,4086.7397,3457.1422,2967.6239,4003.6414,3507.5785,3019.1104,4051.7776,3504.2448,3015.9168,4048.1321,3481.4564,2995.8339,4022.3304,3387.8714,2908.0716,3923.3586,3443.6484,2960.5788,3981.9885,3529.16,3040.2717,4073.2113,3428.9998,2950.1358,3962.3464,3532.0055,3042.9868,4076.2019,3540.0563,2746.643,4486.9854,3529.4866,3043.741,4069.5943,3522.0139,3036.2998,4062.3829,3678.9283,3182.512,4229.7363,3743.2772,3245.5083,4294.756
MSOA,E02002396,2574.9202,2202.9457,2990.8388,2679.9839,2299.4795,3104.5235,2859.6998,2464.6748,3299.054,2778.6058,2388.2425,3213.5071,2819.3455,2423.9714,3259.8292,2864.1833,2470.5631,3301.7369,2921.1526,2524.5956,3361.387,2919.7885,2524.8145,3358.1521,2957.6001,2560.8123,3397.5289,2949.3913,2555.9331,3385.3041,2894.6469,2503.0933,3328.9916,2765.5086,2384.5039,3189.0385,2890.7376,2502.6522,3321.0178,3039.1888,2639.0863,3481.721,2938.5022,2547.9452,3370.9901,2996.1572,2600.8758,3433.5627,3022.3058,2630.9718,3454.4496,3098.8935,2703.1768,3535.3054
MSOA,E02002397,3696.0886,3244.4235,4192.5849,3680.2417,3229.1778,4176.2701,3737.2164,3284.6218,4234.3546,3923.6512,3459.194,4432.7059,3870.7832,3407.558,4379.0328,3950.6373,3484.393,4461.5611,3916.522,3453.2976,4424.2255,3982.2522,3513.0399,4496.2496,3951.8572,3486.6037,4461.518,4072.0279,3602.7631,4585.0529,3996.9913,3533.7374,4503.7761,4017.4945,3555.0618,4523.0503,4028.1992,3565.738,4533.6235,3989.1249,3526.7537,4494.944,3953.0675,3498.1145,4450.446,3893.5271,3441.8083,4387.6928,4038.1177,3577.2867,4541.5207,3969.6019,3511.8259,4470.0667
MSOA,E02002398,3687.5686,3285.4193,4124.8335,3659.5031,3260.8846,4092.929,3707.3766,3306.7389,4142.7099,3743.8684,3339.5592,4183.0769,3818.2745,3410.0099,4261.3289,3833.3923,3426.5561,4274.6782,3804.9161,3398.4906,4245.9197,3879.6255,3473.3991,4319.8257,3832.8288,3428.7554,4270.9051,3877.709,3472.0571,4317.2348,3872.2847,3466.9821,4311.4321,3785.5647,3385.716,4219.1655,3780.4882,3381.3988,4213.2133,3799.5187,3401.0292,4231.3862,3806.1703,3407.3155,4238.4336,3829.9499,3430.897,4262.2749,3847.5925,3446.6561,4281.9581,3867.9121,3466.0495,4303.129
MSOA,E02002399,3008.7227,2523.2104,3558.7434,3065.6565,2576.371,3619.2286,3138.1292,2642.0715,3698.422,3031.1804,2545.3698,3581.0578,3170.637,2679.7655,3723.9614,3277.4472,2777.2342,3840.4368,3505.1417,2979.595,4095.1379,3405.9382,2893.8947,3980.7753,3434.1719,2921.3201,4009.5142,3693.1861,3157.5706,4291.8885,3686.9797,3146.7653,4291.0136,3784.0169,3229.7506,4403.567,3830.8786,3270.2883,4456.9138,3931.6693,3353.8248,4576.3868,3966.4118,3389.3542,4609.6806,3912.4118,3343.9333,4546.6793,3884.4355,3314.7712,4520.604,3906.1368,3339.5346,4538.3109
MSOA,E02002400,2471.4451,2054.426,2946.7988,2490.137,2073.9777,2963.7967,2504.0335,2085.1604,2980.7818,2517.3045,2094.5326,2998.4904,2642.5509,2202.8813,3142.2413,2796.769,2347.079,3305.5432,2730.042,2288.1343,3230.2267,2740.5543,2293.5089,3247.2223,2753.7965,2303.0532,3264.6555,2839.6225,2382.9578,3356.0677,2876.4949,2412.5876,3401.1308,2793.336,2332.2955,3316.1003,2834.0084,2366.6488,3363.9378,2707.3737,2249.2142,3228.8367,2625.0353,2178.6799,3133.3154,2802.1727,2342.2213,3323.4678,2685.9686,2234.6207,3199.1778,2760.7199,2304.0136,3278.5697
MSOA,E02002401,3157.6753,2645.5525,3738.3607,3336.5464,2805.5548,3936.7951,3262.2585,2736.8723,3857.1893,3301.2011,2775.2788,3895.9701,3446.933,2907.0703,4055.9627,3456.2082,2917.9133,4063.2281,3443.2609,2905.6141,4049.7908,3315.0983,2791.2893,3906.736,3454.0084,2913.7995,4063.4287,3327.8803,2803.3119,3920.1333,3222.5785,2707.3828,3805.2168,3153.7526,2644.2073,3730.7456,3014.4127,2521.8454,3573.1783,2998.0345,2508.9406,3553.1146,3117.2287,2611.9292,3689.6657,3153.3685,2648.8511,3724.1737,3169.6632,2664.8025,3740.6135,3348.647,2826.2242,3937.5369
MSOA,E02002402,3284.9407,2841.7501,3777.0735,3427.0285,2973.128,3930.0292,3594.1305,3120.4249,4117.7082,3520.1266,3055.0837,4034.7278,3496.2695,3039.1353,4002,3437.8217,2986.1677,3937.6073,3451.7245,3004.0128,3946.7996,3644.8765,3185.2044,4151.7128,3681.8683,3220.0243,4190.778,3700.2029,3238.472,4208.7773,3719.5972,3257.76,4227.9778,3780.9854,3315.2133,4293.1882,3891.544,3417.4267,4412.2251,3988.04,3510.9499,4511.1255,3916.7313,3443.1032,4436.5853,3931.3777,3459.979,4448.4081,3795.5495,3337.4857,4298.413,3831.4484,3373.1618,4334.0974
MSOA,E02002403,3658.6135,3218.8984,4140.6352,3707.4485,3266.6641,4190.2215,3781.4295,3337.3764,4267.2092,3768.9301,3325.6714,4253.7608,3825.4617,3378.0608,4314.743,3770.2528,3329.4988,4252.1864,3734.715,3296.7093,4213.7215,3816.9913,3375.256,4299.5345,3802.5303,3363.8728,4281.487,3829.9517,3391.1948,4308.7961,3846.8992,3407.7741,4325.9279,3729.6393,3294.4344,4205.3514,3731.0274,3298.6901,4203.3044,3853.4139,3413.3662,4333.4491,3860.3772,3417.8822,4343.1548,3950.2647,3504.3545,4436.0532,4016.4354,3570.6787,4501.3117,3996.4083,3552.4851,4479.2248
MSOA,E02002404,3365.027,2830.9973,3967.2372,3174.3847,2655.9025,3760.9897,3336.6767,2804.9285,3936.3142,3345.2604,2808.1488,3951.6751,3412.2896,2867.3728,4027.0209,3510.393,2960.4367,4129.6027,3495.5891,2935.1288,4127.6044,3642.7412,3086.217,4266.8621,3743.1869,3179.9598,4373.7657,3559.3864,3011.0999,4174.4811,3554.148,3005.7716,4169.3435,3538.0466,2986.7447,4156.9564,3626.8975,3068.77,4252.6026,3620.8239,3066.6074,4241.9341,3658.3445,3103.3446,4279.7123,3797.425,3226.9305,4435.1147,3810.7188,3236.0185,4452.9085,3749.8784,3184.0888,4382.5089
MSOA,E02002405,3592.1066,3139.1224,4091.6753,3554.2293,3102.6886,4052.638,3725.7098,3263.5195,4234.6858,3666.9261,3210.4977,4169.7638,3721.3395,3263.9851,4224.4835,3659.2851,3209.4338,4154.1749,3654.9883,3208.0636,4146.4649,3679.8523,3231.5713,4172.6287,3762.2899,3309.8928,4258.9325,3827.8888,3372.1864,4327.7035,3862.2838,3403.5341,4365.3505,3974.3871,3510.1071,4482.7201,3903.7991,3444.1509,4407.4069,3880.0819,3368.5875,4446.9067,3889.2317,3431.4736,4390.6817,3955.9857,3495.7755,4459.5242,3892.2716,3440.9441,4385.9279,3914.8443,3464.785,4406.7146
MSOA,E02002406,3502.4263,3076.9533,3969.0853,3473.0419,3053.3608,3933.2658,3558.6598,3131.172,4027.0315,3638.0535,3203.803,4113.4272,3535.3743,3111.479,3999.8099,3614.2297,3184.4096,4084.6741,3708.4386,3270.4301,4187.2153,3764.78,3328.1611,4241.4371,3755.6272,3323.7867,4226.9233,3784.5705,3354.8203,4253.1629,3753.0771,3329.8997,4214.4347,3733.7218,3311.1815,4194.4527,3726.376,3303.0662,4188.0831,3714.9573,3290.8379,4177.6167,3755.8728,3331.1867,4218.8072,3803.8487,3379.6994,4265.7329,3766.885,3348.5106,4222.3525,3876.8379,3448.8536,4342.2563
