AreaType,AreaCodeName,01/07/2012_DASR,01/07/2012_lower95CI,01/07/2012_upper95CI,01/10/2012_DASR,01/10/2012_lower95CI,01/10/2012_upper95CI,01/01/2013_DASR,01/01/2013_lower95CI,01/01/2013_upper95CI,01/04/2013_DASR,01/04/2013_lower95CI,01/04/2013_upper95CI,01/07/2013_DASR,01/07/2013_lower95CI,01/07/2013_upper95CI,01/10/2013_DASR,01/10/2013_lower95CI,01/10/2013_upper95CI,01/01/2014_DASR,01/01/2014_lower95CI,01/01/2014_upper95CI,01/04/2014_DASR,01/04/2014_lower95CI,01/04/2014_upper95CI,01/07/2014_DASR,01/07/2014_lower95CI,01/07/2014_upper95CI,01/10/2014_DASR,01/10/2014_lower95CI,01/10/2014_upper95CI,01/01/2015_DASR,01/01/2015_lower95CI,01/01/2015_upper95CI,01/04/2015_DASR,01/04/2015_lower95CI,01/04/2015_upper95CI,01/07/2015_DASR,01/07/2015_lower95CI,01/07/2015_upper95CI,01/07/2015_DASR,01/07/2015_lower95CI,01/07/2015_upper95CI,01/01/2016_DASR,01/01/2016_lower95CI,01/01/2016_upper95CI,01/04/2016_DASR,01/04/2016_lower95CI,01/04/2016_upper95CI,01/07/2016_DASR,01/07/2016_lower95CI,01/07/2016_upper95CI,01/10/2016_DASR,01/10/2016_lower95CI,01/10/2016_upper95CI
MSOA,E02002361,18566.4166,17224.8538,19982.1736,18538.053,17200.5776,19949.1468,18270.4615,16939.9643,19674.9447,18390.7266,17056.0373,19799.4317,18509.5826,17164.9479,19928.8869,18307.8819,16986.4685,19702.1771,18287.2668,16977.8872,19668.3328,18525.0124,17211.1342,19910.1608,18586.7591,17278.3722,19965.7037,18613.5882,17298.7547,19999.327,18510.5423,17201.3697,19890.5446,18568.0525,17254.1318,19953.0597,18844.948,17532.8109,20226.858,18762.1234,17457.1107,20136.3995,18996.0754,17688.7402,20372.1109,19147.9716,17836.6797,20527.7518,19161.4691,17844.3223,20547.4937,19024.9905,17712.3434,20406.4902
MSOA,E02002362,25234.7327,23857.3044,26669.925,25213.2137,23843.2618,26640.391,25246.6633,23875.3614,26675.247,25717.9857,24331.2682,27162.3144,25878.3638,24491.4597,27322.4898,25934.2214,24505.1402,27424.0274,26048.841,24674.1508,27479.279,26181.0038,24807.1218,27610.2749,26262.9015,24889.5765,27691.3526,25975.1002,24608.8966,27396.4236,26050.0877,24681.0431,27474.2462,26762.4506,25374.2705,28205.7002,26716.2946,25330.6119,28156.8509,26554.9612,25184.1506,27979.9043,26761.0348,25387.7715,28188.1891,26691.7384,25323.4673,28113.612,26930.0171,25554.3209,28359.4405,27293.4182,25907.4143,28733.1669
MSOA,E02002363,18263.6863,16996.8669,19596.9138,18323.1223,17062.8303,19648.9211,18457.8973,17197.5045,19783.2568,18338.475,17061.1937,19682.631,18475.2324,17152.8959,19868.4669,18258.38,16998.5521,19583.3386,18079.7661,16844.3304,19378.7318,18228.4869,16998.9876,19520.4424,18021.8883,16805.5934,19299.9686,17741.5328,16542.887,19001.3142,17927.7426,16718.3885,19198.4238,17878.8561,16675.5622,19142.9262,17578.2095,16388.6499,18828.1964,17452.8385,16274.7138,18690.6724,17709.0225,16524.4192,18952.9871,17952.7448,16765.686,19198.9902,18271.6919,17080.5901,19521.5338,18153.6815,16979.6013,19385.1353
MSOA,E02002364,30918.5989,29219.4552,32689.5951,31015.7459,29318.8591,32784.1609,31184.0796,29484.8715,32954.5178,31532.8179,29742.1928,33401.5128,31163.3078,29463.2674,32934.5292,31057.5553,29365.8617,32819.9971,30909.398,29223.7282,32665.6471,30791.5623,29119.1707,32533.9223,30259.986,28605.7154,31983.933,30396.8329,28742.1747,32120.881,30322.0957,28665.7071,32048.2221,30428.9918,28769.7474,32157.8733,30296.675,28646.2561,32016.2244,30318.5461,28671.3867,32034.5642,30195.4201,28550.3357,31909.4658,30293.497,28650.0314,32005.506,30644.6512,28993.7122,32363.9673,30831.2854,29181.661,32548.8159
MSOA,E02002366,20216.9633,19037.9715,21449.3238,19915.4385,18749.8928,21133.9143,20126.6162,18962.1077,21343.3847,20193.5889,18985.5542,21457.6581,19963.2087,18783.2868,21197.2911,20242.5261,19081.7346,21454.9705,20486.2547,19326.2494,21697.1612,20322.4123,19172.049,21523.2754,20390.7131,19242.0987,21589.5345,20800.5073,19642.8593,22008.1618,20955.1165,19793.6625,22166.4504,20983.9943,19823.9909,22193.7128,21367.5214,20202.5233,22581.7448,21173.1823,20015.157,22380.2957,21215.1946,20057.1765,22422.202,21622.8853,20455.3496,22839.2293,21677.6419,20511.6075,22892.2321,21366.1759,20213.1734,22567.3414
MSOA,E02002367,26479.1708,24810.2605,28226.2487,26360.0507,24710.3541,28086.453,26119.2779,24483.6274,27831.0178,26319.3961,24648.467,28069.13,26393.5978,24700.5116,28167.5446,25807.7085,24173.9386,27518.0377,25723.1102,24113.4502,27407.291,25772.6437,24177.1584,27441.1926,25501.8945,23927.9945,27147.9374,25262.6599,23704.0774,26892.6161,24842.4887,23305.7342,26449.9162,24673.0924,23147.6949,26268.5414,24939.644,23400.7622,26548.6692,25110.2983,23557.6054,26733.797,25189.7996,23640.4559,26809.3731,25605.2278,24046.5668,27233.8372,26026.907,24462.8029,27660.4875,26288.5348,24727.7466,27917.9884
MSOA,E02002368,17580.6218,16508.1341,18703.8166,17610.2387,16535.0949,18736.2915,17537.5062,16446.131,18681.5989,17676.8742,16602.1822,18802.2763,18144.7806,17064.9841,19274.4004,18298.8278,17217.9332,19429.2209,18271.2368,17194.3646,19397.3311,18204.8823,17130.2141,19328.7639,18208.41,17131.7835,19334.409,18347.1532,17267.1145,19476.4897,18376.6021,17298.5029,19503.7509,18418.4118,17338.0112,19547.8985,18504.2211,17423.4837,19633.8572,18567.1916,17467.6339,19717.2209,18479.8002,17408.5037,19599.2604,18719.1895,17645.2391,19840.8862,18807.8081,17741.0677,19921.4179,19010.912,17941.1502,20127.2947
MSOA,E02002369,27546.9202,26072.9758,29081.7242,27216.8208,25754.8544,28739.4309,26918.1323,25464.7901,28432.0649,27741.5788,26144.1733,29409.6597,27058.9653,25598.0566,28580.6145,27005.0292,25552.8759,28517.3264,27005.9177,25554.9341,28516.8816,27058.2926,25608.5354,28567.7739,27311.8791,25858.0414,28825.1807,27483.9153,26025.309,29001.9359,27710.9566,26251.8256,29229.1509,27955.9962,26492.4593,29478.4082,28221.7954,26752.3533,29749.9466,28458.8593,26983.0315,29993.358,28418.5142,26946.2563,29949.2182,28605.567,27135.0995,30133.9405,28733.4141,27273.4548,30250.1587,28801.8877,27344.731,30315.4152
MSOA,E02002370,31543.2599,29876.8783,33277.2432,31865.9526,30197.2028,33601.8328,32047.1372,30376.2556,33784.92,32124.3342,30450.0525,33865.6291,32148.0942,30475.2174,33887.7603,31689.1873,30034.3118,33410.4186,31726.3537,30077.2436,33441.2101,31543.4359,29903.5331,33248.718,31636.424,30003.797,33333.7492,31494.3941,29871.471,33181.4729,31912.8778,30274.8126,33615.4714,32150.2636,30516.7223,33847.4498,32032.2543,30405.6504,33722.2328,32498.68,30860.5035,34200.2089,32462.0606,30829.6817,34157.3149,32457.0242,30827.1093,34149.5738,32432.7638,30810.6374,34116.8569,32499.83,30887.8771,34172.9614
MSOA,E02002371,24713.9359,23444.5466,26030.6969,24791.4693,23532.657,26096.7668,24642.8986,23395.9115,25935.8498,24643.4083,23352.7466,25983.3583,25270.0905,23896.1798,26698.698,24570.1931,23294.7201,25893.9029,24500.9945,23254.7842,25793.4376,24849.6586,23599.2652,26145.6842,24666.6653,23431.3735,25946.9843,24471.4043,23262.3397,25724.3441,24285.2535,23086.7254,25527.223,24064.7348,22878.863,25293.5007,24318.6843,23125.5912,25554.6686,24319.779,23127.4448,25554.9026,24498.4226,23302.065,25737.5042,24612.2362,23411.7035,25855.5807,24730.1597,23538.7488,25963.5442,24849.6562,23650.7626,26090.6579
MSOA,E02002373,18573.8579,16489.2863,20800.68,18680.9596,16600.4734,20901.5559,18710.2934,16633.8714,20926.5517,19087.4971,16996.0755,21328.7334,18627.284,16555.0558,20839.4877,18886.4091,16725.4526,21199.9329,17932.1825,15943.6203,20055.0687,17540.4536,15596.1409,19614.7965,17830.8834,15893.496,19897.202,17227.4953,15343.2757,19237.851,17603.7643,15696.3088,19636.573,17770.7678,15861.4894,19802.4016,17383.7525,15502.0067,19390.7266,17085.957,15229.8467,19065.1086,17070.5596,15219.1508,19042.3794,16694.69,14880.2094,18626.4142,16456.0836,14672.1022,18355.9824,16536.1468,14744.3574,18444.0358
MSOA,E02002374,22392.3803,20933.617,23922.0144,22210.7353,20762.8514,23728.9245,22182.9792,20742.6756,23693.1099,22784.6657,21311.3235,24330.0056,22551.1331,21083.8575,24089.7684,22569.3552,20949.2689,24276.6953,22474.5635,21030.48,23987.8982,22644.3031,21193.0572,24165.108,22458.7926,21017.3168,23969.4657,22091.845,20671.3679,23580.5464,22249.0685,20822.8343,23743.4186,22663.0765,21222.9213,24171.3902,22807.3326,21364.9143,24317.8125,22613.6823,21180.7684,24114.2093,22497.3813,21074.3973,23987.3435,22785.5778,21353.3955,24284.546,23075.2261,21632.7523,24584.5768,23229.4834,21791.3812,24733.566
MSOA,E02002375,26702.2643,24973.9132,28512.8674,26644.2185,24930.0419,28439.8079,26674.0636,24957.488,28472.1661,26787.8167,25062.3768,28595.122,27020.087,25302.1103,28818.9268,27044.8084,25320.0351,28850.805,26763.0031,25081.0972,28523.1501,26927.6407,25250.7071,28682.0612,26914.0349,25244.0642,28660.9507,27108.8086,25436.9097,28857.2346,26784.697,25130.998,28514.1255,27013.3534,25364.6023,28736.6351,27138.1097,25499.4435,28850.348,27093.5267,25469.5428,28790.0321,26847.714,25233.1206,28534.4417,27081.2272,25469.3633,28764.2195,27265.5778,25631.7918,28971.6488,27682.01,26043.0696,29392.8363
MSOA,E02002376,28900.4601,27214.678,30659.2149,29079.7701,27397.436,30834.4437,29043.8364,27362.8454,30797.139,29466.5939,27739.1202,31269.0972,29620.0184,27885.598,31429.6432,29743.6513,28026.6704,31533.7385,29961.4646,28232.5946,31763.7683,29837.9757,28113.2625,31635.8574,29841.2678,28121.3504,31633.858,29858.6803,28129.7055,31660.8865,30058.5082,28318.7405,31871.758,30558.2297,28808.633,32380.7394,30388.5773,28651.3259,32198.0308,30321.3834,28590.1135,32124.4956,30558.4388,28820.2587,32368.4437,30549.6665,28820.2747,32350.194,30229.5018,28532.5207,31994.7241,30182.5357,28507.0819,31924.7386
MSOA,E02002377,23573.7812,21973.003,25247.7968,23287.6133,21710.8179,24936.4478,23242.0542,21663.6528,24892.2006,23686.1114,22066.1632,25379.8296,24215.8446,22503.7777,26008.3374,23916.8013,22287.8332,25619.7105,24087.8448,22462.3564,25786.117,23827.6769,22211.7466,25516.4216,23680.1766,22068.6943,25364.3059,23800.9111,22199.0942,25473.974,23804.7625,22200.1331,25480.5742,24261.9256,22654.613,25939.4352,24120.012,22522.0798,25787.7316,24073.1679,22466.5271,25750.0365,24178.2217,22566.5778,25859.894,24278.7228,22670.0137,25956.5769,24235.6923,22651.1236,25887.8117,24303.754,22721.9068,25952.4133
MSOA,E02002379,30928.6769,29005.3183,32942.521,30990.4002,29068.6523,33002.114,31000.6929,29078.4479,33012.6637,31013.2279,29080.5412,33036.4813,31107.6912,29195.1754,33108.7487,30975.2803,29073.7277,32964.7408,30976.1272,29080.8246,32958.7987,31077.3858,29188.192,33053.2153,31144.7557,29254.0363,33121.9776,30800.013,28920.6553,32765.7995,31204.2362,29312.8299,33181.7743,31417.8391,29518.5975,33403.3694,31622.1128,29705.449,33625.8971,31865.6443,29947.9164,33870.1014,31855.8188,29938.1066,33860.2594,32041.2876,30121.3792,34047.473,31837.7096,29949.419,33809.7291,31680.6639,29816.9423,33626.4848
MSOA,E02002380,25659.8235,24084.9468,27310.2236,25520.6295,23939.836,27177.4648,25413.1369,23856.4889,27044.3576,25463.2377,23911.1183,27089.3722,25867.5443,24303.0951,27505.9975,25735.3843,24157.0439,27388.9139,25679.6973,24114.5151,27318.9182,26041.96,24471.3763,27686.07,26320.1164,24756.3824,27956.2449,26364.4634,24802.5287,27998.3996,26524.991,24960.3076,28161.5299,26360.5286,24807.0617,27985.4033,26275.1883,24735.7163,27885.0929,26472.4141,24932.0583,28082.7856,26796.7308,25249.7473,28413.3271,26869.2228,25321.0634,28486.922,26894.8869,25353.0227,28505.6977,26912.0773,25371.7763,28521.2243
MSOA,E02002381,24227.8333,22708.2695,25820.0074,23990.0439,22471.5235,25581.6862,24412.2542,22884.1763,26012.9797,24787.891,23259.6961,26387.5229,24822.9808,23245.2266,26474.7421,24579.7942,23009.5841,26224.0591,24610.2255,23047.023,26246.6446,24528.1303,22974.5669,26154.2103,24449.6735,22904.983,26066.5016,24717.7204,23169.1327,26337.9671,24977.1162,23421.2362,26604.7526,25491.0112,23926.1986,27126.9841,25853.7168,24282.9262,27495.0639,25995.7248,24485.8779,27572.9661,26184.8342,24684.2156,27751.471,26195.8012,24693.6623,27763.9395,26275.4753,24780.0195,27836.2151,26401.9054,24912.1675,27956.2655
MSOA,E02002382,25723.1631,23840.641,27696.6179,25495.5179,23630.3794,27450.7494,25589.0881,23738.3636,27528.8391,25457.1636,23593.8506,27410.4346,25902.2167,23965.996,27933.9755,24697.319,22874.0432,26610.027,24799.5463,22972.8737,26715.293,25199.7388,23381.2339,27105.3609,25880.6235,24041.0072,27807.0435,25911.7975,24076.8342,27832.8327,25350.615,23546.9867,27238.5968,25778.7566,23937.3265,27705.8488,25800.9607,23978.4991,27707.3537,25659.4847,23851.5506,27550.4062,25884.0176,24079.5394,27769.8432,26386.6131,24547.0172,28308.1763,25773.4367,23951.9984,27677.3628,25905.9486,24098.6243,27793.9098
MSOA,E02002383,23245.6228,20532.9412,26144.9592,23262.1462,20548.5717,26163.0253,22520.4303,19882.2988,25341.0433,22957.3554,20264.393,25862.5794,22644.7791,19968.0185,25504.7673,23103.5023,20066.8205,26362.5411,22119.8612,19488.5976,24927.7964,21959.8456,19361.1856,24730.938,22276.7163,19675.1268,25051.6088,22386.1008,19764.7559,25183.1016,21737.7137,19161.2606,24486.3027,22135.0402,19478.1783,24967.007,22119.6283,19486.6801,24926.776,22091.4968,19436.0028,24921.3369,21916.3295,19299.5656,24703.6008,21849.3951,19230.0297,24636.9277,22172.9011,19528.6608,24985.5282,22599.1083,19904.3021,25464.4526
MSOA,E02002384,23814.8691,22248.4039,25444.8123,23895.9541,22330.767,25523.9008,23830.825,22264.1809,25460.1967,24581.402,22978.2616,26257.547,23067.3033,21522.5669,24674.3397,22739.9687,21219.0086,24321.3084,22683.057,21176.0171,24248.9335,22528.3823,21028.9812,24086.7673,22867.4293,21317.0336,24478.8574,22953.7752,21403.2957,24564.256,23474.6257,21902.8271,25107.1283,23287.9899,21725.6019,24910.8197,23704.4778,22126.2813,25343.8511,23522.2305,21957.9157,25146.4214,23589.9711,22075.2225,25162.2461,23731.3091,22232.0288,25287.2356,23424.3406,21937.6949,24967.5923,23482.051,21996.4871,25022.9158
MSOA,E02002385,21617.3958,19849.3268,23477.4754,21849.586,20080.5557,23709.8546,21871.0834,20108.7642,23723.6548,22244.2491,20472.428,24109.1793,21988.7947,20228.9678,23838.3796,22612.7606,20118.9678,25278.8689,21725.5838,19996.0864,23542.5845,21473.9103,19756.4033,23278.6132,21471.7364,19756.2956,23274.824,21201.1612,19502.3152,22987.0089,21448.2035,19743.4202,23239.289,21849.2891,20124.7197,23659.9409,21723.6316,20019.2333,23512.8232,21671.6063,19973.7212,23454.1947,21676.9285,19992.8845,23443.531,21910.9834,20213.0964,23691.4456,21638.1859,19945.4784,23414.0552,21832.2079,20131.8156,23615.4287
MSOA,E02002386,23355.8571,22189.709,24566.1784,23386.4556,22225.5915,24591.0538,23353.2509,22190.53,24559.8038,23487.0323,22317.6482,24700.3874,23636.1008,22466.9083,24848.9669,23704.5126,22533.402,24919.341,23707.1876,22537.2794,24920.7551,24064.4009,22888.5877,25283.6476,24096.2532,22917.0872,25318.99,23964.7487,22789.8741,25183.129,23974.3813,22799.1281,25193.1408,24078.4981,22903.057,25297.2397,24078.8834,22903.4354,25297.6189,23973.0449,22803.5313,25185.6275,24051.3879,22879.2079,25266.6303,24467.1038,23283.2117,25694.1238,24217.2226,23075.3649,25399.9873,24298.5386,23157.1842,25480.6177
MSOA,E02002387,28063.454,26350.9599,29856.3544,28099.0158,26395.8023,29881.6925,28031.1156,26335.1839,29805.9409,27964.6335,26268.9163,29739.2343,28107.4356,26414.9934,29878.231,28294.7563,26590.3229,30078.1359,28192.2135,26504.94,29957.0455,27971.9172,26302.4038,29718.0281,28259.8693,26588.8887,30006.8382,28197.6879,26529.9394,29941.1378,28244.0579,26575.5034,29988.3155,28017.9116,26363.2295,29747.702,28028.4545,26381.2499,29749.9503,28341.0011,26691.1511,30064.6594,28788.4398,27127.887,30522.5263,28900.5444,27233.5766,30641.1685,29238.3231,27572.827,30976.3717,29167.4238,27506.055,30901.1346
MSOA,E02002388,26592.3519,25108.058,28138.7691,26371.5915,24904.7088,27899.7007,26592.6075,25119.6127,28126.5626,26407.5608,24945.8933,27929.6734,26669.3212,25194.2084,28205.1103,26681.9511,25202.0836,28222.9929,26775.015,25307.6269,28302.1529,26554.4,25103.3281,28064.4915,26207.2741,24771.678,27701.4344,26529.6554,25090.1957,28027.3394,26484.4537,25051.4836,27975.1741,26581.3716,25144.8794,28075.6509,26396.006,24969.1981,27880.274,26566.8081,25136.9265,28053.9826,26751.8636,25309.8462,28251.4738,27003.4843,25565.7909,28498.011,27053.2968,25639.2042,28522.6162,27245.3637,25829.7388,28715.9191
MSOA,E02002389,29670.8163,28071.1366,31337.3176,29985.2822,28384.5678,31652.2425,30184.5219,28584.568,31850.2624,30232.7459,28617.3914,31915.0552,30204.5267,28628.3785,31844.4749,29804.5568,28247.0294,31425.2001,30189.8456,28616.815,31826.3405,29973.9873,28420.7941,31589.6395,29941.7607,28392.576,31553.1756,29740.5914,28199.8847,31343.2775,29603.2849,28065.9203,31202.4496,30056.3828,28507.9461,31666.5742,30018.8598,28469.1095,31630.5278,29915.7635,28375.5608,31517.4584,30160.9398,28617.5968,31765.4644,30312.2595,28765.4276,31920.2176,30734.9087,29185.0398,32345.142,30715.523,29173.7964,32317.0328
MSOA,E02002390,26642.0077,25135.4429,28214.6807,26805.3086,25299.0288,28377.2889,26747.5901,25246.4575,28314.1152,27287.2175,25763.1212,28877.3985,27099.844,25585.7032,28679.6932,26888.7979,25387.8058,28454.7909,26705.9442,25209.7239,28267.205,26772.995,25286.1363,28323.8939,26687.8613,25204.4063,28235.2365,26814.4336,25323.5192,28369.5896,26911.4308,25418.8412,28468.1479,27248.4659,25750.122,28810.581,27262.8595,25767.2974,28821.997,27276.6053,25778.5511,28838.3925,27672.855,26168.4285,29240.697,27916.3962,26408.9771,29486.8817,27797.6883,26312.0381,29344.8225,27899.0197,26410.1743,29449.2695
MSOA,E02002391,24400.4592,23120.6238,25731.911,24439.8433,23159.3183,25771.9937,24456.7922,23153.4149,25813.6198,24868.0845,23581.1403,26206.2451,25079.1927,23778.2166,26432.1471,25165.2259,23868.2439,26513.6232,25058.3978,23769.5387,26398.2783,24998.7382,23714.6669,26333.5522,24889.6137,23610.8175,26218.9797,24875.8689,23598.3988,26203.7856,24948.629,23669.0947,26278.6032,24668.8514,23402.8032,25984.8427,25050.5483,23778.7483,26372.0009,24895.6496,23605.3863,26237.3712,25087.4187,23816.4106,26407.9638,25470.2155,24189.5775,26800.3624,25219.0997,23953.5803,26533.5107,25096.8854,23834.5662,26408.1038
MSOA,E02002392,22456.8976,20072.3398,24970.3822,22335.0706,19971.0339,24825.2127,22124.372,19739.5519,24636.8111,23048.7568,20607.9953,25652.9113,21825.8268,19451.6856,24328.7513,22308.493,19581.6041,25189.5841,21663.0444,19284.2809,24167.0431,21821.5836,19408.3227,24361.896,21830.5568,19429.0296,24359.3055,21660.0475,19320.4205,24120.4131,21793.3311,19420.9386,24288.8863,22003.7977,19612.9808,24518.5108,21951.3035,19624.6187,24399.5101,22137.8717,19827.1851,24567.1714,22311.5903,19999.2093,24740.7656,22559.1944,20246.1882,24988.1718,22905.0598,20564.2266,25363.128,22478.0376,20150.6291,24919.4227
MSOA,E02002393,24571.7512,22995.0824,26219.3365,24764.2705,23189.2125,26409.6337,24396.6419,22830.2599,26033.6056,24697.5812,23110.3319,26356.3526,24521.9494,22940.5006,26174.8538,24189.7459,22639.2893,25809.6577,23922.2733,22361.8146,25553.4332,23905.0996,22372.3765,25506.056,24041.6396,22502.5905,25649.022,24448.3299,22895.1858,26069.7439,24330.2216,22777.8325,25950.877,24429.2077,22878.6098,26047.5836,24515.987,22972.6596,26126.2612,24406.4117,22860.6359,26019.4391,24215.1345,22679.5323,25817.4327,24249.3577,22709.6192,25855.803,24355.8969,22807.4431,25971.0439,24233.3147,22705.0723,25826.893
MSOA,E02002394,27013.1067,25385.5887,28713.5976,27138.1586,25509.1535,28839.78,27085.1838,25466.2937,28776.0157,27589.9433,25901.6458,29352.9376,27175.85,25544.9514,28879.7419,27547.6402,25906.3993,29261.4324,27521.4692,25803.6,29317.2072,27237.3688,25622.678,28923.0656,27148.2712,25535.9279,28831.6403,27235.2421,25629.5171,28911.2752,27149.3276,25541.8677,28827.3839,26960.0739,25356.0144,28634.7943,27143.8644,25533.9981,28824.1899,27322.3669,25708.3082,29006.4701,27238.3613,25620.7269,28925.9598,27411.2398,25792.0095,29100.2117,27659.3526,26022.9142,29366.0117,27649.5258,26028.3818,29339.6674
MSOA,E02002395,21880.5784,20386.2863,23454.8346,22198.1417,20702.132,23773.2055,24481.0619,21887.9008,27294.4968,22122.6749,20627.3939,23697.2184,22340.2015,20836.8641,23922.9309,22445.0331,20953.107,24014.6931,22502.1131,21009.3557,24072.4602,22640.0145,21151.0607,24205.6707,22680.6461,21202.3822,24234.4387,22871.3784,21393.7599,24423.7565,23000.0037,21511.5215,24563.9244,22989.348,21508.4484,24544.9178,23140.0541,21660.9328,24693.1295,25667.477,23123.4508,28413.1291,23381.1316,21918.8056,24914.8789,23533.5311,22070.8766,25067.1708,23452.8347,22002.4125,24973.2084,22958.7893,21530.5358,24456.3584
MSOA,E02002396,23616.7757,22360.2571,24923.9888,24163.1704,22894.4106,25482.3514,24355.7802,23083.2867,25678.5942,24648.9796,23372.7859,25975.1171,24574.2005,23289.1648,25910.16,24889.5842,23609.862,26219.183,24995.7927,23727.3291,26313.0011,25107.1774,23839.6817,26423.204,25127.0681,23863.8769,26438.3883,25183.9902,23930.2154,26485.0447,25409.6802,24151.5888,26714.9884,25654.6302,24394.0063,26962.1086,25477.2515,24228.1706,26772.8012,25710.4902,24458.4932,27008.6642,25964.4961,24709.7061,27265.2026,26297.7886,25039.0699,27602.1304,26401.6843,25149.687,27698.6643,26339.9084,25095.9828,27628.3591
MSOA,E02002397,26079.2058,24727.4101,27485.3814,25920.6658,24577.1607,27318.2173,25938.7047,24586.7175,27345.4182,26173.2672,24827.7969,27572.4167,26238.2423,24880.0689,27651.0126,25948.2734,24598.9083,27352.1586,26020.5016,24674.2639,27420.8172,26200.8125,24852.1944,27603.2738,26665.1132,25312.1127,28071.3384,26602.5622,25254.2662,28003.8611,26627.1135,25282.9471,28023.92,26916.3771,25570.3412,28314.6433,26922.5554,25578.2349,28318.9517,27056.8154,25699.2401,28467.2656,27143.5084,25798.7013,28540.0283,27118.4117,25778.9694,28509.1904,27260.9707,25918.1326,28655.1401,27427.8707,26083.1384,28823.7722
MSOA,E02002398,21893.5063,20692.9608,23144.3782,21608.0984,20420.4671,22845.692,21941.2779,20745.9722,23186.397,22025.9083,20827.0918,23274.6845,21989.7628,20794.8087,23234.3805,21631.3898,20454.35,22857.4437,21691.4896,20511.1835,22920.8885,21627.2753,20452.6759,22850.5794,21630.0209,20461.2133,22847.0705,21490.0626,20327.9469,22700.2358,21714.2404,20540.9976,22935.8528,21669.503,20500.1238,22887.1293,21710.5337,20541.1813,22928.0037,21971.4061,20795.9149,23194.9405,22031.0293,20854.5755,23255.5116,22194.2522,21017.6284,23418.5916,22532.4034,21346.3096,23766.2459,22342.9108,21162.6852,23570.7703
MSOA,E02002399,27894.1843,26322.5129,29533.4367,27832.3705,26265.2633,29466.8904,28050.0186,26484.88,29681.7982,28096.2676,26522.2713,29737.7218,28244.3943,26679.42,29875.9487,27851.4722,26300.7701,29468.552,28187.2756,26600.2677,29842.9517,28350.7372,26790.0974,29977.267,28107.6197,26554.1857,29726.8764,28281.926,26717.0449,29913.0351,28599.6335,27020.1542,30245.692,28865.0065,27281.1094,30515.2738,28960.1133,27372.4333,30614.1136,28855.885,27274.1192,30503.6982,29000.273,27419.8062,30646.4004,29240.4653,27652.3455,30894.2092,28972.2316,27399.0981,30610.4446,29057.0455,27484.2283,30694.8544
MSOA,E02002400,25302.4996,23838.8736,26827.7721,24951.3032,23502.0862,26461.8285,24980.0358,23530.3123,26491.0154,25523.5426,24054.0887,27054.5228,25172.336,23704.3682,26702.4802,25558.3837,24080.383,27098.6612,25358.0977,23905.6248,26870.475,25861.064,24397.3387,27384.4343,25884.4591,24422.6763,27405.7414,25948.8243,24492.8834,27463.6777,26185.4942,24724.6366,27705.0339,26330.7202,24867.1792,27852.7555,26504.0959,25031.2111,28035.8695,26738.4543,25258.9132,28276.8556,26792.09,25322.2104,28319.7922,27364.5115,25884.5256,28901.9642,27292.21,25813.4025,28828.6731,27254.404,25779.9246,28786.253
MSOA,E02002401,29281.5063,27635.1313,30998.8805,29506.7774,27865.5888,31217.902,29407.0842,27770.1075,31113.8742,29551.1605,27908.2364,31264.0946,29876.0045,28232.602,31588.5431,29885.771,28244.3372,31596.2035,29691.3163,28054.9559,31396.681,29835.2869,28200.7172,31538.2694,30017.2214,28376.1225,31726.7918,30066.2151,28421.6691,31779.2962,30023.7579,28382.4739,31733.4411,29898.2835,28267.3801,31597.0743,30043.7378,28408.3855,31746.8216,29863.0493,28230.4135,31563.6446,30080.3797,28442.167,31786.5469,30324.3423,28688.2262,32027.8597,30086.5842,28465.7286,31774.1111,30497.4547,28863.3871,32198.2578
MSOA,E02002402,18743.4255,17475.077,20078.0194,18895.2497,17628.7453,20227.3081,19174.0246,17826.8836,20590.6037,19167.014,17890.8261,20508.5202,19504.0476,18221.7544,20851.2551,19445.8533,18173.7777,20782.1792,19443.7161,18175.4692,20775.8746,19532.4586,18264.7874,20863.6892,19416.8898,18154.3094,20742.8099,19598.238,18327.8823,20932.0391,19586.7641,18317.4581,20919.4631,19884.1954,18606.7397,21224.856,19958.6548,18678.8832,21301.5736,19790.2265,18520.7563,21122.4037,19560.6246,18298.4562,20885.5507,20161.4764,18877.1343,21508.7146,19709.483,18444.9783,21036.4155,19828.2075,18565.5421,21152.7406
MSOA,E02002403,24242.5456,22844.5753,25702.8332,24232.7515,22834.1365,25693.7681,24165.0681,22767.9628,25624.4799,24328.045,22926.5881,25791.6167,24751.7399,23336.2981,26229.4257,25081.3487,23660.6535,26563.8274,25078.6752,23662.3957,26556.4422,25261.2005,23844.9225,26738.5804,25078.7264,23670.0069,26548.3742,25403.5168,23988.7443,26879.0483,25531.2577,24112.7488,27010.5107,25588.6419,24169.8661,27067.9993,25742.428,24324.6782,27220.3239,25654.3913,24247.6676,27120.5304,25994.4115,24577.6169,27470.5975,26147.0114,24728.5271,27624.6329,26189.8304,24779.2147,27658.8697,26210.9817,24806.1467,27673.7121
