AreaType,AreaCodeName,2006-2010Persons_dsr,2006-2010Persons_lower95CI,2006-2010Persons_upper95CI,2007-2011Persons_dsr,2007-2011Persons_lower95CI,2007-2011Persons_upper95CI,2008-2012Persons_dsr,2008-2012Persons_lower95CI,2008-2012Persons_upper95CI,2009-2013Persons_dsr,2009-2013Persons_lower95CI,2009-2013Persons_upper95CI,2010-2014Persons_dsr,2010-2014Persons_lower95CI,2010-2014Persons_upper95CI,2011-2015Persons_dsr,2011-2015Persons_lower95CI,2011-2015Persons_upper95CI,2006-2010Males_dsr,2006-2010Males_lower95CI,2006-2010Males_upper95CI,2007-2011Males_dsr,2007-2011Males_lower95CI,2007-2011Males_upper95CI,2008-2012Males_dsr,2008-2012Males_lower95CI,2008-2012Males_upper95CI,2009-2013Males_dsr,2009-2013Males_lower95CI,2009-2013Males_upper95CI,2010-2014Males_dsr,2010-2014Males_lower95CI,2010-2014Males_upper95CI,2011-2015Males_dsr,2011-2015Males_lower95CI,2011-2015Males_upper95CI,2006-2010Females_dsr,2006-2010Females_lower95CI,2006-2010Females_upper95CI,2007-2011Females_dsr,2007-2011Females_lower95CI,2007-2011Females_upper95CI,2008-2012Females_dsr,2008-2012Females_lower95CI,2008-2012Females_upper95CI,2009-2013Females_dsr,2009-2013Females_lower95CI,2009-2013Females_upper95CI,2010-2014Females_dsr,2010-2014Females_lower95CI,2010-2014Females_upper95CI,2011-2015Females_dsr,2011-2015Females_lower95CI,2011-2015Females_upper95CI
MSOA,E02002412,16.5,4.4027,42.4461,25.2,9.1749,54.9857,16.6,4.4432,42.6736,24.4,8.8716,53.2625,20.1,6.4579,47.0419,16.3,4.3263,41.981,8.8,0.1623,49.3144,26,5.3298,76.0605,25.7,5.2239,75.2905,32.3,8.6696,82.9818,24.3,4.8317,71.4497,25.1,4.9281,73.9538,24.3,4.8894,71.3099,24.8,5.0257,72.6909,7.7,0.1897,42.9261,15.6,1.8492,56.4716,15.4,1.842,55.6986,7.4,0.1452,41.4281
MSOA,E02002414,64.4,33.2159,112.5874,63.9,32.9268,111.7615,75.7,41.1946,127.2979,82.5,46.0167,136.304,95.4,55.4053,152.9876,83.6,46.5576,138.2286,88.1,37.821,173.958,65.4,23.8491,142.6299,76.6,30.7005,157.9968,98.9,45.138,187.8843,111.4,53.2712,205.1095,98.9,45.0382,188.0494,43.2,11.6593,110.8477,64.4,23.5215,140.3802,76,30.3926,156.8787,66.4,24.1848,144.8648,79.2,31.6107,163.5933,67.4,24.4572,147.2171
MSOA,E02002415,31,8.0397,76.3448,36.1,10.7445,83.2278,38.3,11.5476,88.0243,24.9,5.2202,67.1087,36.8,11.6278,83.5871,69.1,29.0555,135.3798,33.2,4.1308,103.6019,40.4,7.7033,110.527,42.4,8.8346,114.3903,22.9,4.6434,67.1152,29.8,8.0044,76.5466,63,20.428,142.1278,26.9,0.9061,104.1618,28.6,0.4766,112.1913,31.1,-0.0042,123.5511,25.2,0.634,140.4244,45.3,4.5746,166.3483,77,13.8421,229.9604
MSOA,E02002416,40.3,21.1376,69.4008,36.8,18.7086,64.7558,38.4,20.1197,66.1613,32.4,15.8585,58.4697,25.7,12.1773,47.4999,19.1,8.1829,37.7424,47.3,18.2835,98.7569,40.5,14.2803,89.2341,44.8,17.4549,93.293,43.3,16.9715,89.9902,38.1,15.0713,78.9384,20.3,5.4803,52.0849,32.4,11.7868,70.7135,32.2,11.6499,70.3961,31.6,11.4124,69.1223,21.5,5.6303,55.537,14.2,2.8501,41.688,18.1,4.8714,46.4723
MSOA,E02002417,14.6,3.9088,37.5303,10.3,1.9899,30.4261,16.3,5.2142,38.1936,18.3,6.6613,39.9326,18.1,6.5431,39.5805,17.3,6.2553,37.8285,30.1,7.9988,77.5021,21.2,4.1963,62.3809,12.5,1.3963,45.5037,18.4,3.7333,53.9209,11.8,1.425,42.6377,11.2,1.2988,40.6294,0,0,0,0,0,0,20,4.1141,58.4737,18.4,3.7882,53.788,24.1,6.3967,62.0697,23.1,6.1321,59.4923
MSOA,E02002418,43.8,22.8838,75.5643,40.8,20.6544,71.93,32.8,15.4514,60.7676,29.8,13.3448,57.0359,23.7,9.3305,49.1823,23,9.1813,47.5057,54.8,23.1648,108.8214,47,18.5379,97.4738,37.7,13.7623,82.1926,25.3,6.8209,64.9336,6.1,0.0939,34.2708,6.7,0.0802,37.7493,32.8,9.9645,77.8982,35.4,10.797,83.9889,29.1,7.3972,75.6476,35.4,10.8502,83.8838,42.9,15.2492,94.2941,38.8,13.9412,85.0047
MSOA,E02002419,63.3,36.0517,102.9842,64.1,36.4047,104.4352,58.4,32.3941,96.7525,56.2,31.1816,93.0962,45.6,23.3662,79.9568,50,26.4223,85.8062,48.7,17.7755,106.1788,33.4,8.9757,85.7846,25.2,4.9829,74.1634,31.1,8.1815,80.2551,31.1,8.2663,80.0732,37.9,12.0112,89.0281,78.2,37.2069,144.2849,93.9,48.2384,164.4588,91,46.7452,159.385,81.1,40.1575,145.6262,60.3,25.7661,119.2712,62.1,26.5767,122.7608
MSOA,E02002420,44.6,23.0235,77.9412,40.5,20.1558,72.5629,30.3,13.0273,59.7955,34.3,15.6115,65.2324,26.9,10.7648,55.5137,27.2,10.8313,56.2277,63.7,27.3129,125.8359,46.1,16.6806,100.7814,39.7,12.6846,93.0531,30.7,8.117,79.1355,30.9,8.1453,79.7037,31.1,8.1981,80.2194,27.4,7.3857,70.3263,34.4,11.1639,80.2894,21.1,4.3254,61.726,35.6,11.5061,83.1834,21.9,4.4544,64.1511,22.5,4.6009,65.8493
MSOA,E02002421,60.2,30.0165,107.7699,53.8,25.7763,98.977,59.4,29.5907,106.3801,69,36.5891,118.2206,70.1,37.1286,120.1719,88.3,50.1758,143.8237,75.2,30.1933,155.0135,62.5,22.9009,136.1021,74.5,29.9302,153.5386,63.2,23.1212,137.6938,85.4,36.6078,168.7192,99.2,44.8971,189.0795,45.9,12.459,117.6236,43.9,11.9418,112.4431,42.6,11.5429,109.2105,75.3,30.1394,155.3863,54.5,17.5008,127.5703,77.6,30.9156,160.3886
MSOA,E02002422,0,0,0,3.4,-0.0011,19.3524,3.5,0.0103,19.8682,7.2,0.8395,26.1054,17.3,5.5932,40.4199,16.9,5.4282,39.5559,0,0,0,0,0,0,0,0,0,7,0.1137,39.2993,27.3,7.3556,70.0762,26.9,7.276,68.9891,0,0,0,6.8,0.1058,38.1986,7.1,0.103,39.9187,7.4,0.1705,41.3092,7.4,0.1855,41.239,7.2,0.1748,40.1512
MSOA,E02002423,45.6,20.744,86.7405,44.8,20.3226,85.3138,44.2,20.0091,84.2396,54.1,26.8116,97.107,58.7,30.1147,102.8715,45.3,20.5332,86.2928,39.8,10.4384,102.7742,57.2,20.4634,125.4817,44.4,14.1087,104.2228,53.8,19.4247,117.6927,64.9,25.6407,134.5212,38.4,10.1999,98.8829,49.9,16.1355,116.5821,30.6,6.2574,89.5547,41,11.1507,105.0202,51.1,16.5617,119.3102,50.8,16.4505,118.6373,51.7,16.6439,120.9328
MSOA,E02002424,24.5,9.7174,50.715,16.7,5.284,39.2455,13.4,3.5169,34.597,7.2,0.847,26.0831,10,1.9708,29.4457,27.4,11.7024,54.2057,23.4,4.6073,68.9136,14.3,1.608,52.0245,21.3,4.2563,62.5777,14.7,1.7602,53.1611,14.3,1.6684,51.845,28.2,7.5319,72.5285,26.4,7.0895,67.8166,19.5,3.8674,57.3602,6.4,0.1364,35.7789,0,0,0,5.7,0.0627,32.141,26.7,7.0734,68.7948
MSOA,E02002425,13.8,4.4104,32.3436,16,5.7807,34.9944,15.4,5.5628,33.6842,14.8,5.3282,32.4051,12.1,3.8201,28.4522,21.7,9.8734,41.2749,12.4,1.4744,44.8741,18.4,3.7808,53.8059,11.8,1.4037,42.701,11.6,1.3797,41.9779,11.1,1.3146,40.1852,10.8,1.2845,39.0828,15.2,3.0952,44.5164,14.4,2.9223,42.1976,19.3,5.1491,49.6504,18.5,4.9459,47.5706,13.6,2.7543,39.867,32.3,12.9218,66.6647
MSOA,E02002426,20.6,8.2356,42.5266,23.2,9.966,45.7988,22.9,9.8646,45.1596,25.5,11.6167,48.4789,25.4,11.5758,48.2812,22.5,9.6409,44.4586,31,10.0338,72.4066,36.8,13.4451,80.2094,30,9.6848,70.1208,35.3,12.9128,76.9106,29.3,9.4253,68.5509,17.6,3.5631,51.5955,11,1.2936,39.8504,10.8,1.2861,39.0783,16.4,3.3569,47.9887,16.8,3.4455,49.1428,21.8,5.878,55.949,27,8.7409,63.0603
MSOA,E02002427,18.8,6.8793,40.9567,11.8,3.1344,30.3859,9.3,1.8626,27.3125,9.6,1.9252,28.1873,15.6,5.0268,36.4812,27.6,12.5822,52.4568,39.1,14.2774,85.2374,18.9,3.8572,55.3319,13.6,1.632,49.1726,14.3,1.7061,51.7328,26.9,7.2363,69.0742,45.7,18.2963,94.2968,0,0,0,5.3,0.1257,29.5695,5.1,0.0358,28.8531,5.2,0.1037,29.1038,5.3,0.0624,29.8662,11.5,1.3064,41.7986
MSOA,E02002428,45.2,22.4786,81.0093,49.6,25.5192,86.811,41.3,19.6938,76.1314,44.7,22.2349,80.1054,53,28.1371,90.7579,49.6,25.5216,86.8073,40.1,12.7496,94.1147,41.3,13.0217,97.1472,40.4,12.801,94.9058,55.9,22.2143,115.6372,66.6,28.3296,131.9518,59.2,23.4519,122.5945,48.4,17.6708,105.5158,56.8,22.7626,117.1609,41.3,13.2929,96.6116,33.1,8.8896,85.0259,40.3,13.0189,94.1778,40.3,13.0413,94.1337
MSOA,E02002429,45.1,24.537,75.849,41.6,22.0401,71.3045,34.8,17.2541,62.4527,37.6,19.3026,65.8742,37.8,19.4397,66.1713,26.9,12.2129,51.2094,41.5,14.9779,90.7962,35.7,11.391,83.7083,20.9,4.0992,61.5894,26.7,7.0759,68.7893,25.8,6.7975,66.5562,17.9,3.5759,52.5911,48.3,20.7489,95.3472,47.2,20.2476,93.2249,47.5,20.3962,93.7834,47.6,20.4693,93.9293,47.9,20.587,94.5406,35.1,12.8083,76.5332
MSOA,E02002430,75.3,44.3921,119.3419,80.3,48.0771,125.7777,75.9,44.7094,120.3447,60.8,33.5586,100.9746,69,39.1581,112.4614,95.9,59.7859,145.6263,78.8,35.8836,149.8331,72.3,31.0979,142.6581,53.9,19.6604,117.5405,41.8,12.7614,99.1487,61.2,23.8253,127.4791,91.6,43.1753,169.6655,70.8,31.8798,135.219,88.8,43.8034,159.7155,97.8,49.9102,171.8019,79.4,37.5088,146.9328,77,35.137,146.2897,101.1,52.0738,176.8579
MSOA,E02002431,48.2,22.6296,89.422,39.1,16.5392,77.6256,42.2,18.8087,80.9162,36.3,15.2902,72.177,38.3,16.2097,76.0221,41.5,18.5936,79.4136,37.4,9.0616,98.1795,19.1,1.6729,70.8987,38.2,9.5155,99.7218,30,5.6953,88.8628,39.7,10.3123,102.7301,48.9,15.4233,115.0137,57.4,20.7276,125.5624,57.5,20.78,125.7509,46.1,14.5648,108.3795,42.5,13.4221,99.9265,36.8,9.6209,95.093,34.3,8.8818,88.8164
MSOA,E02002432,30.3,12.9788,59.8783,31.7,14.3057,60.4903,35.6,16.8286,65.8614,32.8,15.5511,60.607,30.1,13.5859,57.4333,26.2,11.1678,51.8695,30.4,8.0706,78.2917,29.7,7.8518,76.5594,29.5,7.6874,76.2832,32.3,10.3995,75.5517,28.2,7.489,72.6205,28.3,7.6145,72.6658,29.4,7.9831,75.3345,33.8,10.8433,79.1375,40.4,14.6353,88.2883,32.3,10.2956,75.7568,31.4,9.9574,73.7474,24,6.3553,61.844
MSOA,E02002433,31.3,12.44,64.7457,43.8,20.8686,80.7678,46.6,23.1556,83.5489,56.4,30.6517,94.9029,51.1,27.0443,87.632,41.5,20.5744,74.4791,39.1,9.9685,101.5807,62.6,24.5156,130.1377,68.9,29.2238,136.6524,73.7,33.2825,140.5972,61.8,26.4576,122.1519,43.3,15.8412,94.3372,24.7,5.0807,72.2154,24.9,5.0764,72.9101,24.7,4.9999,72.4112,39.4,12.6321,92.2644,38.8,12.4193,90.8996,38.7,12.4025,90.6354
MSOA,E02002434,32.8,13.0674,67.7932,23.9,7.604,56.0832,33.6,13.3176,69.5681,33.2,13.1309,68.7899,42.9,19.3499,81.879,37.2,15.8499,73.6582,50.2,16.0043,117.7336,49.7,15.7191,116.8095,59.7,21.4291,130.8335,47.8,14.9784,112.6199,67.6,26.5119,140.4644,39.9,10.6762,102.5786,17,2.0253,61.5093,0,0,0,9.5,0.1863,53.1851,19.6,2.3224,70.9543,20,2.4077,72.2898,35.1,9.2631,90.5144
MSOA,E02002435,28.7,12.383,56.5634,24.6,9.8438,50.7682,31.1,14.1567,59.1438,30.3,13.8093,57.5946,26.4,11.3458,52.1071,16.7,5.3917,39.0329,46,16.8694,100.1445,37.1,12.0082,86.6543,36,11.6392,84.1106,26.6,7.1864,68.2378,19.2,3.8887,56.2821,0,0,0,13.5,1.5992,48.8727,13.4,1.568,48.5684,26.3,7.0585,67.5687,32.5,10.4617,76.0238,31.8,10.261,74.3378,31.7,10.289,73.9849
MSOA,E02002436,35.3,16.0278,67.1984,39.5,18.8586,72.7759,30.3,12.9844,59.8687,32.5,14.7044,61.9545,39.8,19.7182,71.4493,39.4,19.4959,70.7693,24.6,4.8879,72.3402,33.7,9.0187,86.6359,16.2,1.8513,58.8488,21.2,3.9268,63.0335,36.5,11.3891,86.0919,43.1,15.4,94.5855,45.4,16.6137,98.9046,45.5,16.668,99.0895,44,16.0384,95.9717,43.5,15.9071,94.7865,43.4,15.878,94.5547,35.9,11.5644,83.9607
MSOA,E02002437,0,0,0,5.5,0.0905,30.8726,10.5,1.2043,38.1295,14.2,2.8892,41.5932,18.2,4.8589,46.8137,17.6,4.6832,45.3037,0,0,0,10.9,0.2319,60.9377,20.6,2.4796,74.4594,19.1,2.3031,69.0253,18.2,2.1298,65.9655,18,2.1148,65.2156,0,0,0,0,0,0,0,0,0,8.2,0.1192,46.1023,17.6,1.9674,64.0648,16.6,1.7953,60.6039
MSOA,E02006852,21.5,8.2929,44.9211,17.4,6.0976,38.4076,17.2,6.0695,37.888,18.5,6.4978,40.8082,18.2,6.367,40.1938,15.1,4.6437,35.7503,10.1,1.1473,36.7102,4.4,0.0351,24.8731,4.6,0.0586,25.9011,8.5,0.1322,47.7483,8.5,0.1971,47.4441,8,0.1244,44.9396,32.3,10.0932,76.1567,30.1,9.4006,70.9796,30.4,9.4904,71.6946,28.8,9.0405,67.8234,28.3,8.8708,66.671,22.2,5.7105,57.5663
MSOA,E02006861,25.6,5.0137,75.4575,35.4,9.3722,91.2237,27.8,5.6476,81.4503,28,5.7485,81.8903,18.1,2.1115,65.6225,17.9,2.059,64.9843,32,2.158,120.6994,54,9.3448,162.1493,21.3,0.4619,119.039,21.2,0.4426,118.5602,20.7,0.491,115.4884,20.6,0.4669,115.032,16.8,0.3724,93.8519,17.1,0.4165,95.3521,37.9,4.3624,137.584,39,4.5361,141.4372,20.7,0.4562,115.6512,20,0.4288,111.7967
MSOA,E02006875,37.6,0.8773,209.844,171.7,4.3439,956.6662,281.7,34.0541,1017.7788,273,44.9088,825.4078,269.4,61.0687,716.2241,228.5,56.4772,597.4505,54.4,1.2886,303.5133,228.9,5.7585,1275.5217,354.4,42.8455,1280.4347,289.1,34.9371,1044.5493,305.8,53.7073,916.3364,263.3,49.0373,782.2171,0,0,0,0,0,0,0,0,0,183.1,4.5868,1020.3973,143.9,3.6396,801.7765,140.5,3.5015,783.077
MSOA,E02006876,92.8,51.7404,153.353,93,51.8774,153.646,116.3,69.8644,181.8367,108.5,64.1993,171.626,88.2,49.2712,145.6107,86.3,48.1263,142.597,126.9,60.2908,234.2808,123.1,58.5683,227.1316,133.4,66.349,239.0736,104.8,47.7803,199.1763,78.7,31.5477,162.3184,64.6,23.4535,141.0784,60.2,19.3991,140.7784,62.9,20.3989,146.8361,98.7,42.3983,194.8426,112.1,51.0575,213.1346,98.2,42.1485,193.9155,110.2,50.1529,209.5871
Ward,Adel and Wharfedale,11.2,5.7514,19.6195,12.8,6.9708,21.5167,12.3,6.529,21.0641,13.4,7.3072,22.5109,14.2,7.9132,23.4715,14.9,8.4492,24.2948,17.6,7.9431,33.5837,19.1,9.0752,35.2611,18,8.1244,34.3457,15.9,6.7935,31.4506,13.6,5.3976,28.146,13.5,5.3345,27.9804,5.3,1.0764,15.529,6.9,1.8598,17.71,6.9,1.8767,17.6739,10.9,3.9698,23.781,14.5,6.2213,28.637,16.1,7.3203,30.6318
Ward,Alwoodley,11.1,5.4682,19.9759,16.1,9.1388,26.2382,17.9,10.5388,28.3893,20.3,12.4914,31.1342,18.8,11.3996,29.1525,20,12.4903,30.3402,11.7,4.2429,25.5604,9.5,3.0303,22.2772,11.7,4.1887,25.6612,15,6.3454,29.7788,11.1,4.0212,24.2573,12.8,5.1197,26.4199,10.2,3.262,23.902,21.7,10.7337,38.983,23.2,11.8858,40.6833,24.8,13.1436,42.5019,25.8,14.0368,43.3901,26.5,14.7447,43.8362
Ward,Ardsley and Robin Hood,22.3,12.8808,35.8625,23.4,13.7846,37.1014,23.8,14.2221,37.3177,25.5,15.6622,39.1497,33.9,22.3672,49.206,31.5,20.5985,46.0446,25.4,11.4249,48.5309,30.3,14.9461,54.498,29.2,14.383,52.5519,26.9,13.0959,48.6555,39.4,22.2128,64.4313,31.2,16.3587,53.7387,19.6,8.3612,38.7918,17.1,6.7711,35.4169,18.9,8.0768,37.3821,24.1,11.4662,44.4669,28.8,14.7655,50.4868,31.9,17.2733,53.7721
Ward,Armley,36.4,23.8819,53.1014,38.4,25.3765,55.6845,38.3,25.2724,55.5899,45.1,30.7773,63.6842,48.3,33.3091,67.6031,55.9,39.6714,76.4547,57.5,35.3143,88.2821,53.7,32.0158,84.304,56.5,34.0275,87.9369,67.5,42.4915,101.4627,68.7,43.1718,103.3685,59,35.8618,91.1037,16.2,5.8646,35.4102,24.4,11.0721,46.4597,21.4,9.1349,42.3444,24.4,11.0499,46.4964,29.8,14.7265,53.5561,53.1,31.8223,83.1303
Ward,Beeston and Holbeck,66.1,48.1116,88.5746,65.7,47.6654,88.2898,53.9,37.6497,74.7501,55.1,38.6971,76.0739,46.8,31.7115,66.5425,47.1,31.8923,66.9984,72.4,46.2489,107.9144,66.3,41.3569,100.6446,55.2,32.5179,87.5207,48.6,27.5605,79.2417,48.7,27.5805,79.4583,47.8,27.0729,77.9867,59.8,36.8139,91.6926,64.4,40.265,97.6321,52.7,31.1408,83.4206,61.4,37.928,93.9668,44.9,25.0802,74.1295,46,25.6816,75.9648
Ward,Bramley and Stanningley,40.2,27.0388,57.4983,43.1,29.376,60.9803,48.8,34.2079,67.4585,45.4,31.3377,63.5752,48.3,33.7069,67.0238,43.4,29.6946,61.1833,42.8,23.8145,70.7991,43.2,23.9424,71.6004,52.8,31.4701,82.9039,47.1,27.0946,75.9053,51.4,30.1463,81.6853,43.3,24.4175,70.8003,37.6,20.9457,62.1611,43,24.9105,69.0467,44.7,26.341,70.8605,43.9,25.5325,70.347,46.4,27.4483,73.4051,43.9,25.4302,70.4942
Ward,Burmantofts and Richmond Hill,56.8,39.9609,78.2608,69,50.1731,92.5223,72.3,52.7554,96.659,75.6,55.3575,100.7689,79.9,59.0259,105.6809,86.8,64.8795,113.6562,82.7,54.5221,120.0971,84.3,55.7325,122.2143,74.2,47.1986,110.8692,66.7,41.0024,102.3548,62.9,37.964,97.7831,71.7,44.7608,108.5297,30.3,14.3329,56.0406,52.9,30.6199,84.9807,70.2,43.7991,106.5519,84.6,55.0344,124.266,97.6,65.5644,139.7059,102.5,69.3802,145.8355
Ward,Calverley and Farsley,26.9,16.9647,40.4829,30.4,19.7667,44.666,30.8,20.0285,45.2513,30.2,19.4817,44.6651,24.2,14.7476,37.4231,27.4,17.3217,41.1785,33,17.8819,55.6069,38.3,21.6826,62.5015,35.8,19.8351,59.3444,35.3,19.1507,59.449,38.4,21.4159,63.4474,31.3,16.08,54.8187,20.8,9.4524,39.5821,22.9,10.8796,42.2781,25.9,12.8796,46.4204,25.7,12.8188,46.001,11.5,3.6914,26.9214,24.2,12.0338,43.3742
Ward,Chapel Allerton,40,26.7666,57.3933,38.6,25.5844,55.7881,35.6,22.9915,52.5159,36.8,23.9987,53.8793,29.2,18.0011,44.62,23.4,13.337,37.8895,36.3,19.3944,61.5799,33.4,17.2586,57.9131,35.2,18.2107,61.0007,41.4,22.5605,69.1837,34.9,17.713,61.001,23,9.2276,46.5182,43.6,24.7389,71.0691,43.2,24.5049,70.4274,35.5,18.7202,60.9826,32.5,16.631,57.0216,24.4,11.0238,46.5396,24.2,10.943,46.1424
Ward,City and Hunslet,58.6,40.6235,81.7476,59.2,40.9769,82.6652,71.2,50.8505,96.8988,72.2,51.6044,98.2096,73.4,52.6276,99.5588,73.9,53.1501,99.9593,71.1,44.1029,108.2729,64.1,38.6577,99.6915,72.7,45.2499,110.4966,68.5,42.0567,105.1894,70.6,43.7925,107.5118,68.5,42.3711,104.4775,45.3,23.9499,77.7233,54.3,30.2052,89.834,70.3,42.0218,110.2103,76.9,46.7251,119.1119,77,46.7642,119.2971,80.5,49.529,123.4714
Ward,Cross Gates and Whinmoor,19.5,11.6998,30.5087,23.2,14.6627,34.8716,24.9,16.0654,36.8229,21.6,13.507,32.7434,19.2,11.6897,29.7062,21,13.1208,31.8491,20.5,9.3609,38.9369,20,9.0852,38.0656,19.8,8.9756,37.716,17.3,7.409,34.1902,12.5,4.5481,27.2801,14.6,5.7828,30.2362,18.8,8.9728,34.6424,26,14.2009,43.6439,29.4,16.7752,47.7867,25.4,13.8647,42.6493,25.3,13.7952,42.5037,27.2,15.2063,44.8879
Ward,Farnley and Wortley,27.6,17.8265,40.79,29.6,19.4527,43.1383,27.7,17.8808,40.9516,29.2,19.0243,42.852,34.4,23.4238,48.7003,26.9,17.2736,39.8915,31.6,17.1613,53.1909,38.1,22.0402,61.2241,41,24.1354,65.0311,41.4,24.3634,65.6762,48.2,29.9492,73.3299,39.8,23.264,63.3629,23.8,11.858,42.6209,21.6,10.2988,39.8187,15.2,6.0698,31.3912,17.6,7.559,34.7464,21.4,10.231,39.4055,14.9,5.9495,30.7725
Ward,Garforth and Swillington,25.6,16.336,38.1809,24.2,15.2878,36.3842,20.6,12.5226,31.8996,18.2,10.718,28.8614,17.7,10.585,27.7417,18.1,11.0154,28.0107,25,12.3743,44.8983,27.1,13.9221,47.4632,24.4,12.1094,43.7703,27.8,14.7271,47.6531,28,15.2224,47.107,29,16.1568,47.9406,25.9,13.739,44.3682,21.6,10.7199,38.7473,17.1,7.7551,32.5673,9.5,2.9925,22.3518,8.5,2.7311,19.8931,8.2,2.6347,19.1911
Ward,Gipton and Harehills,54.4,38.9262,73.8862,48.4,33.7356,67.2154,50.7,35.5984,70.0099,50.7,35.6883,69.8319,49.2,34.3185,68.2285,53.4,37.6792,73.3116,70.3,46.0339,102.6754,61.9,39.1359,93.0217,62.7,39.6025,94.2775,69.4,45.3132,101.5362,58.2,36.1977,88.2802,72.1,47.0486,105.3478,38.2,20.8152,63.8384,34.5,18.0336,59.5066,38.6,21.0405,64.8576,30.2,14.9679,54.2062,39.2,21.2744,66.005,32.8,16.4277,58.0994
Ward,Guiseley and Rawdon,20,11.5792,32.1249,22.7,13.7608,35.2052,23.6,14.5322,36.1814,23,14.1554,35.2716,27.7,17.9884,40.7293,26.6,17.1019,39.4183,24.3,11.4971,44.9395,24.5,12.0275,44.1569,28.4,14.962,48.8076,30,16.2187,50.608,32.3,17.879,53.5675,28.7,15.0844,49.3773,16,6.3603,33.0948,20.7,9.4021,39.3997,18.4,7.8861,36.354,15.8,6.3014,32.6445,23.1,11.428,41.4953,24.7,12.6677,43.2929
Ward,Harewood,10.8,5.1301,19.9404,13.8,7.3094,23.657,16.7,9.4849,27.208,17.6,10.2268,28.2165,13.9,7.5779,23.3538,10.7,5.319,19.1805,13.4,4.8744,29.2464,13.5,4.8919,29.4998,17.7,7.6008,34.9457,17.4,7.4403,34.4074,12.4,4.4539,27.1693,8,2.0984,20.6576,8.2,2.1899,21.0904,14,5.5717,28.9464,15.9,6.8294,31.3893,17.6,7.9765,33.5283,15.2,6.4958,30.0636,13.1,5.1958,27.1171
Ward,Headingley,18.9,4.9533,48.8126,10.6,0.6781,34.6296,6.1,-0.9321,27.0014,6.1,-0.9469,27.0454,0.5,-0.0299,2.9852,0.5,-0.012,2.9014,13.4,1.4818,48.8246,7.2,0.0989,40.5069,0,0,0,0,0,0,0,0,0,0,0,0,21.8,2.5278,79.083,11.4,-1.8457,50.7703,11.5,-1.8732,51.2492,11.7,-1.9661,52.3197,0.8,-0.0283,4.6851,0.8,-0.0071,4.5856
Ward,Horsforth,12.2,6.0694,21.8619,17.8,10.1372,28.9601,17.9,10.1958,29.1203,18.8,10.9053,30.1674,18,10.2375,29.3053,16.9,9.4041,27.9546,9.3,2.4922,23.9011,16.6,6.6322,34.2765,21.1,9.5949,40.1426,23.2,11.1104,42.6897,25.5,12.6648,45.7286,25.4,12.5981,45.5761,15,5.9871,30.9832,18.8,8.5214,35.8127,14.9,5.9507,30.7704,14.8,5.8955,30.5909,11,3.5171,25.7781,9.1,2.4588,23.3438
Ward,Hyde Park and Woodhouse,60.1,37.4382,91.3035,53.3,31.8874,83.5206,61.8,38.0583,94.741,61.8,37.9893,94.8368,81.7,53.4998,119.3242,78.6,50.8083,115.8861,81.5,45.7749,133.5296,69.7,36.3941,120.2799,67.3,34.3046,118.2863,66.1,33.2892,116.801,69.8,36.0245,121.093,67.9,33.6565,120.8149,36.2,13.2552,78.8471,36.6,13.4138,79.6958,56.7,25.8638,107.7386,57.6,26.2766,109.4449,91.4,49.8953,153.4642,90.5,49.2612,152.1667
Ward,Killingbeck and Seacroft,48.9,34.4777,67.2807,58.5,42.5634,78.4112,62.6,46.0435,83.1384,61.5,45.0737,81.9239,68.8,51.2725,90.3581,64.7,47.8184,85.5498,42.6,23.6399,70.5616,49.3,29.047,78.1593,55.6,33.8055,86.0885,59,36.7318,89.6616,78.2,52.0794,112.6944,78.7,52.6326,112.9616,53.9,34.0335,81.0603,65.6,43.0942,95.6268,68.6,45.4222,99.3612,63.4,40.9087,93.7535,59.6,37.6962,89.5456,51.1,31.0901,79.092
Ward,Kippax and Methley,31.5,20.4649,46.305,29.2,18.7657,43.2817,29.7,19.2908,43.6653,27.2,17.5271,40.2542,25.1,15.8165,37.7919,23.4,14.6205,35.4887,39.3,22.2928,64.0691,33,17.8671,55.629,26.7,13.7075,46.7767,25.5,13.1253,44.6221,17.2,7.3725,33.9818,17.4,7.4661,34.3635,23.7,11.209,43.8368,25.5,12.5879,45.8498,32.5,17.6616,54.6887,28.7,15.1284,49.3104,32.8,18.1914,54.3442,29.1,15.8187,48.9603
Ward,Kirkstall,15,6.5689,28.9548,23.1,12.0552,39.8731,28.7,16.1344,47.0004,39.2,24.2774,59.7472,40.3,25.0937,61.2379,43.9,27.9114,65.6132,22.9,8.077,50.4513,28.1,11.0777,58.2868,37,16.6713,70.647,50,26.1257,86.2565,49.3,25.7467,85.0691,53.4,28.6099,90.4699,8.3,1.2138,25.4618,19.7,6.6984,43.8658,23.1,8.7768,48.5002,30.4,13.4804,58.4046,32.5,14.7846,61.8216,35.9,17.1305,66.1583
Ward,Middleton Park,54.1,39.6718,72.0396,55.5,40.8258,73.7034,53,38.7138,70.8054,53.1,38.8809,70.7795,59.7,44.4812,78.4185,66.4,50.158,86.1906,56.5,36.0431,84.2815,59.9,38.604,88.6403,54.5,34.3768,82.0113,54.9,34.933,82.0162,69.1,46.3454,99.0074,71.1,47.6885,101.8707,51.6,32.624,77.5428,51.6,32.6096,77.5626,51.4,32.4523,77.3042,51,32.1967,76.7067,50.4,31.5559,76.3468,62,40.7728,90.3209
