AreaType,AreaCodeName,01/07/2012_DASR,01/07/2012_lower95CI,01/07/2012_upper95CI,01/10/2012_DASR,01/10/2012_lower95CI,01/10/2012_upper95CI,01/01/2013_DASR,01/01/2013_lower95CI,01/01/2013_upper95CI,01/04/2013_DASR,01/04/2013_lower95CI,01/04/2013_upper95CI,01/07/2013_DASR,01/07/2013_lower95CI,01/07/2013_upper95CI,01/10/2013_DASR,01/10/2013_lower95CI,01/10/2013_upper95CI,01/01/2014_DASR,01/01/2014_lower95CI,01/01/2014_upper95CI,01/04/2014_DASR,01/04/2014_lower95CI,01/04/2014_upper95CI,01/07/2014_DASR,01/07/2014_lower95CI,01/07/2014_upper95CI,01/10/2014_DASR,01/10/2014_lower95CI,01/10/2014_upper95CI,01/01/2015_DASR,01/01/2015_lower95CI,01/01/2015_upper95CI,01/04/2015_DASR,01/04/2015_lower95CI,01/04/2015_upper95CI,01/07/2015_DASR,01/07/2015_lower95CI,01/07/2015_upper95CI,01/07/2015_DASR,01/07/2015_lower95CI,01/07/2015_upper95CI,01/01/2016_DASR,01/01/2016_lower95CI,01/01/2016_upper95CI,01/04/2016_DASR,01/04/2016_lower95CI,01/04/2016_upper95CI,01/07/2016_DASR,01/07/2016_lower95CI,01/07/2016_upper95CI,01/10/2016_DASR,01/10/2016_lower95CI,01/10/2016_upper95CI
MSOA,E02002350,11448.1044,10557.0673,12392.7038,11261.038,10374.4811,12201.1894,11606.0573,9285.64,14316.1141,11454.5416,9175.8684,14115.8447,10675.5072,9826.8716,11576.341,10489.4696,9653.6387,11376.2851,10574.1781,9740.2547,11458.3111,10315.289,9485.9954,11195.8064,10110.7322,9286.9281,10986.3946,10012.1148,9196.2447,10878.5078,9968.6844,9150.22,10838.4017,10049.5701,9222.554,10928.7384,9854.6698,9029.7324,10732.9603,9851.6685,9028.8218,10727.0563,9592.7545,8783.0979,10454.3923,9203.8125,8413.7484,10045.7977,9183.0318,8382.3851,10037.6521,9223.0735,8421.515,10078.505
MSOA,E02002351,12201.3629,11172.5101,13297.3184,11985.5265,10966.5976,13071.481,12213.133,11184.02,13309.4289,12095.0685,10965.0615,13307.4305,11560.6475,10545.5137,12644.8409,11657.5737,10645.0717,12738.331,11497.0004,10495.145,12566.7351,11432.6084,10432.4073,12500.8533,11056.0661,10078.1524,12101.3387,11377.7981,10383.6477,12439.5807,11058.1965,10083.7331,12099.641,10771.5939,9808.6377,11801.7285,10711.5987,9751.4787,11738.9889,10634.9951,9678.8369,11658.3647,10354.7607,9413.8769,11362.4408,10246.9312,9309.0802,11252.0394,10038.0018,9111.9895,11030.9557,10151.7439,9223.3306,11146.6622
MSOA,E02002352,12309.6747,11472.704,13190.9012,12084.6769,11257.7596,12955.5933,12321.2122,11484.0458,13202.6173,12307.9596,11472.3313,13187.7453,12217.0028,11378.8534,13099.9471,11673.8232,10863.1854,12528.2616,11586.2165,10780.8052,12435.2026,11066.5451,10277.9332,11898.8899,11009.685,10223.2899,11839.8098,10896.8964,10116.8869,11720.4606,10825.6804,10046.642,11648.432,10831.0004,10051.6641,11653.975,10885.1047,10105.5645,11708.1131,10691.0838,9921.8608,11503.4692,10352.5411,9597.4281,11150.6306,10484.0335,9716.1393,11295.8217,10447.4769,9689.9633,11247.9186,10332.5175,9579.946,11127.8593
MSOA,E02002353,13785.3342,12788.006,14837.7441,14011.7787,13003.9649,15074.7319,13987.8883,12984.7245,15045.8641,13951.3568,12950.5337,15007.0833,13624.285,12616.2174,14689.3171,13022.2229,12041.6184,14059.3332,12698.1401,11730.9852,13721.6953,13076.1888,12096.0509,14112.3935,12635.8171,11670.0037,13657.9101,12546.4832,11586.8366,13562.2195,12433.4809,11478.3676,13444.804,12136.8745,11189.3303,13140.9264,12172.8646,11224.81,13177.4574,12328.2325,11374.4113,13338.58,12398.2104,11441.8674,13411.2291,12404.7305,11445.3595,13421.0901,12411.695,11451.4575,13428.9279,12015.643,11080.8173,13006.6182
MSOA,E02002354,15452.656,14541.0781,16405.6881,15385.7165,14479.5389,16333.0268,15308.1314,14404.7654,16252.5972,15248.9701,14344.1014,16195.2182,15313.7243,14394.471,16275.4742,15236.0153,14336.0882,16176.8669,15142.5443,14243.75,16082.4595,14753.7604,13868.4819,15680.0631,14754.526,13867.8068,15682.4152,14767.4743,13882.4819,15693.4187,14692.5064,13807.4013,15618.7264,14444.2332,13565.8646,15363.7424,14249.3747,13378.4116,15161.3533,14044.4402,13180.6586,14949.1843,13986.9971,13124.3873,14890.6377,13622.0139,12747.5714,14539.8638,13745.4562,12893.1877,14638.5326,13814.74,12961.6168,14708.525
MSOA,E02002356,13660.4887,12757.8106,14609.7504,13742.0327,12837.8978,14692.6063,13202.2583,12158.3022,14311.1381,13217.1519,12175.0344,14323.9678,13441.6934,12542.8435,14387.4613,13313.7838,12419.1605,14255.333,13223.4625,12327.6733,14166.5587,12892.8249,12012.1692,13820.4279,12646.3623,11775.1193,13564.5587,12455.9449,11593.4253,13365.2205,12490.7119,11627.5553,13400.5371,12272.7808,11417.3196,13174.9217,12107.9964,11261.2777,13001.0715,11749.2444,10913.4664,12631.5943,11710.0749,10876.2709,12590.3088,11521.2028,10697.1171,12391.3363,11372.4279,10568.4222,12220.7481,11077.6797,10282.8634,11916.9392
MSOA,E02002357,19953.3513,18882.8886,21067.5318,19897.6512,18828.2423,21010.8168,16241.6263,14499.5587,18132.142,16089.302,14358.9205,17967.3707,19484.2846,18424.8494,20587.6153,19303.4309,18250.4289,20400.1968,19124.8881,18076.8668,20216.7043,19076.4927,18031.3803,20165.2785,18612.7934,17580.5915,19688.7146,18425.8129,17399.1479,19496.1739,18104.2681,17087.3778,19164.866,17825.3138,16815.8945,18878.5199,17675.4723,16669.9083,18724.8594,17789.1316,16779.0757,18843.0945,17528.0735,16524.1558,18575.9675,17267.3958,16271.3755,18307.3493,17201.682,16204.0243,18243.6549,17037.2797,16045.9569,18072.7731
MSOA,E02002358,23467.1398,22295.0414,24684.6884,23432.2908,22263.4113,24646.4651,23289.0488,22119.1146,24504.6586,23242.1176,22059.5212,24471.4304,22886.4218,21727.331,24091.0776,22687.1195,21533.3933,23886.3579,22722.6781,21570.4707,23920.2271,22361.1953,21219.9271,23547.69,22244.3725,21106.076,23427.9214,22189.2935,21053.2314,23370.5193,21909.6501,20781.4582,23082.9493,21610.5613,20489.7216,22776.5556,21340.0855,20228.0817,22497.0684,21282.4479,20171.7928,22438.0937,20827.5572,19729.644,21970.3933,20756.2172,19657.8617,21899.6663,20178.5358,19055.6181,21349.9598,20089.86,18975.6579,21252.0119
MSOA,E02002359,15189.4122,14117.07,16320.3853,14890.3133,13831.6571,16007.2409,14499.435,13452.741,15604.6563,14737.1614,13534.5611,16016.1385,13411.077,12413.7044,14466.0919,13401.4777,12409.3152,14450.6859,13103.2135,12125.7096,14137.3799,13066.6714,12086.6862,14103.7621,13070.573,12088.6235,14109.7856,13224.919,12231.203,14276.4534,13012.772,12032.2366,14050.5312,13009.5776,12033.9017,14041.937,12563.2858,11602.2414,13581.2402,12365.4946,11416.508,13370.9859,12332.0846,11382.7951,13338.0307,12192.7734,11251.8754,13190.0055,12032.7872,11096.8361,13025.273,12205.7378,11259.6987,13208.6454
MSOA,E02002360,16341.6197,15291.459,17442.6397,16560.6838,15512.1333,17659.236,16408.192,15367.7326,17498.4191,16763.4772,15703.8576,17873.8849,16584.9014,15526.9449,17693.961,16608.2299,15560.8573,17705.548,16831.9924,15780.2996,17933.4589,16673.5097,15627.3682,17769.3616,16752.8261,15706.1592,17849.1033,16475.4738,15437.0575,17563.6109,16408.1487,15374.4896,17491.3009,16077.3593,15056.783,17147.2075,16207.9651,15185.9413,17279.0002,15807.7193,14803.8932,16859.9331,15734.3588,14736.4402,16780.3305,15782.7064,14769.2719,16845.5067,15458.9465,14473.3103,16492.3671,15255.7404,14275.9807,16283.4035
MSOA,E02002361,17993.2588,16837.8886,19205.6379,17913.7096,16760.2256,19124.1094,17863.7188,16703.1762,19081.998,17287.2848,16143.4989,18489.106,17489.7862,16335.1675,18702.8558,17119.1124,15985.467,18310.4112,17166.7665,16032.5673,18358.614,17379.6325,16237.3914,18579.5662,17405.3696,16263.95,18604.3421,17332.5294,16197.0904,18525.0259,17016.253,15891.1012,18198.5274,16941.1536,15812.512,18127.528,16960.8511,15836.2912,18142.6684,16800.5523,15687.3487,17970.4679,16493.0159,15384.4503,17658.8241,16394.3588,15290.492,17555.2594,16031.4676,14937.092,17183.0716,15899.619,14810.4587,17045.9795
MSOA,E02002362,29106.2412,27815.7056,30439.9849,28785.0713,27501.5759,30111.7466,28558.3319,27274.5447,29885.6765,28446.1176,27158.7796,29777.5001,28163.2582,26885.5194,29484.7592,27803.2034,26540.5446,29109.0851,27650.2737,26393.9266,28949.7186,27009.9297,25768.2631,28294.7541,27420.3526,26168.754,28715.1154,27162.3337,25918.8104,28448.8694,26911.7669,25669.3494,28197.4624,26356.9461,25129.0339,27628.0455,26290.3995,25064.959,27558.9164,25968.9962,24753.9205,27226.939,25683.1542,24475.9901,26933.1105,25841.3247,24633.875,27091.3249,25839.0499,24626.6053,27094.3891,25988.0876,24771.5196,27247.5514
MSOA,E02002363,16336.907,15318.1329,17401.713,16380.5152,15358.4717,17448.6753,15762.6798,14764.9966,16806.0296,15172.8067,14188.0904,16203.7581,15014.3804,14003.5999,16074.0873,14971.1172,13999.005,15988.7385,15023.3306,14050.2001,16042.0849,14468.5845,13521.2843,15460.9438,14403.0099,13461.3096,15389.503,14438.3413,13494.6858,15427.0422,14379.7733,13441.8227,15362.3383,14075.9966,13148.6657,15047.8664,14180.446,13247.9662,15157.6659,14267.4363,13332.2601,15247.39,14083.7503,13157.4379,15054.7837,13915.9729,12986.9955,14890.5659,13942.5917,13017.7169,14912.5662,14055.389,13133.0927,15022.2821
MSOA,E02002364,36844.3491,35183.7489,38561.8545,36397.2831,34748.2102,38103.1975,36351.7375,34704.496,38055.7878,36183.7598,34446.5114,37984.4078,36076.5844,34427.7802,37782.6665,36025.2544,34384.347,37723.0112,35882.8257,34243.7688,37578.8994,35651.2786,34018.4985,37341.1218,35824.1546,34184.8525,37520.6222,35466.613,33835.1562,37155.3706,35112.2664,33486.2603,36795.7983,34171.6275,32563.512,35837.5877,33990.36,32391.8963,35646.2378,33498.1332,31914.2631,35139.3102,33174.5008,31597.4032,34809.0161,33004.106,31429.5922,34636.0978,32579.8106,31014.8863,34202.2954,32419.7175,30861.6735,34035.1737
MSOA,E02002366,15975.6969,15033.1316,16961.1058,16120.3103,15175.9811,17107.23,16318.8258,15372.4027,17307.5129,16074.5717,15101.8089,17092.6526,16550.3925,15577.0709,17567.8742,16158.3189,15215.6433,17143.4718,16104.735,15168.8809,17082.5688,15657.3862,14736.7295,16619.8521,15640.0182,14719.5899,16602.3032,15426.0927,14512.3099,16381.7605,15404.1041,14491.3966,16358.6082,15115.3731,14212.1021,16060.3819,15020.6176,14124.3196,15958.2918,14842.8787,13951.3392,15775.8319,14788.0454,13896.8604,15720.7884,14482.0342,13599.9089,15405.7626,14230.2771,13357.774,15144.1979,13943.507,13081.1848,14847.1607
MSOA,E02002367,28027.3809,26571.4225,29538.2783,28021.0221,26568.8226,29527.9314,27923.9933,26479.2416,29423.0015,28192.3631,26708.2622,29733.2698,27871.9627,26376.8636,29425.4922,27555.1952,26105.5775,29060.2078,27044.6528,25633.218,28509.9,26554.2294,25167.0527,27994.3975,26659.3003,25266.7934,28104.9849,26316.0344,24938.8139,27745.9697,26649.0658,25261.5525,28089.445,26930.3138,25532.5435,28381.0994,26672.2608,25281.0157,28116.3934,26509.2649,25123.3632,27948.04,26291.0253,24906.0603,27729.1592,26301.1832,24913.7032,27742.0524,26122.9215,24744.4302,27554.4561,25971.8117,24603.7935,27392.5403
