AreaType,AreaCodeName,2006-2010Persons_dsr,2006-2010Persons_lower95CI,2006-2010Persons_upper95CI,2007-2011Persons_dsr,2007-2011Persons_lower95CI,2007-2011Persons_upper95CI,2008-2012Persons_dsr,2008-2012Persons_lower95CI,2008-2012Persons_upper95CI,2009-2013Persons_dsr,2009-2013Persons_lower95CI,2009-2013Persons_upper95CI,2010-2014Persons_dsr,2010-2014Persons_lower95CI,2010-2014Persons_upper95CI,2011-2015Persons_dsr,2011-2015Persons_lower95CI,2011-2015Persons_upper95CI,2006-2010Males_dsr,2006-2010Males_lower95CI,2006-2010Males_upper95CI,2007-2011Males_dsr,2007-2011Males_lower95CI,2007-2011Males_upper95CI,2008-2012Males_dsr,2008-2012Males_lower95CI,2008-2012Males_upper95CI,2009-2013Males_dsr,2009-2013Males_lower95CI,2009-2013Males_upper95CI,2010-2014Males_dsr,2010-2014Males_lower95CI,2010-2014Males_upper95CI,2011-2015Males_dsr,2011-2015Males_lower95CI,2011-2015Males_upper95CI,2006-2010Females_dsr,2006-2010Females_lower95CI,2006-2010Females_upper95CI,2007-2011Females_dsr,2007-2011Females_lower95CI,2007-2011Females_upper95CI,2008-2012Females_dsr,2008-2012Females_lower95CI,2008-2012Females_upper95CI,2009-2013Females_dsr,2009-2013Females_lower95CI,2009-2013Females_upper95CI,2010-2014Females_dsr,2010-2014Females_lower95CI,2010-2014Females_upper95CI,2011-2015Females_dsr,2011-2015Females_lower95CI,2011-2015Females_upper95CI
MSOA,E02002424,128.4,89.5427,178.2564,121.9,84.5858,169.948,126.3,88.6175,174.4834,132.7,94.485,181.1023,152.9,112.0045,203.7482,156.7,115.5854,207.5892,181.2,116.6159,268.3604,156.1,97.3238,237.0302,152.8,95.4249,231.801,146.4,91.3584,222.1879,178.3,117.0649,259.9988,188.6,125.8441,271.4742,78.4,38.8133,140.7893,90.4,47.7951,155.1017,102.5,56.9299,169.7049,119.8,70.5035,190.0446,129.1,78.2439,200.243,126.7,76.8439,196.4441
MSOA,E02002425,146.7,110.285,191.2309,135.2,100.7671,177.551,122.8,90.6478,162.596,137.9,104.0021,179.2773,135.8,102.4465,176.5128,146.4,111.8594,188.2082,184.7,127.5547,258.5591,180.6,124.6753,252.8815,169.4,116.2409,238.3758,172.7,119.2234,241.8174,153.5,104.0328,218.2251,162.5,111.6143,228.526,110.4,68.0876,169.1074,91.2,53.8166,144.4692,78.2,44.4841,127.3034,106,66.2382,160.7488,119.9,77.4219,177.2269,132.4,87.8303,191.552
MSOA,E02002426,151,111.9305,199.2533,159.6,119.7511,208.4214,169.7,128.7293,219.536,166.1,125.7061,215.3193,162.4,122.5846,211.0006,165,124.8703,213.8974,192.9,130.9196,273.9979,214.9,149.4829,299.135,218.5,152.8436,302.7413,193.4,132.1106,273.2509,181.1,121.9918,258.7886,180.2,121.336,257.5676,113.1,67.8608,176.9482,108.6,65.137,169.9414,126,78.7467,191.0641,142.1,91.7946,209.9904,146.8,95.7944,215.2305,151.6,99.8036,220.7059
MSOA,E02002427,186.9,142.2154,241.1622,190.2,145.0638,244.9207,194.2,148.7813,249.0895,179.8,136.4199,232.5668,140.2,102.5641,187.1068,128.7,93.0618,173.4573,160.7,103.9161,237.3335,162,104.7535,239.2578,181.5,120.4888,262.4729,197.8,133.2688,282.6164,144.9,90.6414,219.6098,135.4,83.6421,207.2128,210.6,145.759,294.4057,216,150.333,300.5568,206.8,143.0765,289.1613,165.1,109.5918,238.7693,136.8,87.5525,203.6805,123,77.0002,186.3381
MSOA,E02002428,179.4,129.7472,241.7579,211.8,157.5549,278.6555,211.9,157.5712,278.8586,175.8,126.9938,237.0947,187.8,137.2635,250.7851,201.8,149.7101,265.9993,207.9,132.8539,309.8161,257.2,172.9994,367.8687,272.3,184.3138,387.4251,223.4,145.271,328.2199,214.4,137.9197,317.6151,232.8,153.3659,338.2233,152.2,91.5152,237.8472,167.3,103.4249,255.9252,159,96.9027,245.8684,133.3,77.4114,213.7729,167,103.2897,255.3965,175.8,110.899,264.5289
MSOA,E02002429,177.5,133.7467,230.9072,165.7,123.7928,217.1422,176.3,133.2101,228.8043,163.5,122.5141,213.7144,143.4,105.8028,189.9356,142,105.1787,187.4766,180.2,118.079,263.0807,168.1,108.1004,249.0733,182.1,120.2971,264.1236,148.9,93.8207,224.2011,123.2,74.8443,190.8452,127.7,78.7477,195.6201,177,118.2167,254.6281,166.7,110.4931,241.2967,171.9,114.8576,247.229,179.6,121.7878,255.2441,163.8,109.4055,235.6322,158.3,105.7396,227.7102
MSOA,E02002430,287.1,222.886,363.9356,247.4,187.9062,319.6454,226.3,169.8289,295.357,215.8,160.8651,283.234,184.6,133.9038,247.9398,198.2,145.0936,264.0788,275.2,187.754,389.1291,256.3,171.315,368.5295,227.2,147.6094,333.9809,215.1,138.1241,318.9838,160.9,95.7219,252.8889,179.9,109.7603,277.2171,295.7,207.3209,408.7077,238.5,160.0227,341.6463,225,149.6926,324.4495,215.7,142.309,313.103,204.6,132.8301,300.8884,213.3,139.3311,311.988
MSOA,E02002431,196.2,140.9423,265.4147,173.9,122.2278,239.3469,166.5,116.4875,230.0379,159,111.0256,219.9486,137.2,94.0646,192.5454,105.5,69.4107,152.9338,192.1,114.4242,300.7613,219.3,136.3691,331.9241,201.1,125.1139,304.2927,201.5,127.4225,301.4723,163.2,99.949,250.2916,137.1,80.3644,217.1736,204.2,129.0553,306.2501,132,73.7809,216.7897,131.9,72.2557,219.861,117.3,61.5155,200.7176,112,58.1786,192.482,76,35.3493,140.0664
MSOA,E02002432,184,137.3701,241.2393,174.2,129.1864,229.6779,164.3,120.5816,218.533,181.6,135.9514,237.527,162.5,120.3424,214.5673,164.6,121.9143,217.3195,204,134.9287,295.67,203.7,135.4771,293.7938,189.5,123.7981,277.1583,182.3,119.4574,266.1434,200,134.5071,286.0803,205.4,138.2156,293.7036,165.3,106.377,244.8203,145.2,90.4725,220.5555,139,85.5317,213.1859,176.8,116.0442,257.8592,125.4,76.2782,194.1168,126.1,76.7175,195.1816
MSOA,E02002433,215.6,159.9922,284.135,218.6,162.7568,287.2848,227.2,170.6351,296.3716,202,149.5602,266.7665,183.2,133.8297,244.7317,153.3,108.7837,209.8553,277.4,186.3383,396.5492,269.6,181.3768,385.0352,273.7,185.6796,388.3774,242.4,162.703,347.1494,221.1,146.1974,320.5092,170.6,106.4025,258.9949,166.3,101.2176,257.3443,173,106.7941,264.859,184.3,116.5286,276.9531,159.8,97.3644,247.1417,143.2,84.6828,226.5836,135,78.4602,216.4105
MSOA,E02002434,128.2,83.9645,186.9084,172.4,121.2546,237.3771,152.2,104.7932,213.2439,177.6,126.3815,242.2824,166,117.202,227.995,166.7,119.5971,225.7001,164.1,93.1055,267.4958,200.8,121.7337,311.4066,159.5,90.6817,259.7263,199,122.5206,305.1133,182.2,110.5114,282.4859,140,80.2302,226.0613,95.6,47.4308,170.0337,147.9,87.1172,233.6856,148.7,87.5138,235.055,159.7,95.7149,249.2094,152.8,90.6914,240.4568,194.4,125.7984,285.9269
MSOA,E02002435,101.6,68.3119,145.3521,105.9,71.7648,150.564,109.3,75.0285,153.7685,104.6,71.7592,147.2121,112.8,78.7873,156.4404,148.6,109.3464,197.2944,118.7,68.6252,190.8016,142.6,86.6371,220.887,169.6,108.1066,253.1109,142.6,87.6742,218.8082,138,84.8759,211.7083,174.6,114.6182,254.6266,84.9,45.0691,145.389,71.8,35.7197,128.6632,55.1,25.0384,104.8565,71.7,36.9117,125.4568,91.1,50.8224,150.4998,126,77.8241,192.8428
MSOA,E02002436,186.8,138.6825,246.1034,163.3,118.7527,218.9573,174,127.9451,231.1314,167.8,123.0032,223.4989,167.9,123.0323,223.6871,159.9,116.3229,214.3452,203.2,133.296,296.4647,159.6,99.5144,242.3332,186.7,120.0792,276.609,188.7,121.3563,279.5846,183.5,116.9065,273.9371,181.7,115.8394,271.1418,169.3,107.9096,252.671,162.8,102.743,244.9064,160.9,101.5876,241.9885,150.8,94.228,228.6953,156,98.5471,234.5463,141.1,86.9478,216.2349
MSOA,E02002437,133.2,88.6606,191.4774,136,91.9437,193.1646,149.8,104.1081,208.2249,127.1,86.5809,179.6749,112.6,75.2085,161.7454,121.9,83.1725,172.1503,122.2,64.9871,207.7535,126.1,70.4573,207.1375,148.4,87.8668,233.8333,129.3,74.3032,208.4888,113.3,62.3971,188.3695,132.1,76.0547,212.7985,145,81.2246,236.829,146.2,82.1707,238.3945,151.9,87.7399,243.3245,123.9,69.1202,203.6807,108.4,59.4042,180.6571,109.4,61.3587,179.3669
MSOA,E02006852,111.2,77.7575,153.8213,127.5,91.6233,172.4384,117.8,83.0274,161.8422,99.1,67.9644,139.1921,105.3,73.3609,146.1396,94.1,64.3507,132.407,134.3,81.5148,207.5381,170.2,110.8197,249.0083,142.6,88.1744,217.0075,109.1,63.6271,173.2781,118.8,71.8509,183.9407,119.8,72.6618,184.7056,93.8,53.4765,151.861,88,49.2037,144.5026,95.5,54.3433,154.7607,89.3,49.8133,146.8081,90.6,51.0724,148.1676,67.7,34.8091,117.6496
MSOA,E02006861,125.1,69.94,205.4344,97,49.2796,170.7402,141.1,81.1864,227.3683,128.7,72.3685,209.8107,165.2,99.758,255.9991,211.1,135.3627,312.7112,154.7,68.9074,293.0062,109.1,39.5524,232.4334,118.5,43.9654,250.6773,64.1,17.0444,151.5615,124.8,50.6617,247.5102,196.2,97.468,346.1388,100.4,35.8063,220.4591,90.5,29.3106,211.344,177.7,85.0379,327.0807,196.8,98.0361,352.4538,216.3,111.7124,377.9145,235.3,125.1105,402.6387
MSOA,E02006875,255,-61.0883,1020.5256,309.8,17.0919,853.8514,139.2,32.6291,337.2814,283,66.017,667.7908,335.9,125.1009,668.1235,410.8,178.0852,770.4035,313.3,-66.2419,1441.4138,402,19.8718,1156.6712,144.4,16.1049,419.5643,337.1,68.2218,868.112,401.3,129.4427,883.4031,372.2,126.5546,807.8197,44.8,1.0825,249.8524,35.7,0.8682,199.0751,93.7,6.4507,353.0315,81,5.1222,306.5319,151.8,37.4649,397.0233,513.3,67.2816,1394.1491
MSOA,E02006876,248,178.1598,335.9503,214.1,150.1805,295.832,220.5,156.1796,302.2151,228.3,163.3147,310.368,211.6,149.3682,290.9124,240,173.9277,322.7608,236,143.0162,366.0758,229.5,139.0763,355.9945,265.2,168.8846,396.0009,263.6,169.6124,390.4422,253.3,161.82,377.5342,292.1,193.5369,422.9109,257.8,161.0885,390.9641,197.1,114.3347,316.272,174.1,96.8359,288.046,190.2,108.2509,309.5499,167.3,91.0127,281.3765,181.6,103.1669,295.8292
Ward,Adel and Wharfedale,106.4,87.4549,128.2186,112.5,93.0309,134.8263,114.4,94.7022,136.9754,120.2,99.9914,143.2837,125.2,104.5282,148.7515,123.1,102.6862,146.3694,118.1,89.7003,152.5868,119.2,90.5552,153.9844,125.9,96.353,161.6082,125.6,96.128,161.2175,134.3,103.6324,171.1451,136.5,105.7517,173.3408,95.9,71.5477,125.8524,107.2,81.5036,138.404,104.7,79.1679,135.8104,115.5,88.6362,147.9161,117.7,90.5519,150.4105,111.1,84.9211,142.7871
Ward,Alwoodley,122.8,101.9738,146.602,117.8,97.5733,140.9552,112.8,93.2137,135.2606,111.4,92.0493,133.5905,114,94.4536,136.3763,109.7,90.502,131.7414,110.9,82.9564,145.1355,112.2,84.4055,146.1272,116,87.9753,150.0314,125.8,96.5326,161.064,137.2,106.3898,174.0661,127.2,97.4173,163.1383,134.4,104.6239,169.9825,123.5,95.1565,157.6012,110.4,83.9167,142.5596,98.4,73.8049,128.5331,93.2,69.4984,122.352,94.4,70.5789,123.641
Ward,Ardsley and Robin Hood,133.3,109.1693,161.0907,132.8,109.0821,160.0639,135.8,111.8923,163.2324,131.7,108.4906,158.347,123.2,101.0505,148.709,126.3,104.2899,151.5255,144.9,109.394,188.0888,139,104.9363,180.4344,146.6,111.5946,188.9709,149.9,114.5201,192.6574,137.6,104.1225,178.3214,137.3,104.3616,177.2327,122.4,90.9997,160.9447,126.3,94.7409,164.8226,125.4,94.114,163.5891,115.1,85.9905,150.7639,110,81.9563,144.4244,116.9,88.5347,151.345
Ward,Armley,213.8,181.7724,249.807,214.9,182.4819,251.3729,207.7,175.8753,243.5597,198.3,167.3305,233.2654,193.4,162.8844,227.8814,177.7,148.7615,210.5277,266,215.7795,324.2367,268.3,217.3327,327.4467,247.2,198.1818,304.4493,258.8,208.6075,317.1818,252.1,202.747,309.5508,211.3,167.2829,263.0841,161.3,122.9689,207.7706,160.9,122.3648,207.6947,168.6,129.2935,216.0304,139.4,104.0374,182.8085,136,101.1386,178.8781,142.8,107.0537,186.5132
Ward,Beeston and Holbeck,204.9,172.8375,241.1444,208.3,175.9133,244.8655,217.9,184.5171,255.5156,220.1,186.6263,257.7746,203.4,171.2353,239.7752,194.1,162.6367,229.7918,229.2,181.6442,285.2584,223,175.9848,278.5354,229.6,181.4342,286.4354,224.2,176.666,280.3483,222.8,175.7662,278.2997,211.4,165.3873,265.9889,180.3,138.904,230.1052,195.4,152.0094,247.252,208.7,163.5075,262.4401,219.3,172.992,274.1172,184.5,142.0251,235.6033,178.4,136.6443,228.7858
Ward,Bramley and Stanningley,211.9,180.636,246.9857,198.9,168.56,233.0868,193.6,163.91,227.0675,196.6,166.7202,230.2424,185.8,156.8179,218.535,174,146.1671,205.531,237,189.4281,292.7557,227.5,181.0077,282.1432,221.4,176.2828,274.3767,221.9,176.6715,275.0073,207.8,164.4651,258.8828,197.5,155.7798,246.7808,192.4,151.8578,240.3919,173.9,135.384,219.9268,167.6,129.8448,212.8361,173.4,135.0825,219.1315,164.9,127.4839,209.7908,151.4,115.7133,194.5281
Ward,Burmantofts and Richmond Hill,291.4,251.7072,335.5112,300.1,259.3766,345.3325,305.8,264.3627,351.8132,267.9,229.2094,311.1614,256.6,218.3707,299.5024,224.2,188.6407,264.3973,318.8,261.0767,385.3648,327.5,268.2592,395.7702,341.9,280.746,412.2405,292.9,236.3818,358.6396,284.1,227.8706,349.7713,241.9,190.3092,302.8402,263.1,210.5185,324.6717,272.8,218.6123,336.1963,269.7,215.5458,333.1704,244,192.6906,304.6078,230,179.8747,289.6058,207.9,160.3797,264.9135
Ward,Calverley and Farsley,136.1,112.4293,163.2605,145.5,121.1434,173.2924,144.5,120.3376,172.0708,140.1,116.5671,166.9667,138.5,115.2379,165.0575,139.2,115.8896,165.7987,162.9,125.9468,207.2354,174.6,136.2821,220.2751,168.6,131.3639,213.0408,153.6,118.7045,195.4666,154.7,119.782,196.5368,149.8,115.5059,191.0021,111.5,82.6397,147.1442,120.7,90.7835,157.284,123.6,93.2596,160.635,128.5,97.7166,165.8814,124.1,94.1409,160.5417,129.8,99.1695,166.8754
Ward,Chapel Allerton,182.8,152.8976,216.7684,176.6,147.0116,210.3102,159.2,131.1952,191.3146,159.6,131.483,191.8433,154.9,127.4293,186.4206,138.1,112.3426,167.8626,198,153.7898,250.7644,189.4,145.6517,241.9607,174.6,132.4393,225.7134,163.7,122.8664,213.5434,167.2,126.1331,217.069,139.9,102.9611,185.4261,169.8,130.5398,217.0356,166.7,127.7239,213.6619,147.1,110.9653,191.0535,157.5,119.8828,202.9612,145.6,109.7455,189.2127,137,102.3779,179.3384
Ward,City and Hunslet,177.4,145.2458,214.4312,177.4,145.2958,214.3501,166.7,135.5524,202.6911,168.7,137.4613,204.7236,175.1,143.0225,211.9962,194.1,160.1226,232.9115,186.4,141.4368,240.8238,186.3,141.7217,240.1738,185.3,141.2657,238.4355,185.5,141.7871,238.0927,197.3,151.5814,252.0775,220.2,171.7438,277.6233,168.9,124.491,223.7479,167.5,123.286,222.107,144.2,102.8247,196.1625,148.6,106.4249,201.4277,150.5,107.9498,203.6621,163.5,118.585,219.2173
Ward,Cross Gates and Whinmoor,154.3,130.868,180.7133,171.6,146.8712,199.295,169.9,145.3339,197.422,179,153.9568,206.9498,169,144.7811,196.1062,163.7,139.9664,190.2982,177.5,141.1994,220.248,169.7,134.1594,211.7258,184.3,147.2107,227.8503,189.4,152.0907,233.0496,181.6,145.4531,223.9653,183,146.978,225.1435,134.3,104.8709,169.4233,174.8,141.0585,214.1741,159.4,127.2898,197.1396,173,139.5848,211.9934,159.2,127.2981,196.6593,147.5,116.909,183.6348
Ward,Farnley and Wortley,164.3,139.1889,192.606,163.3,138.3117,191.4675,148.8,125.0031,175.7707,167,141.8067,195.3444,179.6,153.6882,208.5915,171.9,146.796,200.0246,171.7,135.4856,214.5226,169.2,133.4341,211.4923,157.9,123.245,199.1587,167.2,131.6715,209.2569,170.9,135.1734,213.0572,170.9,135.5803,212.4929,157.7,123.9028,197.8426,158,124.1274,198.2321,141,109.2542,179.036,167.3,132.6197,208.2225,189.2,152.591,231.8849,174.1,139.3267,214.8554
Ward,Garforth and Swillington,134.4,111.8943,160.0804,141.4,118.5779,167.3132,143.6,120.7967,169.4331,138.9,116.5921,164.2059,134.4,112.7372,158.9854,127.3,106.272,151.2453,155.2,120.9027,196.1334,166.8,131.5842,208.4868,175.1,139.4596,217.0293,162.5,128.455,202.7573,159.3,125.9325,198.7562,150.1,117.6818,188.6496,115,86.7057,149.5373,118.5,90.0597,153.0361,115.5,87.4583,149.6094,117.6,89.4372,151.7431,112.6,85.3961,145.6346,107.4,81.0202,139.5434
Ward,Gipton and Harehills,180.7,151.7626,213.4823,178.7,149.6943,211.6039,171,142.5911,203.3026,167.8,139.5912,199.9064,171.6,142.8398,204.3179,172.7,143.6532,205.7439,191.5,150.652,239.8539,186.7,145.928,235.1269,176.8,136.6788,224.745,185.8,144.4172,235.0098,195.6,152.6853,246.4563,206.4,161.3716,259.7025,169.3,129.8065,216.8853,171,131.0878,219.0898,167,127.813,214.216,150.9,113.7224,196.1221,148.6,111.5395,193.8378,142.5,106.4548,186.5786
Ward,Guiseley and Rawdon,160.6,135.0068,189.5937,153,128.3584,180.9533,153.6,129.198,181.2321,143.1,120.0048,169.3111,139.8,117.1901,165.4722,129.1,107.7083,153.4717,177.8,139.2823,223.5493,162.8,126.6048,205.9985,173.6,136.6638,217.3233,169.2,133.4484,211.4754,174.6,138.208,217.5424,158.1,124.234,198.2782,146.4,113.2335,186.1922,145.5,112.7333,184.7592,135.9,104.6348,173.5165,119.6,90.8722,154.4852,108.7,81.9812,141.3142,102.9,77.1795,134.4119
Ward,Harewood,119.6,98.2116,144.2325,108.1,88.1578,131.1918,123.2,101.8958,147.6307,113.3,93.0481,136.6386,116.3,95.8407,139.8181,107.2,87.5443,129.9278,142.8,109.6668,182.7218,125.7,95.3246,162.648,129.7,98.8484,167.1028,116.6,87.4642,152.2961,123.2,93.4154,159.4295,110.2,82.0529,144.8198,96.8,71.0105,128.8658,91.4,66.5796,122.4105,117.2,88.903,151.6199,110.6,83.4592,143.7293,110.2,83.1179,143.2577,104.2,77.9091,136.4727
Ward,Headingley,104.7,64.9177,158.7263,114.3,71.912,171.5053,138.8,91.6283,201.4054,145.9,97.8937,208.445,160.4,110.1267,224.9038,192.3,136.9339,261.8332,121.1,62.4317,208.8298,144.5,79.0218,239.8618,153.2,85.9516,251.1399,119.3,62.0763,204.8697,120.3,62.9554,206.0504,159.3,91.4707,255.9529,91.5,41.5068,172.0941,83.6,35.6706,162.9305,127.3,65.5317,222.7478,180.8,104.9755,288.8455,215.7,132.7314,329.9412,240.2,153.1056,357.7394
Ward,Horsforth,121.6,100.0313,146.4243,125.7,103.7589,150.8909,123.7,102.0278,148.5972,131.5,109.1978,157.0028,133.4,110.9394,159.0562,138.4,115.5286,164.4576,100.7,73.0366,135.3507,105.2,76.8706,140.5078,108.4,79.7916,143.889,136.1,103.9866,174.9703,146,112.7914,185.898,163.2,127.9851,205.0753,141.3,109.5943,179.288,145.1,112.9865,183.4757,138.3,107.0569,175.7845,127.2,97.398,163.2164,121.7,92.4876,157.1736,115.3,86.9448,149.9117
Ward,Hyde Park and Woodhouse,184.1,143.0389,232.9272,183.2,141.5162,232.9491,165.2,125.8604,212.5311,171.5,131.1149,219.9528,162.2,122.8014,209.7415,164.3,124.4782,212.2809,224.7,162.9163,301.5199,220.2,157.7533,298.4194,176.1,120.3434,247.8955,162,108.2814,231.9873,143.2,92.1491,210.9538,164.3,108.8025,236.0293,141.3,90.5009,209.0752,144.5,92.5607,213.7965,161.4,106.2189,233.9271,192.2,131.2002,270.747,195,133.7519,273.8668,174.5,116.7832,250.3598
Ward,Killingbeck and Seacroft,234.8,202.2409,271.0635,237.3,204.5161,273.8035,230.5,198.2359,266.4766,220.4,188.8175,255.7136,218.9,187.4709,254.0421,222.7,190.9425,258.1759,265.3,215.7467,322.6386,285.2,233.9671,344.1661,266.2,217.1635,322.8616,253.2,205.378,308.6967,258.2,209.8014,314.2829,277.7,227.2907,335.8306,206.1,164.5719,254.8623,191.5,151.3636,238.9603,194.7,154.1036,242.6533,187.8,147.9336,235.044,181,141.9883,227.3361,169.7,132.0587,214.6244
Ward,Kippax and Methley,184,155.8847,215.6801,171.8,144.9713,202.1153,173.3,146.5815,203.4416,163,137.4938,191.8329,149,125.0231,176.2117,147.7,124.0548,174.523,202.3,160.4339,251.6515,184.9,145.7266,231.2716,177.4,139.565,222.2366,156.7,122.0954,198.0001,153.5,119.697,193.8434,157.6,123.4024,198.3141,166.1,129.8526,209.2546,158.8,123.4659,201.0245,168.9,132.5262,212.1029,168.8,132.6757,211.6574,145.4,112.4395,184.945,139.1,107.3832,177.2056
Ward,Kirkstall,222.4,184.9482,265.1574,222.2,184.619,265.1049,218.3,180.7561,261.2556,214.7,177.5166,257.2669,210.8,174.0962,252.8417,184.3,150.7814,222.9274,248.8,191.488,317.6566,248.1,190.6626,317.1072,250.8,192.7917,320.4932,254.9,196.7052,324.6258,254.3,196.9419,322.8431,234.1,180.7376,297.9511,205.4,156.5184,264.6613,205.5,156.5325,264.8655,192.8,145.2807,250.8043,181,135.0198,237.4418,171.7,126.8686,227.0696,135.4,96.5661,184.4422
Ward,Middleton Park,211.3,181.8473,244.1417,221.8,191.5611,255.4323,220.6,190.4841,254.0955,203.4,174.6101,235.5509,192.9,164.9224,224.2335,206.8,177.9407,238.9612,214.3,172.4842,263.1374,229,185.6293,279.4077,226.4,183.2067,276.6406,208.7,167.432,256.981,198.2,158.1273,245.2534,203.3,162.8814,250.5873,208.3,168.1106,255.1595,214.3,173.5083,261.7472,215.5,174.6478,262.9805,198.6,159.6,244.1879,188.4,150.446,232.9657,210.7,170.6481,257.2504
Ward,Moortown,128.6,104.5515,156.4871,136.5,111.555,165.324,143.1,117.5358,172.5416,147.6,121.6468,177.4152,138.2,113.2383,166.9851,142.2,116.9954,171.1728,170.5,130.0649,219.3666,165.8,125.6679,214.5338,173.3,132.3538,222.7844,174,133.4186,222.8961,151.7,114.3323,197.232,147.9,111.092,192.8295,93.6,66.4189,128.1319,113.3,83.1086,150.839,117.7,86.9222,155.7949,123.7,91.9204,162.8675,125.3,93.3941,164.5429,136.9,103.6815,177.3063
Ward,Morley North,124.9,103.5588,149.3174,119,98.4429,142.5603,118.5,98.1861,141.755,130.7,109.5376,154.7399,134.7,113.4432,158.7705,143.7,121.8186,168.3653,151.8,118.4944,191.5005,145.9,113.692,184.3398,149,116.7553,187.3433,154.5,121.9364,193.0472,156.2,123.9085,194.3039,166.4,133.1458,205.4107,98.7,73.0871,130.3335,92.4,67.9708,122.7045,89.2,65.3941,118.7995,108.2,82.0232,140.041,114.1,87.3521,146.4254,122.3,94.6794,155.4384
Ward,Morley South,188.4,157.3265,223.7495,183.4,152.7879,218.2765,186.3,155.6724,221.1254,165.9,137.671,198.1452,152.8,126.0943,183.4248,141.8,116.4863,170.9163,225.1,176.3294,282.9608,237.2,187.2856,296.0988,246.1,195.5518,305.5102,212.6,167.1608,266.3888,187.2,145.4425,237.0371,165.9,127.099,212.6508,155.7,117.6025,202.1211,133.9,98.7541,177.4014,131.2,96.7502,173.8399,121.5,88.9147,162.0155,119.2,87.2166,158.9672,119.2,87.7955,158.0706
Ward,Otley and Yeadon,134,112.0857,158.93,133.3,111.5043,158.095,133,111.4839,157.4417,125.1,104.4888,148.5707,134.2,113.0696,158.117,138,116.7808,161.9474,160.3,126.0732,200.9063,163.6,129.0889,204.4526,174.9,139.6358,216.3073,159.9,126.5259,199.3222,159,126.1823,197.6853,159.7,127.1711,197.9688,110.2,83.3556,142.9094,105.4,79.3131,137.301,93.9,69.6162,123.892,93.4,69.4754,122.8863,111.5,85.4129,143.0268,118.1,91.4649,150.0559
Ward,Pudsey,180.9,153.9756,211.1586,160.8,135.645,189.248,154,129.5074,181.7592,151.6,127.4202,179.017,140,116.8809,166.3398,144.9,121.4686,171.5175,218.5,175.7729,268.4017,199.3,158.8335,246.861,184.5,145.9473,230.0393,174.7,137.5384,218.7386,156.1,121.2029,197.8564,166.6,130.5665,209.4487,148.5,115.6566,187.748,127.4,97.3588,163.7621,127.3,97.2924,163.6214,131,100.5845,167.7018,126,96.3124,161.9341,126.4,96.837,162.1275
Ward,Rothwell,172.5,145.7605,202.7145,174.3,147.5398,204.5008,183.7,156.3547,214.4429,179.4,152.5354,209.6248,159.8,134.627,188.3051,157.9,133.0253,186.0673,175.7,137.6125,221.0452,182.7,143.8321,228.8124,194.7,154.7307,241.8155,187.3,148.1747,233.5647,160.6,124.601,203.732,160.5,124.7857,203.2342,169.9,133.5531,213.0709,167.1,131.3472,209.5653,174.5,138.0822,217.5631,173.1,137.1713,215.5398,160.1,125.8609,200.7674,155.9,122.3482,195.7977
Ward,Roundhay,124.4,101.4591,150.9265,113.2,91.5753,138.3333,109.1,87.9461,133.7446,110.4,89.2758,134.9517,108.1,87.2211,132.4047,122.4,100.2432,147.9339,131.6,98.4006,172.1986,130.6,97.6015,170.953,136,102.1634,177.2293,134,100.5775,174.7247,134.8,101.1976,175.744,149.5,114.0883,192.2307,117.6,87.0923,155.2789,97.6,70.39,131.7725,85.2,60.0839,117.2097,89.6,64.0498,121.8666,84.4,59.7701,115.6908,98.8,72.2948,131.7557
Ward,Temple Newsam,161.1,136.6028,188.7139,153,129.1947,179.9102,157.9,133.721,185.1768,144.9,121.8183,171.0719,151.7,128.09,178.3894,135.5,113.2219,160.8688,175.7,139.3814,218.5558,175.8,139.4439,218.7,173.9,137.75,216.6012,158,123.7101,198.824,173.4,137.3564,215.9755,159.7,125.195,200.7311,147.7,115.712,185.7835,132.4,102.3288,168.5286,143.4,112.1142,180.6928,133.2,103.1515,169.2513,132.3,102.4306,168.1364,113.5,85.8912,147.1409
Ward,Weetwood,115.6,92.0651,143.2347,120.8,96.8098,148.8426,128.7,103.9485,157.4899,118.4,94.9492,145.8121,124.6,100.7972,152.2649,125.2,101.4018,152.8174,124.7,90.0547,167.9858,133.6,98.1226,177.4168,130.6,95.7508,173.7343,104.4,74.2649,142.4567,121.5,88.8597,161.9904,127.1,93.164,169.104,107.4,76.751,146.1057,107.6,76.8367,146.45,125.4,92.056,166.7635,130.4,96.4004,172.3917,126.5,93.5579,167.1856,123.1,91.1128,162.5233
Ward,Wetherby,106.9,87.7662,128.9501,112.7,93.1952,135.0672,109.8,90.7115,131.7027,115.4,95.8585,137.7338,115.8,96.4064,137.9293,116.5,97.1133,138.5985,100.3,74.3377,132.3651,104.2,77.9669,136.4018,99.7,74.1459,131.1946,116.4,88.7154,149.9633,123.9,95.5129,158.0537,125.7,97.2749,159.8035,113.6,86.5489,146.3953,121.3,93.4339,154.8269,119.3,92.0485,152.0409,114.4,87.8933,146.3376,108,82.551,138.7557,107.8,82.3885,138.5104
