AreaType,AreaCodeName,01/07/2012_DASR,01/07/2012_lower95CI,01/07/2012_upper95CI,01/10/2012_DASR,01/10/2012_lower95CI,01/10/2012_upper95CI,01/01/2013_DASR,01/01/2013_lower95CI,01/01/2013_upper95CI,01/04/2013_DASR,01/04/2013_lower95CI,01/04/2013_upper95CI,01/07/2013_DASR,01/07/2013_lower95CI,01/07/2013_upper95CI,01/10/2013_DASR,01/10/2013_lower95CI,01/10/2013_upper95CI,01/01/2014_DASR,01/01/2014_lower95CI,01/01/2014_upper95CI,01/04/2014_DASR,01/04/2014_lower95CI,01/04/2014_upper95CI,01/07/2014_DASR,01/07/2014_lower95CI,01/07/2014_upper95CI,01/10/2014_DASR,01/10/2014_lower95CI,01/10/2014_upper95CI,01/01/2015_DASR,01/01/2015_lower95CI,01/01/2015_upper95CI,01/04/2015_DASR,01/04/2015_lower95CI,01/04/2015_upper95CI,01/07/2015_DASR,01/07/2015_lower95CI,01/07/2015_upper95CI,01/07/2015_DASR,01/07/2015_lower95CI,01/07/2015_upper95CI,01/01/2016_DASR,01/01/2016_lower95CI,01/01/2016_upper95CI,01/04/2016_DASR,01/04/2016_lower95CI,01/04/2016_upper95CI,01/07/2016_DASR,01/07/2016_lower95CI,01/07/2016_upper95CI,01/10/2016_DASR,01/10/2016_lower95CI,01/10/2016_upper95CI
MSOA,E02002363,4035.9705,3495.4966,4634.7622,4039.7094,3501.9724,4635.1788,3992.0027,3463.4375,4577.0346,3964.7756,3423.0863,4565.9717,3944.698,3388.5451,4564.3043,3929.7601,3391.5304,4527.2714,3918.165,3390.601,4502.9427,3822.2092,3302.9558,4398.3566,3799.7887,3283.3617,4372.8,3780.9322,3265.0544,4353.6297,3770.7492,3256.8971,4341.3468,3707.8004,3197.379,4275.0392,3648.9865,3145.6278,4208.6786,3618.2568,3118.5399,4174.0513,3674.9712,3178.5631,4226.0545,3617.3025,3125.6108,4163.5808,3638.4961,3140.6465,4191.9124,3617.2868,3125.4541,4163.7217
MSOA,E02002364,5526.8016,4877.8879,6235.8869,5365.0119,4729.8162,6059.667,5344.6166,4709.716,6039.0629,5260.581,4588.7684,5999.9492,5302.7594,4662.5845,6003.7965,5347.088,4708.2225,6046.2185,5482.1115,4843.2227,6179.6946,5442.0502,4808.5169,6133.8932,5399.4474,4766.2246,6091.2771,5234.2553,4615.9546,5910.3237,5194.1777,4578.2143,5867.8002,5129.4021,4517.5378,5798.6515,5165.8327,4553.2681,5835.3051,5212.2913,4601.8938,5878.7656,5152.1397,4544.9542,5815.3134,5110.6645,4506.6689,5770.5619,5073.5375,4468.2261,5735.6195,4984.6867,4388.6152,5636.8776
MSOA,E02002366,4307.2547,3840.1477,4814.4858,4250.0577,3787.2968,4752.7633,4265.0178,3801.5927,4768.3799,4248.2874,3768.1242,4771.6953,4348.2217,3834.5774,4910.7952,4284.8627,3775.5581,4842.9731,4126.5299,3672.794,4620.0187,4149.334,3695.3731,4642.8688,4142.1013,3683.8803,4640.8094,4109.6124,3662.2401,4595.9196,4116.467,3667.8964,4603.9481,4157.9664,3707.7618,4647.0319,4156.6653,3710.4096,4641.0696,4123.4869,3678.6046,4606.7082,4069.6626,3626.0095,4552.0555,4035.8292,3594.8809,4515.2171,3911.8676,3477.7004,4384.661,3876.6711,3445.8254,4345.8475
MSOA,E02002367,4827.9092,4133.4128,5603.0114,4757.7126,4073.1182,5521.9951,4741.957,4061.9296,5500.9109,4741.9878,4048.4278,5517.9795,4641.0229,3961.6812,5401.3528,4587.1727,3917.7115,5336.4442,4303.2282,3673.5331,5008.4558,4375.5155,3750.555,5073.6508,4527.4359,3894.619,5232.6566,4648.6928,4010.172,5358.6736,4629.4943,3998.4211,5330.6279,4440.3848,3823.0907,5127.5224,4478.8962,3856.095,5171.9703,4378.3357,3765.6044,5060.5865,4307.0896,3699.3009,4984.4185,4366.1704,3752.7988,5049.3281,4356.1507,3739.4174,5043.8492,4395.673,3778.4338,5083.3352
MSOA,E02002368,3529.4444,3099.1428,4002.4567,3510.7789,3080.3248,3984.143,3413.5957,2990.7473,3879.0582,3396.4412,2974.3818,3861.1293,3365.6194,2949.3414,3823.7572,3325.0051,2913.9546,3777.3897,3426.3422,3008.8384,3885.198,3411.0792,2994.7796,3868.6997,3370.915,2956.3189,3827.0199,3315.9367,2906.9177,3766.0856,3253.6532,2850.2874,3697.8501,3184.7209,2787.1944,3622.7586,3213.8629,2813.9575,3654.4304,3284.3813,2869.4681,3742.1609,3295.4328,2892.108,3739.0503,3157.5297,2761.459,3594.2388,3109.594,2719.942,3539.2259,3093.3621,2706.6961,3519.6113
MSOA,E02002369,5566.1474,4957.015,6229.0093,5631.6511,5020.0207,6296.868,5618.5488,5007.5366,6283.1834,5854.3101,5160.3584,6614.8955,5659.3887,5037.5053,6336.4083,5767.5831,5139.7154,6450.5525,5740.1171,5114.0827,6421.1851,5657.6335,5035.4625,6334.9662,5746.5707,5112.2385,6437.4348,5675.6329,5050.3824,6356.4135,5596.9593,4977.4289,6271.7986,5577.447,4955.996,6254.7686,5487.0966,4867.085,6163.6533,5330.7145,4717.8879,6000.4733,5373.7514,4757.7603,6046.6483,5335.0915,4723.0635,6003.8708,5210.8427,4610.7633,5866.6701,5211.4764,4612.3061,5866.1019
MSOA,E02002370,5585.9017,4955.8723,6273.1823,5482.8156,4858.5591,6164.3169,5511.9584,4884.7733,6196.5516,5528.2133,4889.1777,6226.2836,5504.2161,4867.4394,6199.8188,5615.2224,4973.781,6315.2697,5449.6131,4816.3812,6141.6728,5260.961,4645.2307,5934.8868,5283.9899,4667.5646,5958.451,5208.1526,4600.4453,5873.1857,5324.5112,4706.1651,6000.6292,5165.5612,4561.3038,5826.7088,5144.9634,4541.9212,5804.8913,5136.6711,4535.4182,5794.7512,5122.2677,4522.7873,5778.2978,5034.5959,4438.678,5687.2802,4902.2424,4319.1325,5541.2309,4859.2967,4284.0005,5489.6127
MSOA,E02002371,4052.9865,3572.4362,4578.6063,4034.9847,3557.1675,4557.4443,4050.9341,3572.3404,4574.2427,4316.7291,3791.2077,4893.3299,4219.4429,3695.9413,4794.685,4225.5244,3711.0321,4790.0242,3833.7516,3366.8738,4346.0088,3730.3272,3273.5567,4231.7709,3776.2828,3319.2328,4277.4856,3790.8284,3335.7725,4289.4047,4001.2065,3531.3808,4514.8447,3998.0524,3528.992,4510.8539,3919.6529,3452.3376,4431.1363,3921.624,3454.63,4432.6701,3904.0064,3438.7224,4413.1812,3951.8266,3482.414,4465.3487,3947.2821,3477.851,4460.8245,4013.3896,3539.1906,4531.7252
MSOA,E02002373,3533.3945,2735.117,4484.9453,3567.886,2755.8178,4538.311,3473.2687,2673.6884,4431.281,3288.3318,2510.698,4225.2942,3005.0476,2223.6088,3966.1858,3274.1664,2459.5628,4265.0347,3382.9522,2598.3172,4324.3335,3230.5857,2473.4997,4141.4667,3544.4397,2770.6412,4463.5166,3261.6642,2526.4144,4139.1759,3343.4354,2601.335,4226.9466,3488.8684,2734.0333,4383.3906,3346.6807,2610.1422,4222.525,3320.4584,2588.3378,4191.0492,3323.9291,2583.4909,4206.5351,3276.2568,2544.5514,4148.4534,3423.2221,2705.545,4267.5356,3378.7591,2650.6561,4237.0409
MSOA,E02002374,4967.9784,4343.0342,5656.8985,4985.9491,4359.8261,5676.0234,4853.8019,4240.2781,5530.5652,4889.2168,4270.7361,5571.4479,4879.4828,4194.4203,5644.0562,4648.7049,3988.2415,5386.7292,3909.2877,3358.5427,4523.9542,3867.8867,3318.4696,4481.6334,4481.4259,3889.4626,5137.4242,4404.0506,3817.5147,5054.5215,4439.1468,3848.4374,5094.2463,4371.5595,3785.6675,5021.9826,4360.8372,3776.3503,5009.7005,4265.4728,3687.02,4908.4888,4301.9652,3725.3277,4942.1145,4344.0661,3760.4889,4991.9195,4275.6675,3698.4217,4916.9979,4279.4741,3706.2605,4915.8225
MSOA,E02002375,5215.7304,4459.4925,6061.3082,5249.311,4494.2516,6092.7781,5200.0614,4451.5659,6036.196,5102.4827,4354.4788,5939.6605,5189.4405,4450.1947,6013.9922,5195.9388,4456.8693,6020.0502,5057.0169,4346.1093,5848.5829,4929.8486,4235.0447,5703.9251,4994.1808,4297.0969,5770.136,4950.214,4258.539,5720.1483,4807.4663,4129.8391,5562.4064,4763.4535,4090.6833,5512.9824,4686.7276,4026.1351,5422.6895,4486.601,3841.1902,5206.9206,4445.8989,3803.5841,5163.1994,4502.6801,3857.2489,5223.0224,4500.7624,3811.9276,5274.6219,4412.7465,3740.2593,5167.9705
MSOA,E02002376,6209.7058,5447.5804,7046.8384,6495.5526,5723.2546,7341.4188,6466.5405,5698.6094,7307.6238,6313.8408,5548.6798,7153.5269,6230.2782,5469.4248,7065.5449,6328.6943,5560.401,7171.5109,6286.5611,5521.1285,7126.2395,6105.8692,5346.3343,6940.9557,5981.1432,5138.2002,6919.9918,5952.7359,5202.7085,6778.184,5823.928,5080.0884,6643.4007,5738.8931,5002.2156,6550.8139,5643.5525,4915.3943,6446.5939,5678.2552,4946.7355,6484.8319,5654.3385,4923.1699,6460.6999,5508.5017,4788.6301,6303.0928,5587.4173,4858.6508,6391.302,5423.8926,4714.5508,6206.6896
MSOA,E02002377,4887.2826,4146.1356,5717.6071,4943.5729,4192.9935,5783.9078,4932.5675,4183.1516,5771.5999,5118.0525,4335.7679,5994.4644,5164.131,4376.988,6045.1138,5171.3718,4381.5533,6055.9298,5362.6429,4558.6372,6260.5105,5349.7388,4556.6889,6234.5671,5547.4716,4700.7372,6493.9378,5414.3929,4615.7961,6304.8813,5411.5518,4604.3795,6312.4075,5361.8844,4556.785,6261.2505,5398.1588,4595.0641,6294.1944,5257.3703,4466.8026,6140.5031,5138.0146,4347.7592,6022.7701,5176.0733,4376.9394,6071.0641,5328.3825,4519.0419,6233.0505,5371.9062,4561.1194,6277.3467
MSOA,E02002379,5954.055,5122.4963,6879.961,5852.5986,5023.1136,6777.2582,5579.0495,4769.7143,6483.7116,5513.2944,4707.0633,6415.3485,5681.7535,4868.8516,6588.7312,5534.347,4733.3863,6429.0897,5478.6883,4684.5859,6366.0453,5402.6724,4614.7852,6283.9191,5250.3194,4472.8938,6121.2877,5366.0977,4588.2486,6235.2928,5402.018,4621.5018,6273.9225,5482.0013,4692.4364,6363.7423,5370.5287,4578.1395,6257.6732,5372.9678,4586.5731,6252.5452,5385.7209,4596.8852,6268.0286,5160.5923,4384.3186,6031.7571,5006.7753,4243.0075,5865.1266,5043.143,4279.0271,5900.9649
MSOA,E02002380,4812.7162,4239.1004,5441.7455,4826.7725,4249.8005,5459.5957,4789.3872,4217.628,5416.6062,4656.5979,4094.6992,5273.5663,4495.11,3944.0186,5101.1371,4380.9664,3836.7403,4980.2824,4344.7923,3803.4309,4941.0759,4332.7969,3793.5887,4926.7089,4211.422,3680.4697,4796.977,4242.0235,3711.0376,4827.2436,4205.6689,3680.4458,4784.4166,4206.5489,3679.1931,4787.8904,4094.8551,3576.3235,4667.0828,3985.8033,3472.4867,4553.2925,3998.2311,3484.2875,4566.2831,3829.3764,3322.7442,4390.9522,3758.2264,3256.9708,4314.4039,3750.2869,3252.5452,4302.4246
MSOA,E02002381,4329.3438,3738.193,4985.7763,4301.5848,3711.8456,4956.622,4379.5897,3786.7357,5037.402,4276.5001,3694.1076,4923.0383,4331.921,3741.1217,4987.9631,4246.9059,3663.4176,4895.3449,4216.5288,3637.1749,4860.3732,4191.697,3616.0568,4831.2435,4130.2406,3561.804,4762.2936,4080.52,3518.2629,4705.8728,4056.3784,3493.9053,4682.4923,4134.077,3565.3044,4766.6765,4044.3465,3485.3467,4666.2477,3976.6439,3420.9133,4595.7798,3960.5664,3409.0263,4574.6833,3880.5737,3332.2833,4491.9538,3938.3986,3390.0537,4548.9578,4034.5531,3484.6461,4645.5096
MSOA,E02002382,4698.8948,3896.0063,5612.2694,4729.0197,3925.706,5642.4347,4750.3186,3953.7583,5654.7665,4637.4209,3834.2742,5552.4506,4794.4937,3973.9379,5727.0666,4735.9722,3916.5876,5667.6608,4716.647,3900.7822,5644.7836,4545.4295,3753.8942,5447.2303,4663.8087,3699.6406,5790.8435,4635.4661,3823.4165,5560.6389,4669.2902,3858.3344,5591.3948,4595.0283,3782.4163,5520.3773,5049.8626,4208.4354,6000.2472,5112.4904,4264.7421,6068.4722,4924.8854,4089.0017,5869.7933,4975.4934,4121.7557,5940.991,4792.7312,3961.2661,5734.6702,4738.7118,3903.1266,5686.5949
MSOA,E02002383,5897.1497,4632.1251,7386.8569,5602.8927,4386.2875,7039.9743,5280.8328,4120.526,6655.8618,4968.1023,3843.5522,6306.9408,5368.4283,4032.969,6987.4667,5331.1623,4008.1907,6932.498,3977.2397,2937.2016,5249.0732,4161.9215,3087.2571,5473.7065,5525.0462,4284.6434,6998.331,5564.0073,4321.6622,7037.9102,5727.9377,4450.1819,7242.1504,5472.8879,4207.3502,6979.5798,5434.5278,4171.4164,6938.331,5679.4206,4380.4951,7220.4497,5866.1019,4516.3083,7469.3153,5559.1361,4261.6809,7103.8275,5590.0512,4270.568,7159.0958,5642.6598,4292.0882,7252.5479
MSOA,E02002384,4712.2832,4035.4484,5468.1337,4752.4053,4075.4077,5507.7508,4781.5862,4088.8922,5555.1473,4717.1343,4016.393,5501.6714,4637.5727,3941.6448,5418.0296,4500.9128,3816.6949,5269.3107,4403.4299,3722.0296,5169.4924,4376.2573,3698.5509,5137.3426,4463.314,3704.0406,5316.6143,4491.8707,3736.0315,5340.401,4475.351,3721.0811,5321.8223,4423.2973,3670.9876,5268.4665,4446.1271,3689.6045,5296.336,4371.9945,3671.7274,5158.9812,4214.6655,3544.7098,4968.9857,4116.0217,3452.7241,4864.0036,4064.5249,3412.0975,4800.541,4023.5959,3379.7508,4749.6418
MSOA,E02002385,4717.2337,3945.4945,5593.0921,4785.4448,4007.3898,5667.6652,4677.1203,3912.173,5545.2705,4639.1988,3876.5165,5505.1802,5599.9413,4360.7841,7070.0621,5644.6294,4428.7305,7083.9527,2916.0316,2316.342,3620.1881,3131.8214,2501.2123,3869.5953,5163.728,4341.7954,6092.4773,5133.8222,4311.9162,6063.3212,5108.4797,4280.879,6045.6287,5046.8915,4226.7347,5975.6112,5008.6841,4198.0125,5926.6631,4985.1024,4179.3293,5897.1377,4981.9193,4173.3434,5897.5252,5038.0694,4218.9503,5965.6141,4932.8136,4115.7056,5860.5922,4910.7344,4093.7545,5838.8028
MSOA,E02002386,4250.6429,3871.033,4656.9659,4234.7321,3856.8392,4639.1883,4128.5876,3758.3727,4524.998,4053.0016,3685.477,4446.7937,4046.8584,3679.2068,4440.846,4010.002,3644.1706,4402.0985,3952.0949,3588.8863,4341.5902,3944.222,3583.3788,4331.061,3919.5879,3560.1706,4304.9576,3852.975,3498.3685,4233.2753,3846.6459,3492.7861,4226.2049,3874.9746,3519.7794,4255.847,3866.5229,3512.6309,4245.9978,3809.4563,3459.1852,4185.1365,3769.3808,3422.6296,4141.3444,3783.6321,3434.7658,4157.9835,3806.619,3458.5071,4179.9834,3811.4068,3464.0596,4183.8349
MSOA,E02002387,5757.2023,5063.8403,6518.3768,5689.3054,5000.994,6445.217,5608.1282,4926.1463,6357.5141,5680.2028,4993.0281,6434.8661,5595.6981,4913.4614,6345.5075,5552.8118,4875.0415,6297.856,5446.8204,4778.6656,6181.5804,5344.9892,4680.632,6076.5967,5346.8987,4685.6892,6074.5977,5358.1656,4696.4346,6086.1481,5261.5631,4606.5711,5982.8574,5151.1716,4501.6704,5867.3143,5244.3819,4588.3274,5967.1436,5181.8132,4531.2931,5898.7765,5169.0464,4514.4555,5891.1099,4953.6068,4308.1099,5667.7241,4944.1646,4298.7784,5658.1594,4793.5879,4160.5476,5494.7627
MSOA,E02002388,4935.1086,4307.6414,5625.6722,4771.9912,4163.2609,5442.6168,4691.9055,4088.4914,5357.0915,4607.3612,4010.4929,5265.7522,4674.411,4055.0242,5358.6964,4662.7758,4044.6895,5345.471,4633.8267,4025.2509,5305.423,4591.9491,3990.859,5255.2846,4607.1021,4005.8793,5270.4397,4580.1271,3982.9849,5239.2501,4552.5486,3951.4566,5216.6223,4503.5546,3909.3323,5160.3371,4432.6879,3841.6663,5086.5388,4460.4945,3862.3287,5122.094,4416.5944,3817.7783,5079.3822,4401.5903,3803.0605,5064.2197,4366.6297,3812.2989,4977.4514,4409.5653,3853.8803,5021.2515
MSOA,E02002389,5765.8146,5096.8384,6495.3632,5675.2554,5014.7732,6395.9736,5710.1657,5050.1822,6430.1224,5545.6775,4893.5513,6258.3869,5518.4892,4882.2442,6212.343,5559.1208,4920.9785,6254.6343,5419.4623,4792.847,6103.0186,5435.5849,4823.0056,6103.3348,5628.9346,4892.5964,6442.0609,5331.8026,4729.8277,5988.4794,5297.2124,4696.6435,5952.5532,5128.7418,4539.131,5773.0252,5132.8654,4542.134,5778.4763,5143.689,4550.6989,5791.7684,4975.2167,4391.2639,5614.2544,4877.4456,4301.6547,5507.9776,4897.8082,4322.4783,5527.5152,4892.2265,4316.1543,5522.7459
MSOA,E02002390,4988.4892,4393.1227,5641.3703,4949.795,4358.1189,5598.7457,4769.5583,4189.1829,5407.1739,4853.742,4269.2316,5495.4189,4787.9133,4211.1202,5421.2358,4829.222,4251.2311,5463.2772,4795.756,4220.0326,5427.4384,4672.0742,4109.0029,5290.101,4666.9859,4101.2751,5288.2562,4615.6365,4058.1728,5227.6215,4527.0248,3974.1992,5134.4891,4461.2132,3914.4986,5062.31,4480.5317,3931.6314,5084.0316,4441.8706,3896.842,5041.2306,4419.7813,3876.9875,5016.8008,4313.1111,3779.8369,4900.128,4276.5322,3744.3107,4862.6285,4286.121,3753.7042,4872.3128
MSOA,E02002391,4561.6104,4050.175,5119.3537,4515.235,4004.8922,5072.2058,4420.7439,3915.814,4972.3196,4371.2767,3869.3783,4919.7145,4389.51,3886.4945,4939.0812,4316.3144,3819.3389,4859.4595,4279.7352,3788.7838,4816.1258,4202.37,3715.9665,4734.1319,4211.2465,3722.0993,4746.1818,4204.132,3714.8887,4739.1724,4049.9353,3570.5638,4574.9712,4049.4292,3574.111,4569.6719,3976.8332,3508.4158,4489.6962,3931.1719,3458.4147,4449.88,4046.0591,3574.2732,4562.1775,4015.7927,3542.1144,4534.5041,3891.8547,3430.4746,4397.36,3910.2361,3448.8521,4415.571
MSOA,E02002392,5717.725,4494.6351,7152.5399,5594.9,4383.9443,7018.1565,5728.931,4490.8363,7184.0845,5836.276,4587.1254,7304.4237,5501.4355,4101.2056,7198.9983,4881.0631,3535.6441,6532.599,3650.7379,2679.0321,4836.8469,3607.7653,2622.3497,4819.7868,5030.981,3847.7332,6444.9673,5015.7342,3843.8052,6412.6794,5134.7181,3938.4183,6558.9784,5259.1945,4025.7965,6725.8722,5310.7256,4098.0006,6746.2918,5302.0551,4094.5289,6731.4672,5395.0913,4186.6244,6819.622,5185.6377,3992.5973,6601.0461,5110.9018,3931.2918,6515.2921,5075.7505,3901.6028,6473.6375
MSOA,E02002393,4888.7087,4193.5395,5663.8684,4961.7679,4263.975,5738.7313,4814.6555,4122.4984,5587.6171,4921.0088,4209.2861,5715.8201,4906.0201,4200.2646,5693.9268,4869.9613,4169.9145,5651.2581,4717.8422,4024.766,5493.0435,4763.7031,4066.8886,5542.3474,5029.5304,4186.855,5984.5935,4666.1978,3973.6136,5440.8487,4503.2755,3822.5647,5265.8919,4459.2704,3779.6109,5220.9646,4469.3531,3796.4655,5222.2154,4581.9255,3899.814,5344.3788,4458.1915,3777.6169,5220.6553,4317.2187,3637.0605,5081.6063,4475.3668,3782.2381,5252.6846,4399.1477,3721.1135,5158.7654
MSOA,E02002394,5431.7959,4696.4124,6245.9353,5352.8032,4626.923,6157.2048,5285.5643,4566.3075,6083.0228,5175.186,4460.2028,5968.9186,5275.585,4545.4005,6086.1933,5252.368,4521.0039,6064.9266,5228.3095,4479.8743,6061.8977,5130.0228,4413.7635,5926.0122,5621.9087,4597.8791,6791.6291,4947.6775,4252.582,5721.6375,4902.6962,4204.307,5681.6767,4892.0825,4190.0101,5675.64,4870.1067,4167.16,5655.1174,4893.0054,4188.7707,5678.74,4881.2366,4165.4501,5680.8324,4801.587,4092.0865,5594.6553,5092.8247,4354.1816,5915.9797,5091.6566,4362.8949,5903.1025
MSOA,E02002395,4317.5256,3776.2999,4913.7828,4381.6167,3838.1136,4979.8933,4300.0566,3759.76,4895.5383,4303.2192,3758.884,4903.5334,4292.7281,3744.1371,4898.3939,4245.7544,3704.6915,4842.8465,4184.9196,3646.9718,4778.9667,4024.3131,3501.177,4602.658,4032.5978,3509.7029,4610.676,4006.7341,3488.925,4578.7986,4039.3054,3517.6468,4615.4932,4027.4511,3511.2432,4597.1144,4138.361,3612.255,4718.5714,4305.4789,3455.3722,5296.6743,4100.8071,3580.083,4674.8381,3999.2392,3485.0792,4566.8918,3893.6972,3385.3697,4455.6708,3945.1532,3437.1872,4505.9674
MSOA,E02002396,4590.3742,4083.3036,5142.1718,4580.8973,4072.8324,5133.93,4608.1846,4097.3576,5164.2239,4475.6351,3968.5272,5028.6591,4513.1247,4000.4986,5072.3335,4402.54,3903.9442,4946.2811,4377.6561,3883.7556,4916.1175,4306.7833,3817.4852,4840.6246,4361.9922,3869.1019,4899.4316,4251.914,3768.0265,4779.8522,4330.9003,3840.0886,4866.0732,4288.2169,3800.6862,4819.9703,4257.4929,3774.8154,4783.8744,4196.9913,3717.6309,4719.9902,4195.7813,3715.7805,4719.4789,4160.5766,3684.5752,4680.0683,4087.5463,3624.1713,4592.8027,4040.0944,3580.4623,4541.4936
MSOA,E02002397,4837.1799,4310.428,5410.0819,4633.1924,4119.0976,5193.3439,4646.8483,4130.4287,5209.4519,4483.4943,3975.297,5038.0392,4480.7924,3972.8859,5035.1043,4446.6434,3944.3771,4994.7164,4515.384,4011.1024,5065.0826,4340.3413,3846.5354,4879.5128,4309.4568,3819.6623,4844.2484,4259.7696,3776.2378,4787.6416,4246.6688,3765.448,4772.0178,4165.5923,3690.2371,4684.8612,4102.2443,3630.4549,4617.9461,4070.8692,3599.5398,4586.4882,4081.9349,3613.024,4594.4903,4140.0101,3669.1487,4654.2091,4077.7492,3610.2891,4588.6368,4063.4074,3595.6428,4574.7098
MSOA,E02002398,4246.1223,3816.5476,4710.1733,4178.8542,3755.2481,4636.6027,4125.9404,3703.391,4582.7924,4052.0826,3632.5955,4505.923,3994.3413,3579.1582,4443.6256,3954.789,3545.321,4397.8391,3867.5826,3462.3502,4306.449,3746.5804,3350.9997,4175.3977,3772.0831,3369.5503,4208.5947,3744.4451,3346.1716,4176.2333,3772.5972,3374.4354,4204.0074,3724.6878,3332.0622,4150.3017,3714.3176,3323.6764,4137.6794,3728.1824,3338.5482,4150.3034,3729.4123,3340.5746,4150.6703,3749.4761,3361.0994,4170.0877,3715.7771,3329.4363,4134.3301,3640.7356,3258.8211,4054.7385
MSOA,E02002399,5384.6235,4713.7079,6123.0045,5360.9838,4694.3305,6094.5272,5397.1494,4731.0966,6129.3131,5267.1188,4612.5307,5987.5304,5471.4727,4807.3972,6200.7682,5424.1731,4765.098,6148.1133,5421.6538,4745.4922,6165.9581,5324.904,4661.2109,6054.9009,5164.7957,4499.5071,5898.9777,5126.7005,4481.492,5837.3667,5003.2135,4364.0159,5707.9953,4873.6317,4242.1053,5570.8614,4871.9688,4237.9873,5571.909,4801.1872,4167.822,5500.7584,4770.8991,4140.0068,5467.8955,4574.3952,3966.147,5247.6227,4529.9147,3922.5348,5202.6673,4544.9217,3938.2118,5216.7691
MSOA,E02002400,5012.222,4404.5143,5679.1193,5050.964,4437.5142,5724.1626,4913.6204,4306.4453,5581.0623,4891.0621,4285.7415,5556.7243,4976.5683,4353.3897,5662.689,5001.6602,4382.8912,5682.1114,4956.8539,4346.8947,5627.0986,4831.7662,4227.297,5497.0191,4886.5714,4275.4211,5559.1772,4862.7229,4254.6089,5531.9872,4894.1347,4279.6199,5570.5795,4819.9921,4204.4978,5498.7833,4659.927,4051.5697,5332.3326,4656.1741,4048.7957,5327.3448,4532.9996,3932.5921,5197.2341,4611.8299,4007.9169,5279.1713,4513.916,3914.6128,5176.9289,4455.2625,3859.7905,5114.5065
MSOA,E02002401,6109.5221,5363.8231,6927.5528,6134.2376,5394.2791,6945.5342,6055.3916,5321.2301,6860.7657,6091.1825,5353.889,6899.8465,6002.2266,5271.387,6804.2485,6158.0869,5422.5539,6964.1049,6202.5274,5458.179,7018.3485,6165.2853,5419.0058,6983.3672,6070.5614,5331.1347,6882.1559,6004.1016,5273.795,6805.2468,6088.3642,5354.0399,6893.1988,5874.9818,5145.9278,6675.4878,5690.1488,4981.2999,6469.2062,5641.1967,4931.5069,6421.6322,5709.3993,4987.281,6503.3473,5742.4297,5023.8007,6532.0847,5674.8564,4964.0523,6455.9131,5664.7939,4954.2433,6445.4234
MSOA,E02002402,3711.4799,3234.0677,4239.0341,3671.5073,3197.2381,4195.8282,3632.0877,3164.645,4148.6254,3620.5425,3142.6323,4149.3823,3582.5142,3113.7418,4101.2424,3500.049,3039.56,4009.854,3509.6356,3048.0125,4020.4527,3527.7792,3066.8059,4037.7569,3432.5101,2978.4186,3935.4757,3450.1932,2996.0833,3952.6964,3372.6818,2925.855,3867.3615,3376.5606,2932.2941,3868.2882,3352.2602,2913.2304,3838.0762,3249.5633,2822.0875,3722.9337,3267.5447,2837.399,3743.8716,3139.3626,2720.0444,3604.3884,3129.6559,2714.6479,3589.671,3182.9403,2767.072,3643.1266
MSOA,E02002403,4475.2117,3995.2423,4996.0811,4406.6666,3930.9971,4923.1957,4290.3504,3823.3629,4797.846,4253.0559,3788.3882,4758.097,4342.9384,3872.4987,4853.9856,4349.9949,3883.2852,4856.538,4318.3426,3856.8056,4819.0844,4258.5694,3801.0959,4755.1505,4218.1235,3766.5386,4708.0678,4103.4928,3659.8926,4585.1979,4072.8626,3631.4146,4552.2919,4061.9665,3550.4492,4625.6116,3927.9541,3495.3215,4398.4908,3876.9569,3447.7473,4343.9614,3916.3161,3483.0429,4387.6134,3958.0823,3521.3396,4433.0251,3936.5182,3502.3745,4408.5714,3917.3304,3484.7352,4387.6998
MSOA,E02002404,5745.2786,5038.1183,6521.8904,5650.1929,4946.3769,6424.0181,5493.571,4796.21,6261.9988,5382.4151,4687.8814,6149.2073,5364.7199,4665.5899,6136.9302,5411.037,4709.4887,6185.4029,5414.9057,4702.0254,6203.3849,5383.1984,4689.4364,6148.8023,5378.362,4682.021,6147.1496,5223.2506,4549.9006,5966.3287,5198.4726,4520.1873,5947.6593,5195.3571,4511.3314,5951.571,5216.8959,4533.454,5971.948,5214.6911,4530.8425,5970.0227,5137.7879,4461.4635,5884.9767,5049.3827,4377.2817,5792.5852,4997.642,4327.4456,5739.0845,5058.8558,4384.0775,5805.3673
MSOA,E02002405,4241.5208,3748.66,4780.4295,4234.407,3744.2984,4770.3063,4220.7747,3733.3785,4753.6219,4148.5827,3665.1584,4677.5209,4129.4088,3648.9697,4654.907,4091.1755,3618.4925,4607.854,4089.813,3619.26,4604.0809,4134.4512,3661.627,4650.9553,4086.2345,3617.5316,4598.3174,4059.4704,3594.3387,4567.6516,3958.9968,3498.7098,4462.6193,3983.874,3522.1125,4488.9429,3930.291,3472.197,4431.5976,3859.0626,3356.066,4415.6622,3807.0637,3358.7732,4298.0578,3811.0192,3362.9766,4301.6578,3673.1227,3235.257,4153.2879,3666.4516,3230.8141,4144.0034
