"","MSOA11CD","MSOA11NM","BNGEAST","BNGNORTH","LONGITUDE","LATITUDE","AreaType.x","X2006.2010Persons_dsr.x","X2006.2010Persons_lower95CI.x","X2006.2010Persons_upper95CI.x","X2007.2011Persons_dsr.x","X2007.2011Persons_lower95CI.x","X2007.2011Persons_upper95CI.x","X2008.2012Persons_dsr.x","X2008.2012Persons_lower95CI.x","X2008.2012Persons_upper95CI.x","X2009.2013Persons_dsr.x","X2009.2013Persons_lower95CI.x","X2009.2013Persons_upper95CI.x","X2010.2014Persons_dsr.x","X2010.2014Persons_lower95CI.x","X2010.2014Persons_upper95CI.x","X2011.2015Persons_dsr.x","X2011.2015Persons_lower95CI.x","X2011.2015Persons_upper95CI.x","X2006.2010Males_dsr.x","X2006.2010Males_lower95CI.x","X2006.2010Males_upper95CI.x","X2007.2011Males_dsr.x","X2007.2011Males_lower95CI.x","X2007.2011Males_upper95CI.x","X2008.2012Males_dsr.x","X2008.2012Males_lower95CI.x","X2008.2012Males_upper95CI.x","X2009.2013Males_dsr.x","X2009.2013Males_lower95CI.x","X2009.2013Males_upper95CI.x","X2010.2014Males_dsr.x","X2010.2014Males_lower95CI.x","X2010.2014Males_upper95CI.x","X2011.2015Males_dsr.x","X2011.2015Males_lower95CI.x","X2011.2015Males_upper95CI.x","X2006.2010Females_dsr.x","X2006.2010Females_lower95CI.x","X2006.2010Females_upper95CI.x","X2007.2011Females_dsr.x","X2007.2011Females_lower95CI.x","X2007.2011Females_upper95CI.x","X2008.2012Females_dsr.x","X2008.2012Females_lower95CI.x","X2008.2012Females_upper95CI.x","X2009.2013Females_dsr.x","X2009.2013Females_lower95CI.x","X2009.2013Females_upper95CI.x","X2010.2014Females_dsr.x","X2010.2014Females_lower95CI.x","X2010.2014Females_upper95CI.x","X2011.2015Females_dsr.x","X2011.2015Females_lower95CI.x","X2011.2015Females_upper95CI.x","AreaType.y","X2006.2010Persons_dsr.y","X2006.2010Persons_lower95CI.y","X2006.2010Persons_upper95CI.y","X2007.2011Persons_dsr.y","X2007.2011Persons_lower95CI.y","X2007.2011Persons_upper95CI.y","X2008.2012Persons_dsr.y","X2008.2012Persons_lower95CI.y","X2008.2012Persons_upper95CI.y","X2009.2013Persons_dsr.y","X2009.2013Persons_lower95CI.y","X2009.2013Persons_upper95CI.y","X2010.2014Persons_dsr.y","X2010.2014Persons_lower95CI.y","X2010.2014Persons_upper95CI.y","X2011.2015Persons_dsr.y","X2011.2015Persons_lower95CI.y","X2011.2015Persons_upper95CI.y","X2006.2010Males_dsr.y","X2006.2010Males_lower95CI.y","X2006.2010Males_upper95CI.y","X2007.2011Males_dsr.y","X2007.2011Males_lower95CI.y","X2007.2011Males_upper95CI.y","X2008.2012Males_dsr.y","X2008.2012Males_lower95CI.y","X2008.2012Males_upper95CI.y","X2009.2013Males_dsr.y","X2009.2013Males_lower95CI.y","X2009.2013Males_upper95CI.y","X2010.2014Males_dsr.y","X2010.2014Males_lower95CI.y","X2010.2014Males_upper95CI.y","X2011.2015Males_dsr.y","X2011.2015Males_lower95CI.y","X2011.2015Males_upper95CI.y","X2006.2010Females_dsr.y","X2006.2010Females_lower95CI.y","X2006.2010Females_upper95CI.y","X2007.2011Females_dsr.y","X2007.2011Females_lower95CI.y","X2007.2011Females_upper95CI.y","X2008.2012Females_dsr.y","X2008.2012Females_lower95CI.y","X2008.2012Females_upper95CI.y","X2009.2013Females_dsr.y","X2009.2013Females_lower95CI.y","X2009.2013Females_upper95CI.y","X2010.2014Females_dsr.y","X2010.2014Females_lower95CI.y","X2010.2014Females_upper95CI.y","X2011.2015Females_dsr.y","X2011.2015Females_lower95CI.y","X2011.2015Females_upper95CI.y","AreaType.x","X2006.2010Persons_dsr.x","X2006.2010Persons_lower95CI.x","X2006.2010Persons_upper95CI.x","X2007.2011Persons_dsr.x","X2007.2011Persons_lower95CI.x","X2007.2011Persons_upper95CI.x","X2008.2012Persons_dsr.x","X2008.2012Persons_lower95CI.x","X2008.2012Persons_upper95CI.x","X2009.2013Persons_dsr.x","X2009.2013Persons_lower95CI.x","X2009.2013Persons_upper95CI.x","X2010.2014Persons_dsr.x","X2010.2014Persons_lower95CI.x","X2010.2014Persons_upper95CI.x","X2011.2015Persons_dsr.x","X2011.2015Persons_lower95CI.x","X2011.2015Persons_upper95CI.x","X2006.2010Males_dsr.x","X2006.2010Males_lower95CI.x","X2006.2010Males_upper95CI.x","X2007.2011Males_dsr.x","X2007.2011Males_lower95CI.x","X2007.2011Males_upper95CI.x","X2008.2012Males_dsr.x","X2008.2012Males_lower95CI.x","X2008.2012Males_upper95CI.x","X2009.2013Males_dsr.x","X2009.2013Males_lower95CI.x","X2009.2013Males_upper95CI.x","X2010.2014Males_dsr.x","X2010.2014Males_lower95CI.x","X2010.2014Males_upper95CI.x","X2011.2015Males_dsr.x","X2011.2015Males_lower95CI.x","X2011.2015Males_upper95CI.x","X2006.2010Females_dsr.x","X2006.2010Females_lower95CI.x","X2006.2010Females_upper95CI.x","X2007.2011Females_dsr.x","X2007.2011Females_lower95CI.x","X2007.2011Females_upper95CI.x","X2008.2012Females_dsr.x","X2008.2012Females_lower95CI.x","X2008.2012Females_upper95CI.x","X2009.2013Females_dsr.x","X2009.2013Females_lower95CI.x","X2009.2013Females_upper95CI.x","X2010.2014Females_dsr.x","X2010.2014Females_lower95CI.x","X2010.2014Females_upper95CI.x","X2011.2015Females_dsr.x","X2011.2015Females_lower95CI.x","X2011.2015Females_upper95CI.x","AreaType.y","X2006.2010Persons_dsr.y","X2006.2010Persons_lower95CI.y","X2006.2010Persons_upper95CI.y","X2007.2011Persons_dsr.y","X2007.2011Persons_lower95CI.y","X2007.2011Persons_upper95CI.y","X2008.2012Persons_dsr.y","X2008.2012Persons_lower95CI.y","X2008.2012Persons_upper95CI.y","X2009.2013Persons_dsr.y","X2009.2013Persons_lower95CI.y","X2009.2013Persons_upper95CI.y","X2010.2014Persons_dsr.y","X2010.2014Persons_lower95CI.y","X2010.2014Persons_upper95CI.y","X2011.2015Persons_dsr.y","X2011.2015Persons_lower95CI.y","X2011.2015Persons_upper95CI.y","X2006.2010Males_dsr.y","X2006.2010Males_lower95CI.y","X2006.2010Males_upper95CI.y","X2007.2011Males_dsr.y","X2007.2011Males_lower95CI.y","X2007.2011Males_upper95CI.y","X2008.2012Males_dsr.y","X2008.2012Males_lower95CI.y","X2008.2012Males_upper95CI.y","X2009.2013Males_dsr.y","X2009.2013Males_lower95CI.y","X2009.2013Males_upper95CI.y","X2010.2014Males_dsr.y","X2010.2014Males_lower95CI.y","X2010.2014Males_upper95CI.y","X2011.2015Males_dsr.y","X2011.2015Males_lower95CI.y","X2011.2015Males_upper95CI.y","X2006.2010Females_dsr.y","X2006.2010Females_lower95CI.y","X2006.2010Females_upper95CI.y","X2007.2011Females_dsr.y","X2007.2011Females_lower95CI.y","X2007.2011Females_upper95CI.y","X2008.2012Females_dsr.y","X2008.2012Females_lower95CI.y","X2008.2012Females_upper95CI.y","X2009.2013Females_dsr.y","X2009.2013Females_lower95CI.y","X2009.2013Females_upper95CI.y","X2010.2014Females_dsr.y","X2010.2014Females_lower95CI.y","X2010.2014Females_upper95CI.y","X2011.2015Females_dsr.y","X2011.2015Females_lower95CI.y","X2011.2015Females_upper95CI.y","AreaType.x","X01.07.2012_DASR.x","X01.07.2012_lower95CI.x","X01.07.2012_upper95CI.x","X01.10.2012_DASR.x","X01.10.2012_lower95CI.x","X01.10.2012_upper95CI.x","X01.01.2013_DASR.x","X01.01.2013_lower95CI.x","X01.01.2013_upper95CI.x","X01.04.2013_DASR.x","X01.04.2013_lower95CI.x","X01.04.2013_upper95CI.x","X01.07.2013_DASR.x","X01.07.2013_lower95CI.x","X01.07.2013_upper95CI.x","X01.10.2013_DASR.x","X01.10.2013_lower95CI.x","X01.10.2013_upper95CI.x","X01.01.2014_DASR.x","X01.01.2014_lower95CI.x","X01.01.2014_upper95CI.x","X01.04.2014_DASR.x","X01.04.2014_lower95CI.x","X01.04.2014_upper95CI.x","X01.07.2014_DASR.x","X01.07.2014_lower95CI.x","X01.07.2014_upper95CI.x","X01.10.2014_DASR.x","X01.10.2014_lower95CI.x","X01.10.2014_upper95CI.x","X01.01.2015_DASR.x","X01.01.2015_lower95CI.x","X01.01.2015_upper95CI.x","X01.04.2015_DASR.x","X01.04.2015_lower95CI.x","X01.04.2015_upper95CI.x","X01.07.2015_DASR.x","X01.07.2015_lower95CI.x","X01.07.2015_upper95CI.x","X01.07.2015_DASR.1.x","X01.07.2015_lower95CI.1.x","X01.07.2015_upper95CI.1.x","X01.01.2016_DASR.x","X01.01.2016_lower95CI.x","X01.01.2016_upper95CI.x","X01.04.2016_DASR.x","X01.04.2016_lower95CI.x","X01.04.2016_upper95CI.x","X01.07.2016_DASR.x","X01.07.2016_lower95CI.x","X01.07.2016_upper95CI.x","X01.10.2016_DASR.x","X01.10.2016_lower95CI.x","X01.10.2016_upper95CI.x","AreaType.y","X01.07.2012_DASR.y","X01.07.2012_lower95CI.y","X01.07.2012_upper95CI.y","X01.10.2012_DASR.y","X01.10.2012_lower95CI.y","X01.10.2012_upper95CI.y","X01.01.2013_DASR.y","X01.01.2013_lower95CI.y","X01.01.2013_upper95CI.y","X01.04.2013_DASR.y","X01.04.2013_lower95CI.y","X01.04.2013_upper95CI.y","X01.07.2013_DASR.y","X01.07.2013_lower95CI.y","X01.07.2013_upper95CI.y","X01.10.2013_DASR.y","X01.10.2013_lower95CI.y","X01.10.2013_upper95CI.y","X01.01.2014_DASR.y","X01.01.2014_lower95CI.y","X01.01.2014_upper95CI.y","X01.04.2014_DASR.y","X01.04.2014_lower95CI.y","X01.04.2014_upper95CI.y","X01.07.2014_DASR.y","X01.07.2014_lower95CI.y","X01.07.2014_upper95CI.y","X01.10.2014_DASR.y","X01.10.2014_lower95CI.y","X01.10.2014_upper95CI.y","X01.01.2015_DASR.y","X01.01.2015_lower95CI.y","X01.01.2015_upper95CI.y","X01.04.2015_DASR.y","X01.04.2015_lower95CI.y","X01.04.2015_upper95CI.y","X01.07.2015_DASR.y","X01.07.2015_lower95CI.y","X01.07.2015_upper95CI.y","X01.07.2015_DASR.1.y","X01.07.2015_lower95CI.1.y","X01.07.2015_upper95CI.1.y","X01.01.2016_DASR.y","X01.01.2016_lower95CI.y","X01.01.2016_upper95CI.y","X01.04.2016_DASR.y","X01.04.2016_lower95CI.y","X01.04.2016_upper95CI.y","X01.07.2016_DASR.y","X01.07.2016_lower95CI.y","X01.07.2016_upper95CI.y","X01.10.2016_DASR.y","X01.10.2016_lower95CI.y","X01.10.2016_upper95CI.y","AreaType.x","X01.07.2012_DASR.x","X01.07.2012_lower95CI.x","X01.07.2012_upper95CI.x","X01.10.2012_DASR.x","X01.10.2012_lower95CI.x","X01.10.2012_upper95CI.x","X01.01.2013_DASR.x","X01.01.2013_lower95CI.x","X01.01.2013_upper95CI.x","X01.04.2013_DASR.x","X01.04.2013_lower95CI.x","X01.04.2013_upper95CI.x","X01.07.2013_DASR.x","X01.07.2013_lower95CI.x","X01.07.2013_upper95CI.x","X01.10.2013_DASR.x","X01.10.2013_lower95CI.x","X01.10.2013_upper95CI.x","X01.01.2014_DASR.x","X01.01.2014_lower95CI.x","X01.01.2014_upper95CI.x","X01.04.2014_DASR.x","X01.04.2014_lower95CI.x","X01.04.2014_upper95CI.x","X01.07.2014_DASR.x","X01.07.2014_lower95CI.x","X01.07.2014_upper95CI.x","X01.10.2014_DASR.x","X01.10.2014_lower95CI.x","X01.10.2014_upper95CI.x","X01.01.2015_DASR.x","X01.01.2015_lower95CI.x","X01.01.2015_upper95CI.x","X01.04.2015_DASR.x","X01.04.2015_lower95CI.x","X01.04.2015_upper95CI.x","X01.07.2015_DASR.x","X01.07.2015_lower95CI.x","X01.07.2015_upper95CI.x","X01.07.2015_DASR.1.x","X01.07.2015_lower95CI.1.x","X01.07.2015_upper95CI.1.x","X01.01.2016_DASR.x","X01.01.2016_lower95CI.x","X01.01.2016_upper95CI.x","X01.04.2016_DASR.x","X01.04.2016_lower95CI.x","X01.04.2016_upper95CI.x","X01.07.2016_DASR.x","X01.07.2016_lower95CI.x","X01.07.2016_upper95CI.x","X01.10.2016_DASR.x","X01.10.2016_lower95CI.x","X01.10.2016_upper95CI.x","AreaType.y","X01.07.2012_DASR.y","X01.07.2012_lower95CI.y","X01.07.2012_upper95CI.y","X01.10.2012_DASR.y","X01.10.2012_lower95CI.y","X01.10.2012_upper95CI.y","X01.01.2013_DASR.y","X01.01.2013_lower95CI.y","X01.01.2013_upper95CI.y","X01.04.2013_DASR.y","X01.04.2013_lower95CI.y","X01.04.2013_upper95CI.y","X01.07.2013_DASR.y","X01.07.2013_lower95CI.y","X01.07.2013_upper95CI.y","X01.10.2013_DASR.y","X01.10.2013_lower95CI.y","X01.10.2013_upper95CI.y","X01.01.2014_DASR.y","X01.01.2014_lower95CI.y","X01.01.2014_upper95CI.y","X01.04.2014_DASR.y","X01.04.2014_lower95CI.y","X01.04.2014_upper95CI.y","X01.07.2014_DASR.y","X01.07.2014_lower95CI.y","X01.07.2014_upper95CI.y","X01.10.2014_DASR.y","X01.10.2014_lower95CI.y","X01.10.2014_upper95CI.y","X01.01.2015_DASR.y","X01.01.2015_lower95CI.y","X01.01.2015_upper95CI.y","X01.04.2015_DASR.y","X01.04.2015_lower95CI.y","X01.04.2015_upper95CI.y","X01.07.2015_DASR.y","X01.07.2015_lower95CI.y","X01.07.2015_upper95CI.y","X01.07.2015_DASR.1.y","X01.07.2015_lower95CI.1.y","X01.07.2015_upper95CI.1.y","X01.01.2016_DASR.y","X01.01.2016_lower95CI.y","X01.01.2016_upper95CI.y","X01.04.2016_DASR.y","X01.04.2016_lower95CI.y","X01.04.2016_upper95CI.y","X01.07.2016_DASR.y","X01.07.2016_lower95CI.y","X01.07.2016_upper95CI.y","X01.10.2016_DASR.y","X01.10.2016_lower95CI.y","X01.10.2016_upper95CI.y","AreaType.x","X01.07.2012_DASR.x","X01.07.2012_lower95CI.x","X01.07.2012_upper95CI.x","X01.10.2012_DASR.x","X01.10.2012_lower95CI.x","X01.10.2012_upper95CI.x","X01.01.2013_DASR.x","X01.01.2013_lower95CI.x","X01.01.2013_upper95CI.x","X01.04.2013_DASR.x","X01.04.2013_lower95CI.x","X01.04.2013_upper95CI.x","X01.07.2013_DASR.x","X01.07.2013_lower95CI.x","X01.07.2013_upper95CI.x","X01.10.2013_DASR.x","X01.10.2013_lower95CI.x","X01.10.2013_upper95CI.x","X01.01.2014_DASR.x","X01.01.2014_lower95CI.x","X01.01.2014_upper95CI.x","X01.04.2014_DASR.x","X01.04.2014_lower95CI.x","X01.04.2014_upper95CI.x","X01.07.2014_DASR.x","X01.07.2014_lower95CI.x","X01.07.2014_upper95CI.x","X01.10.2014_DASR.x","X01.10.2014_lower95CI.x","X01.10.2014_upper95CI.x","X01.01.2015_DASR.x","X01.01.2015_lower95CI.x","X01.01.2015_upper95CI.x","X01.04.2015_DASR.x","X01.04.2015_lower95CI.x","X01.04.2015_upper95CI.x","X01.07.2015_DASR.x","X01.07.2015_lower95CI.x","X01.07.2015_upper95CI.x","X01.07.2015_DASR.1.x","X01.07.2015_lower95CI.1.x","X01.07.2015_upper95CI.1.x","X01.01.2016_DASR.x","X01.01.2016_lower95CI.x","X01.01.2016_upper95CI.x","X01.04.2016_DASR.x","X01.04.2016_lower95CI.x","X01.04.2016_upper95CI.x","X01.07.2016_DASR.x","X01.07.2016_lower95CI.x","X01.07.2016_upper95CI.x","X01.10.2016_DASR.x","X01.10.2016_lower95CI.x","X01.10.2016_upper95CI.x","AreaType.y","X01.07.2012_DASR.y","X01.07.2012_lower95CI.y","X01.07.2012_upper95CI.y","X01.10.2012_DASR.y","X01.10.2012_lower95CI.y","X01.10.2012_upper95CI.y","X01.01.2013_DASR.y","X01.01.2013_lower95CI.y","X01.01.2013_upper95CI.y","X01.04.2013_DASR.y","X01.04.2013_lower95CI.y","X01.04.2013_upper95CI.y","X01.07.2013_DASR.y","X01.07.2013_lower95CI.y","X01.07.2013_upper95CI.y","X01.10.2013_DASR.y","X01.10.2013_lower95CI.y","X01.10.2013_upper95CI.y","X01.01.2014_DASR.y","X01.01.2014_lower95CI.y","X01.01.2014_upper95CI.y","X01.04.2014_DASR.y","X01.04.2014_lower95CI.y","X01.04.2014_upper95CI.y","X01.07.2014_DASR.y","X01.07.2014_lower95CI.y","X01.07.2014_upper95CI.y","X01.10.2014_DASR.y","X01.10.2014_lower95CI.y","X01.10.2014_upper95CI.y","X01.01.2015_DASR.y","X01.01.2015_lower95CI.y","X01.01.2015_upper95CI.y","X01.04.2015_DASR.y","X01.04.2015_lower95CI.y","X01.04.2015_upper95CI.y","X01.07.2015_DASR.y","X01.07.2015_lower95CI.y","X01.07.2015_upper95CI.y","X01.07.2015_DASR.1.y","X01.07.2015_lower95CI.1.y","X01.07.2015_upper95CI.1.y","X01.01.2016_DASR.y","X01.01.2016_lower95CI.y","X01.01.2016_upper95CI.y","X01.04.2016_DASR.y","X01.04.2016_lower95CI.y","X01.04.2016_upper95CI.y","X01.07.2016_DASR.y","X01.07.2016_lower95CI.y","X01.07.2016_upper95CI.y","X01.10.2016_DASR.y","X01.10.2016_lower95CI.y","X01.10.2016_upper95CI.y","Name"
"1","E02002330","Leeds 001",439839,449020,-1.394659112,53.93577662,"MSOA",96.1,66.5921,134.0962,85.8,58.473,121.4029,93.1,64.9134,129.2652,82.3,55.9081,116.6847,78.7,52.9479,112.3952,79.9,53.7211,114.1537,96,55.4348,154.409,64.8,33.4028,113.3166,79.8,44.5118,131.8416,85.5,48.63,139.1971,84.8,48.0905,138.2633,105.2,63.8036,163.1097,95.2,56.1328,150.8686,105.6,63.9691,163.8379,104.8,64.1394,161.2156,78.2,43.8359,128.2476,72.2,39.2761,120.7548,56.7,27.1111,103.3327,"MSOA",13.5,4.3218,31.6261,16.5,6.023,35.9734,22.1,9.4999,43.6163,16.6,6.0355,36.2361,19.2,7.6772,39.6342,13.1,4.2487,30.5805,11.5,1.3051,41.8024,17,3.4456,49.827,27.9,9.0291,65.1685,27.8,8.9843,64.9594,27.5,8.9292,64.1759,21.2,5.7061,54.431,15.4,3.1049,45.1772,16,3.2536,46.8701,16.4,3.3478,48.0107,5.5,0.0652,30.9915,11,1.3005,39.8297,5.1,0.0667,28.708,"MSOA",40,22.2375,66.1954,39.5,21.8394,65.5451,44.7,26.1541,71.1268,41.6,23.8535,67.1529,29.5,14.7943,52.224,30.2,15.1634,53.4353,66.4,34.1912,116.1708,52.5,25.0545,96.7449,55.2,27.4576,98.9225,48.7,23.2719,89.6926,33.5,13.3601,69.2154,29,10.586,63.2257,14.2,2.7736,41.8733,27.4,8.3925,64.9382,35.1,13.3243,73.7163,35.7,13.4426,75.1706,26.6,7.651,64.0228,32.3,10.8298,72.2064,"MSOA",677.6,581.2695,784.4041,648.5,557.7513,749.0903,655.9,567.1508,754.0153,589.6,506.9596,681.3906,587.7,506.5372,677.7789,580.9,502.2082,668.1259,754.7,594.5315,940.4348,735.7,580.8414,915.1457,791.7,636.2197,970.5364,726.7,582.1729,893.5872,699.4,563.7536,856.0325,655.1,528.9812,800.7308,629.5,508.9236,768.8259,611.8,494.9694,746.7978,583.4,473.1557,710.7873,500.6,400.9151,616.9256,505.9,406.9983,621.0293,516.4,418.4914,629.9369,"MSOA",3276.5463,2889.1897,3700.4428,3303.996,2913.5899,3731.1584,3404.4088,3008.8196,3836.5429,3485.3564,3068.8989,3941.407,3453.6112,3056.4678,3886.9741,3540.8314,3139.537,3978.2035,3505.4844,3109.2902,3937.2352,3577.3338,3177.7955,4012.3562,3612.0252,3210.5163,4048.9499,3605.7007,3203.9274,4042.8529,3683.6563,3278.3858,4124.1976,3678.3919,3274.6869,4117.1156,3723.5875,3318.5328,4163.436,3634.5565,3236.5476,4067.1469,3576.1594,3182.8218,4003.8432,3583.0684,3190.2775,4010.044,3564.4612,3170.9432,3992.3986,3591.8164,3200.55,4016.8562,"MSOA",4024.9557,3590.1512,4497.1095,4050.0257,3615.3442,4521.8071,4051.1113,3618.2226,4520.7134,4135.7208,3676.0947,4635.6837,3933.6139,3505.5172,4398.4837,3908.9525,3479.5538,4375.2958,3963.6682,3531.1663,4433.143,3880.2473,3460.0709,4336.4005,3888.3579,3469.8938,4342.4244,3816.5353,3405.5956,4262.6045,3740.2012,3335.5205,4179.7564,3582.5571,3189.2876,4010.282,3552.1279,3162.0234,3976.4104,3550.5088,3161.8426,3973.227,3551.4851,3165.3328,3971.3001,3462.7312,3081.7144,3877.3562,3410.6608,3030.6134,3824.5782,3329.1318,2956.3309,3735.3899,"MSOA",832.1919,645.8955,1054.8169,909.3788,713.7619,1141.4563,913.7879,718.1944,1145.5772,919.3188,714.9012,1163.2887,844.9983,658.3372,1067.4993,855.903,668.7104,1078.766,836.5576,652.3164,1056.174,830.6869,646.789,1050.1668,820.3615,639.7438,1035.6587,824.4427,643.8925,1039.3976,760.267,588.3863,966.2048,755.4091,584.5402,960.1346,793.3798,617.2316,1003.6106,809.5134,629.2888,1024.6092,797.6267,619.876,1009.77,773.3906,598.858,982.2286,772.5854,598.5186,980.8661,765.5601,592.8507,972.2165,"MSOA",3283.2044,2891.6069,3712.4033,3279.3022,2889.472,3706.4147,3314.5468,2924.1763,3741.813,3372.8665,2962.9307,3822.8118,3365.9551,2972.3616,3796.322,3428.7415,3032.8276,3861.2303,3462.0203,3065.6641,3894.6561,3391.9685,3001.4608,3818.4847,3397.1737,3008.5654,3821.3525,3405.9548,3016.6968,3830.7131,3395.9826,3007.6398,3819.7423,3382.8436,2995.1704,3805.937,3433.5722,3043.2121,3859.2774,3421.2871,3030.6598,3847.4751,3411.588,3023.1812,3835.2897,3380.9034,2992.4955,3804.8634,3408.4503,3017.1599,3835.4914,3390.1048,3002.8181,3812.6482,"MSOA",17332.3354,16191.3682,18529.2373,17110.0133,15979.3747,18296.3197,17029.6489,15900.4123,18214.5143,16834.3935,15666.4799,18062.686,16831.3442,15708.3912,18009.8881,16674.4892,15554.6537,17850.0361,16618.7447,15503.5825,17789.4165,16918.6366,15791.1457,18101.8213,17000.9533,15869.696,18188.0298,17096.1544,15961.639,18286.4681,16982.333,15853.0916,18167.2034,17226.4618,16087.7008,18420.9598,17447.4912,16298.2263,18652.7087,17384.3669,16241.6735,18582.6636,17238.4563,16099.1922,18433.3631,17226.6565,16089.01,18419.7782,17337.9035,16201.8245,18529.0894,17375.0486,16238.1657,18566.9907,"MSOA",11799.9824,10871.213,12784.8982,11772.3074,10843.8224,12757.1044,11807.8573,10874.6723,12797.6856,11344.8369,10399.0479,12351.5139,11521.3934,10596.123,12503.6713,11730.2573,10799.8768,12717.2499,11755.5101,10826.7973,12740.6409,11462.7768,10544.8256,12437.2371,11416.8166,10503.9296,12385.9009,11361.4613,10451.697,12327.2778,11037.4658,10141.5675,11989.3203,10810.5138,9923.0893,11754.0483,10919.0593,10025.907,11868.4354,10571.2683,9694.9103,11503.6348,10540.1107,9662.5195,11474.0446,10497.2202,9618.5757,11432.5341,10764.6639,9867.4719,11719.4045,10551.13,9660.3988,11499.6302,"Wetherby West"
