"","X","lng","lat","order","piece","id","group","Quantity","Year","From","To"
"143",143,58.2885630317771,61.567461918263,11,1,7,7.1,49082,2013,"Belarus","Russia"
"144",144,62.0538300048624,61.9634355173019,12,1,7,7.1,49082,2013,"Belarus","Russia"
"145",145,65.9047547130796,62.2542750549745,13,1,7,7.1,49082,2013,"Belarus","Russia"
"146",146,69.8165720652276,62.4366333010025,14,1,7,7.1,49082,2013,"Belarus","Russia"
"147",147,73.7617365965498,62.5083396042577,15,1,7,7.1,49082,2013,"Belarus","Russia"
"148",148,77.7111198697279,62.4685247483987,16,1,7,7.1,49082,2013,"Belarus","Russia"
"149",149,81.6353901093889,62.3176724718163,17,1,7,7.1,49082,2013,"Belarus","Russia"
"150",150,85.5064157559234,62.0575906877446,18,1,7,7.1,49082,2013,"Belarus","Russia"
"151",151,89.2985295122258,61.6913063147235,19,1,7,7.1,49082,2013,"Belarus","Russia"
"152",152,92.9895188258227,61.2228975737564,20,1,7,7.1,49082,2013,"Belarus","Russia"
"153",153,96.5612630201537,60.6572843895295,21,1,7,7.1,49082,2013,"Belarus","Russia"
"154",154,100,60,22,1,7,7.1,49082,2013,"Belarus","Russia"
"177",177,4,50.833333,1,1,9,9.1,13138,2013,"Belgium","France"
"178",178,3.89564955765888,50.604003321053,2,1,9,9.1,13138,2013,"Belgium","France"
"179",179,3.79231149133916,50.3745813340857,3,1,9,9.1,13138,2013,"Belgium","France"
"180",180,3.68996826800156,50.1450686739211,4,1,9,9.1,13138,2013,"Belgium","France"
"181",181,3.58860273356171,49.9154669389263,5,1,9,9.1,13138,2013,"Belgium","France"
"182",182,3.48819810285124,49.6857776920171,6,1,9,9.1,13138,2013,"Belgium","France"
"183",183,3.38873794988583,49.4560024616302,7,1,9,9.1,13138,2013,"Belgium","France"
"184",184,3.29020619842945,49.2261427426641,8,1,9,9.1,13138,2013,"Belgium","France"
"185",185,3.19258711284483,48.9961999973904,9,1,9,9.1,13138,2013,"Belgium","France"
"186",186,3.09586528922039,48.7661756563359,10,1,9,9.1,13138,2013,"Belgium","France"
"187",187,3.00002564676418,48.5360711191368,11,1,9,9.1,13138,2013,"Belgium","France"
"188",188,2.90505341945592,48.3058877553666,12,1,9,9.1,13138,2013,"Belgium","France"
"189",189,2.81093414794834,48.075626905337,13,1,9,9.1,13138,2013,"Belgium","France"
"190",190,2.71765367170942,47.845289880875,14,1,9,9.1,13138,2013,"Belgium","France"
"191",191,2.62519812139763,47.6148779660752,15,1,9,9.1,13138,2013,"Belgium","France"
"192",192,2.53355391146213,47.3843924180293,16,1,9,9.1,13138,2013,"Belgium","France"
"193",193,2.44270773296071,47.1538344675325,17,1,9,9.1,13138,2013,"Belgium","France"
"194",194,2.35264654658801,46.9232053197692,18,1,9,9.1,13138,2013,"Belgium","France"
"195",195,2.26335757590727,46.6925061549771,19,1,9,9.1,13138,2013,"Belgium","France"
"196",196,2.17482830077868,46.4617381290917,20,1,9,9.1,13138,2013,"Belgium","France"
"197",197,2.08704645097816,46.2309023743706,21,1,9,9.1,13138,2013,"Belgium","France"
"198",198,2,46,22,1,9,9.1,13138,2013,"Belgium","France"
"375",375,15.5,45.166667,1,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"376",376,15.6127899727384,45.1241038825164,2,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"377",377,15.7254115488794,45.0814299150394,3,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"378",378,15.8378647942232,45.0386454279146,4,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"379",379,15.9501497778937,44.9957507511079,5,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"380",380,16.0622665723117,44.9527462141994,6,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"381",381,16.1742152531675,44.9096321463774,7,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"382",382,16.2859958993939,44.8664088764322,8,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"383",383,16.3976085931395,44.8230767327503,9,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"384",384,16.5090534197414,44.7796360433083,10,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"385",385,16.6203304676986,44.7360871356672,11,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"386",386,16.7314398286452,44.6924303369666,12,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"387",387,16.842381597323,44.6486659739193,13,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"388",388,16.9531558715557,44.6047943728052,14,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"389",389,17.0637627522214,44.5608158594662,15,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"390",390,17.1742023432265,44.5167307593004,16,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"391",391,17.2844747514789,44.4725393972569,17,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"392",392,17.3945800868616,44.4282420978307,18,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"393",393,17.5045184622059,44.3838391850569,19,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"394",394,17.6142899932657,44.3393309825059,20,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"395",395,17.7238947986906,44.2947178132784,21,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"396",396,17.833333,44.25,22,1,18,18.1,15572,2013,"Croatia","Bosnia and Herzegovina"
"573",573,15,49.75,1,1,27,27.1,33521,2013,"Czech Republic","Germany"
"574",574,14.7932670737878,49.8371825010961,2,1,27,27.1,33521,2013,"Czech Republic","Germany"
"575",575,14.5857889196158,49.9239960160654,3,1,27,27.1,33521,2013,"Czech Republic","Germany"
"576",576,14.3775637419879,50.0104380751582,4,1,27,27.1,33521,2013,"Czech Republic","Germany"
"577",577,14.1685897881735,50.096506198051,5,1,27,27.1,33521,2013,"Czech Republic","Germany"
"578",578,13.9588653492323,50.1821978939626,6,1,27,27.1,33521,2013,"Czech Republic","Germany"
"579",579,13.7483887610498,50.2675106617742,7,1,27,27.1,33521,2013,"Czech Republic","Germany"
"580",580,13.5371584053824,50.3524419901548,8,1,27,27.1,33521,2013,"Czech Republic","Germany"
"581",581,13.3251727109118,50.4369893576912,9,1,27,27.1,33521,2013,"Czech Republic","Germany"
"582",582,13.1124301543092,50.5211502330224,10,1,27,27.1,33521,2013,"Czech Republic","Germany"
"583",583,12.8989292613087,50.6049220749794,11,1,27,27.1,33521,2013,"Czech Republic","Germany"
"584",584,12.6846686077894,50.6883023327289,12,1,27,27.1,33521,2013,"Czech Republic","Germany"
"585",585,12.4696468208666,50.7712884459232,13,1,27,27.1,33521,2013,"Czech Republic","Germany"
"586",586,12.2538625799914,50.8538778448544,14,1,27,27.1,33521,2013,"Czech Republic","Germany"
"587",587,12.0373146180582,50.9360679506133,15,1,27,27.1,33521,2013,"Czech Republic","Germany"
"588",588,11.8200017225203,51.0178561752547,16,1,27,27.1,33521,2013,"Czech Republic","Germany"
"589",589,11.6019227365136,51.0992399219665,17,1,27,27.1,33521,2013,"Czech Republic","Germany"
"590",590,11.3830765599869,51.1802165852452,18,1,27,27.1,33521,2013,"Czech Republic","Germany"
"591",591,11.1634621508395,51.2607835510757,19,1,27,27.1,33521,2013,"Czech Republic","Germany"
"592",592,10.9430785260657,51.3409381971178,20,1,27,27.1,33521,2013,"Czech Republic","Germany"
"593",593,10.7219247629053,51.4206778928967,21,1,27,27.1,33521,2013,"Czech Republic","Germany"
"594",594,10.5,51.5,22,1,27,27.1,33521,2013,"Czech Republic","Germany"
"595",595,15,49.75,1,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"596",596,15.2505834318218,49.6241128943015,2,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"597",597,15.4998725156876,49.4976877388462,3,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"598",598,15.7478742379155,49.3707296996239,4,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"599",599,15.9945956400686,49.243243900569,5,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"600",600,16.2400438157365,49.1152354235535,6,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"601",601,16.4842259073924,48.9867093083955,7,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"602",602,16.7271491033261,48.8576705528811,8,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"603",603,16.9688206346528,48.7281241128003,9,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"604",604,17.2092477723951,48.5980749019963,10,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"605",605,17.4484378246393,48.4675277924274,11,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"606",606,17.6863981337637,48.3364876142406,12,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"607",607,17.923136073739,48.2049591558574,13,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"608",608,18.1586590474994,48.0729471640711,14,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"609",609,18.3929744843834,47.940456344155,15,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"610",610,18.6260898376436,47.80749135998,16,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"611",611,18.8580125820249,47.674056834144,17,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"612",612,19.0887502114088,47.5401573481095,18,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"613",613,19.3183102365243,47.4057974423511,19,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"614",614,19.5467001827239,47.2709816165119,20,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"615",615,19.7739275878224,47.1357143295676,21,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"616",616,20,47,22,1,28,28.1,72117,2013,"Czech Republic","Hungary"
"815",815,10,56,1,1,38,38.1,15604,2013,"Denmark","Austria"
"816",816,10.1910216102963,55.5896679553565,2,1,38,38.1,15604,2013,"Denmark","Austria"
"817",817,10.3780887381198,55.1790451363861,3,1,38,38.1,15604,2013,"Denmark","Austria"
"818",818,10.5613389336766,54.7681418523799,4,1,38,38.1,15604,2013,"Denmark","Austria"
"819",819,10.7409036832388,54.3569679464017,5,1,38,38.1,15604,2013,"Denmark","Austria"
"820",820,10.9169087347204,53.9455328211281,6,1,38,38.1,15604,2013,"Denmark","Austria"
"821",821,11.0894744030035,53.5338454630157,7,1,38,38.1,15604,2013,"Denmark","Austria"
"822",822,11.258715856434,53.1219144649202,8,1,38,38.1,15604,2013,"Denmark","Austria"
"823",823,11.4247433857925,52.7097480472773,9,1,38,38.1,15604,2013,"Denmark","Austria"
"824",824,11.5876626569514,52.297354077952,10,1,38,38.1,15604,2013,"Denmark","Austria"
"825",825,11.7475749483323,51.8847400908502,11,1,38,38.1,15604,2013,"Denmark","Austria"
"826",826,11.9045773741979,51.4719133033811,12,1,38,38.1,15604,2013,"Denmark","Austria"
"827",827,12.058763094734,51.0588806328512,13,1,38,38.1,15604,2013,"Denmark","Austria"
"828",828,12.2102215138042,50.645648711864,14,1,38,38.1,15604,2013,"Denmark","Austria"
"829",829,12.3590384651975,50.2322239027948,15,1,38,38.1,15604,2013,"Denmark","Austria"
"830",830,12.5052963881277,49.818612311404,16,1,38,38.1,15604,2013,"Denmark","Austria"
"831",831,12.6490744926864,49.4048197996465,17,1,38,38.1,15604,2013,"Denmark","Austria"
"832",832,12.7904489159041,48.9908519977329,18,1,38,38.1,15604,2013,"Denmark","Austria"
"833",833,12.9294928690241,48.5767143154909,19,1,38,38.1,15604,2013,"Denmark","Austria"
"834",834,13.0662767765504,48.1624119530751,20,1,38,38.1,15604,2013,"Denmark","Austria"
"835",835,13.2008684075937,47.7479499110661,21,1,38,38.1,15604,2013,"Denmark","Austria"
"836",836,13.333333,47.333333,22,1,38,38.1,15604,2013,"Denmark","Austria"
"859",859,10,56,1,1,40,40.1,36319,2013,"Denmark","Belgium"
"860",860,9.67922382710968,55.7612322853004,2,1,40,40.1,36319,2013,"Denmark","Belgium"
"861",861,9.36235871553585,55.5216394106126,3,1,40,40.1,36319,2013,"Denmark","Belgium"
"862",862,9.04933566040482,55.2812386925709,4,1,40,40.1,36319,2013,"Denmark","Belgium"
"863",863,8.74008681590516,55.0400470312992,5,1,40,40.1,36319,2013,"Denmark","Belgium"
"864",864,8.43454548878484,54.7980809208138,6,1,40,40.1,36319,2013,"Denmark","Belgium"
"865",865,8.13264613069459,54.5553564592173,7,1,40,40.1,36319,2013,"Denmark","Belgium"
"866",866,7.83432432948486,54.3118893586814,8,1,40,40.1,36319,2013,"Denmark","Belgium"
"867",867,7.53951679955725,54.0676949552192,9,1,40,40.1,36319,2013,"Denmark","Belgium"
"868",868,7.248161371364,53.8227882182466,10,1,40,40.1,36319,2013,"Denmark","Belgium"
"869",869,6.96019698014356,53.5771837599319,11,1,40,40.1,36319,2013,"Denmark","Belgium"
"870",870,6.67556365397368,53.3308958443363,12,1,40,40.1,36319,2013,"Denmark","Belgium"
"871",871,6.39420250121828,53.0839383963452,13,1,40,40.1,36319,2013,"Denmark","Belgium"
"872",872,6.11605569743881,52.836325010392,14,1,40,40.1,36319,2013,"Denmark","Belgium"
"873",873,5.84106647183601,52.5880689589769,15,1,40,40.1,36319,2013,"Denmark","Belgium"
"874",874,5.56917909328291,52.3391832009822,16,1,40,40.1,36319,2013,"Denmark","Belgium"
"875",875,5.30033885600599,52.0896803897871,17,1,40,40.1,36319,2013,"Denmark","Belgium"
"876",876,5.03449206496667,51.8395728811836,18,1,40,40.1,36319,2013,"Denmark","Belgium"
"877",877,4.77158602099185,51.5888727410981,19,1,40,40.1,36319,2013,"Denmark","Belgium"
"878",878,4.5115690056982,51.3375917531192,20,1,40,40.1,36319,2013,"Denmark","Belgium"
"879",879,4.25439026625162,51.0857414258379,21,1,40,40.1,36319,2013,"Denmark","Belgium"
"880",880,4,50.833333,22,1,40,40.1,36319,2013,"Denmark","Belgium"
"1035",1035,10,56,1,1,48,48.1,19648,2013,"Denmark","Hungary"
"1036",1036,10.5752913908201,55.5928217378285,2,1,48,48.1,19648,2013,"Denmark","Hungary"
"1037",1037,11.1387288961777,55.1830059239239,3,1,48,48.1,19648,2013,"Denmark","Hungary"
"1038",1038,11.6906594592559,54.7706458938942,4,1,48,48.1,19648,2013,"Denmark","Hungary"
"1039",1039,12.2314208300372,54.3558312513147,5,1,48,48.1,19648,2013,"Denmark","Hungary"
"1040",1040,12.7613415851453,53.9386480192782,6,1,48,48.1,19648,2013,"Denmark","Hungary"
"1041",1041,13.280741181699,53.5191787873775,7,1,48,48.1,19648,2013,"Denmark","Hungary"
"1042",1042,13.7899300404123,53.0975028539917,8,1,48,48.1,19648,2013,"Denmark","Hungary"
"1043",1043,14.2892096536598,52.6736963637958,9,1,48,48.1,19648,2013,"Denmark","Hungary"
"1044",1044,14.7788727146791,52.2478324404583,10,1,48,48.1,19648,2013,"Denmark","Hungary"
"1045",1045,15.2592032644915,51.8199813145219,11,1,48,48.1,19648,2013,"Denmark","Hungary"
"1046",1046,15.7304768535015,51.3902104464978,12,1,48,48.1,19648,2013,"Denmark","Hungary"
"1047",1047,16.192960715076,50.9585846452255,13,1,48,48.1,19648,2013,"Denmark","Hungary"
"1048",1048,16.6469139487162,50.5251661815726,14,1,48,48.1,19648,2013,"Denmark","Hungary"
"1049",1049,17.0925877107167,50.0900148975648,15,1,48,48.1,19648,2013,"Denmark","Hungary"
"1050",1050,17.5302254104621,49.6531883110509,16,1,48,48.1,19648,2013,"Denmark","Hungary"
"1051",1051,17.9600629107369,49.2147417160178,17,1,48,48.1,19648,2013,"Denmark","Hungary"
"1052",1052,18.3823287306358,48.7747282786785,18,1,48,48.1,19648,2013,"Denmark","Hungary"
"1053",1053,18.7972442498409,48.3331991294626,19,1,48,48.1,19648,2013,"Denmark","Hungary"
"1054",1054,19.2050239132011,47.8902034510427,20,1,48,48.1,19648,2013,"Denmark","Hungary"
"1055",1055,19.6058754346967,47.4457885625335,21,1,48,48.1,19648,2013,"Denmark","Hungary"
"1056",1056,20,47,22,1,48,48.1,19648,2013,"Denmark","Hungary"
"1123",1123,10,56,1,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1124",1124,10.6627298810668,56.0359127623724,2,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1125",1125,11.3266330384971,56.0682671692958,3,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1126",1126,11.9915900310199,56.097052899624,4,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1127",1127,12.6574800808351,56.1222607376309,5,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1128",1128,13.324181220752,56.1438825874219,6,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1129",1129,13.9915704450456,56.1619114856627,7,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1130",1130,14.6595238635821,56.1763416125787,8,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1131",1131,15.3279168587435,56.1871683011837,9,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1132",1132,15.9966242446655,56.1943880447049,10,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1133",1133,16.6655204282883,56.1979985021756,11,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1134",1134,17.3344795717117,56.1979985021756,12,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1135",1135,18.0033757553345,56.1943880447049,13,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1136",1136,18.6720831412565,56.1871683011837,14,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1137",1137,19.3404761364179,56.1763416125787,15,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1138",1138,20.0084295549544,56.1619114856627,16,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1139",1139,20.675818779248,56.1438825874219,17,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1140",1140,21.3425199191649,56.1222607376309,18,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1141",1141,22.0084099689801,56.097052899624,19,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1142",1142,22.6733669615029,56.0682671692958,20,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1143",1143,23.3372701189332,56.0359127623724,21,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1144",1144,24,56,22,1,52,52.1,61324,2013,"Denmark","Lithuania"
"1233",1233,10,56,1,1,57,57.1,21582,2013,"Denmark","Romania"
"1234",1234,10.8759818732508,55.5726015169881,2,1,57,57.1,21582,2013,"Denmark","Romania"
"1235",1235,11.7329690910412,55.1390926289728,3,1,57,57.1,21582,2013,"Denmark","Romania"
"1236",1236,12.5714165289142,54.6997016168483,4,1,57,57.1,21582,2013,"Denmark","Romania"
"1237",1237,13.3917819730695,54.2546486144897,5,1,57,57.1,21582,2013,"Denmark","Romania"
"1238",1238,14.1945241811948,53.8041457531448,6,1,57,57.1,21582,2013,"Denmark","Romania"
"1239",1239,14.9801011665317,53.3483973267218,7,1,57,57.1,21582,2013,"Denmark","Romania"
"1240",1240,15.7489686890585,52.8875999741179,8,1,57,57.1,21582,2013,"Denmark","Romania"
"1241",1241,16.5015789377853,52.4219428751392,9,1,57,57.1,21582,2013,"Denmark","Romania"
"1242",1242,17.2383793885011,51.9516079569514,10,1,57,57.1,21582,2013,"Denmark","Romania"
"1243",1243,17.959811821832,51.4767701083566,11,1,57,57.1,21582,2013,"Denmark","Romania"
"1244",1244,18.6663114871154,50.9975973995272,12,1,57,57.1,21582,2013,"Denmark","Romania"
"1245",1245,19.3583063983413,50.5142513051303,13,1,57,57.1,21582,2013,"Denmark","Romania"
"1246",1246,20.0362167492066,50.026886929057,14,1,57,57.1,21582,2013,"Denmark","Romania"
"1247",1247,20.7004544351705,49.5356532292215,15,1,57,57.1,21582,2013,"Denmark","Romania"
"1248",1248,21.3514226712397,49.0406932411224,16,1,57,57.1,21582,2013,"Denmark","Romania"
"1249",1249,21.9895156950621,48.542144299064,17,1,57,57.1,21582,2013,"Denmark","Romania"
"1250",1250,22.6151185457292,48.0401382541142,18,1,57,57.1,21582,2013,"Denmark","Romania"
"1251",1251,23.2286069094901,47.5348016880391,19,1,57,57.1,21582,2013,"Denmark","Romania"
"1252",1252,23.8303470243437,47.0262561225952,20,1,57,57.1,21582,2013,"Denmark","Romania"
"1253",1253,24.4206956362018,46.5146182236865,21,1,57,57.1,21582,2013,"Denmark","Romania"
"1254",1254,25,46,22,1,57,57.1,21582,2013,"Denmark","Romania"
"1255",1255,10,56,1,1,58,58.1,20754,2013,"Denmark","Russia"
"1256",1256,12.8034743934649,57.4306655036212,2,1,58,58.1,20754,2013,"Denmark","Russia"
"1257",1257,15.8294177174359,58.7941147007292,3,1,58,58.1,20754,2013,"Denmark","Russia"
"1258",1258,19.0955248059059,60.0810590928433,4,1,58,58.1,20754,2013,"Denmark","Russia"
"1259",1259,22.6175308915814,61.2811209718474,5,1,58,58.1,20754,2013,"Denmark","Russia"
"1260",1260,26.4074572742617,62.3828883054075,6,1,58,58.1,20754,2013,"Denmark","Russia"
"1261",1261,30.4713889433017,63.3740803760584,7,1,58,58.1,20754,2013,"Denmark","Russia"
"1262",1262,34.8069007969896,64.2418616892633,8,1,58,58.1,20754,2013,"Denmark","Russia"
"1263",1263,39.4004275888392,64.97333329962,9,1,58,58.1,20754,2013,"Denmark","Russia"
"1264",1264,44.2250831916218,65.5562067577281,10,1,58,58.1,20754,2013,"Denmark","Russia"
"1265",1265,49.2395985421703,65.9796240815935,11,1,58,58.1,20754,2013,"Denmark","Russia"
"1266",1266,54.3890431646037,66.2350334905007,12,1,58,58.1,20754,2013,"Denmark","Russia"
"1267",1267,59.6077149661172,66.316982511801,13,1,58,58.1,20754,2013,"Denmark","Russia"
"1268",1268,64.8240313057232,66.22367236253,14,1,58,58.1,20754,2013,"Denmark","Russia"
"1269",1269,69.9666136381457,65.9571492792562,15,1,58,58.1,20754,2013,"Denmark","Russia"
"1270",1270,74.970329578179,65.5230871965349,16,1,58,58.1,20754,2013,"Denmark","Russia"
"1271",1271,79.7810720437905,64.93021346417,17,1,58,58.1,20754,2013,"Denmark","Russia"
"1272",1272,84.3585063127404,64.1895055919826,18,1,58,58.1,20754,2013,"Denmark","Russia"
"1273",1273,88.6766594095915,63.313315350966,19,1,58,58.1,20754,2013,"Denmark","Russia"
"1274",1274,92.7227638866863,62.3145561436654,20,1,58,58.1,20754,2013,"Denmark","Russia"
"1275",1275,96.49502875781,61.2060403432163,21,1,58,58.1,20754,2013,"Denmark","Russia"
"1276",1276,100,60,22,1,58,58.1,20754,2013,"Denmark","Russia"
"1299",1299,10,56,1,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1300",1300,10.5296865552406,55.6696356937535,2,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1301",1301,11.0504739442411,55.3370290962933,3,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1302",1302,11.5625617872263,55.0022450229607,4,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1303",1303,12.0661465925226,54.6653462607198,5,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1304",1304,12.5614216399477,54.3263936257041,6,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1305",1305,13.0485768843697,53.9854460203458,7,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1306",1306,13.5277988776578,53.6425604899314,8,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1307",1307,13.9992707073629,53.2977922784485,9,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1308",1308,14.4631719505758,52.9511948836098,10,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1309",1309,14.9196786415197,52.6028201109563,11,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1310",1310,15.3689632515345,52.252718126956,12,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1311",1311,15.8111946802087,51.900937511032,13,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1312",1312,16.2465382565102,51.5475253064625,14,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1313",1313,16.6751557488517,51.1925270701104,15,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1314",1314,17.0972053831137,50.8359869209466,16,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1315",1315,17.5128418677248,50.477947587344,17,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1316",1316,17.922216424973,50.118450453123,18,1,60,60.1,28684,2013,"Denmark","Slovakia"
"1317",1317,18.3254768277901,49.7575356023404,19,1,60,60.1,28684,2013,"Denmark","Slovakia"
