"","X","lng","lat","order","piece","id","group","Quantity","Year","From","To"
"59",59,17.7876702922836,47.1540428077388,15,1,3,3.1,2276,2013,"Austria","Hungary"
"60",60,18.104475783812,47.134648352898,16,1,3,3.1,2276,2013,"Austria","Hungary"
"61",61,18.4210450818884,47.1143811185191,17,1,3,3.1,2276,2013,"Austria","Hungary"
"62",62,18.7373681615321,47.0932423878235,18,1,3,3.1,2276,2013,"Austria","Hungary"
"63",63,19.0534350593542,47.071233496666,19,1,3,3.1,2276,2013,"Austria","Hungary"
"64",64,19.3692358758618,47.0483558331362,20,1,3,3.1,2276,2013,"Austria","Hungary"
"65",65,19.6847607777242,47.0246108371454,21,1,3,3.1,2276,2013,"Austria","Hungary"
"66",66,20,47,22,1,3,3.1,2276,2013,"Austria","Hungary"
"89",89,13.333333,47.333333,1,1,5,5.1,4661,2013,"Austria","Romania"
"90",90,13.9003451086626,47.297123079753,2,1,5,5.1,4661,2013,"Austria","Romania"
"91",91,14.4665512724235,47.2581204577312,3,1,5,5.1,4661,2013,"Austria","Romania"
"92",92,15.0318941803055,47.2163330534355,4,1,5,5.1,4661,2013,"Austria","Romania"
"93",93,15.5963172116283,47.171769320252,5,1,5,5.1,4661,2013,"Austria","Romania"
"94",94,16.1597644770036,47.1244382374001,6,1,5,5.1,4661,2013,"Austria","Romania"
"95",95,16.7221808579523,47.0743493014386,7,1,5,5.1,4661,2013,"Austria","Romania"
"96",96,17.2835120450804,47.0215125173486,8,1,5,5.1,4661,2013,"Austria","Romania"
"97",97,17.8437045747598,46.9659383892128,9,1,5,5.1,4661,2013,"Austria","Romania"
"98",98,18.4027058642612,46.9076379105105,10,1,5,5.1,4661,2013,"Austria","Romania"
"99",99,18.960464245295,46.8466225540491,11,1,5,5.1,4661,2013,"Austria","Romania"
"100",100,19.5169289959172,46.7829042615528,12,1,5,5.1,4661,2013,"Austria","Romania"
"101",101,20.0720503707673,46.7164954329307,13,1,5,5.1,4661,2013,"Austria","Romania"
"102",102,20.6257796296058,46.6474089152445,14,1,5,5.1,4661,2013,"Austria","Romania"
"103",103,21.1780690641272,46.5756579913995,15,1,5,5.1,4661,2013,"Austria","Romania"
"104",104,21.7288720230289,46.5012563685795,16,1,5,5.1,4661,2013,"Austria","Romania"
"105",105,22.2781429353204,46.4242181664492,17,1,5,5.1,4661,2013,"Austria","Romania"
"106",106,22.8258373318642,46.344557905146,18,1,5,5.1,4661,2013,"Austria","Romania"
"107",107,23.3719118651426,46.262290493083,19,1,5,5.1,4661,2013,"Austria","Romania"
"108",108,23.9163243272512,46.1774312145863,20,1,5,5.1,4661,2013,"Austria","Romania"
"109",109,24.4590336661242,46.0899957173886,21,1,5,5.1,4661,2013,"Austria","Romania"
"110",110,25,46,22,1,5,5.1,4661,2013,"Austria","Romania"
"265",265,4,50.833333,1,1,13,13.1,7567,2013,"Belgium","Poland"
"266",266,4.73850460122398,50.9375512765442,2,1,13,13.1,7567,2013,"Belgium","Poland"
"267",267,5.4802522259253,51.037091371316,3,1,13,13.1,7567,2013,"Belgium","Poland"
"268",268,6.22511771899353,51.131916463993,4,1,13,13.1,7567,2013,"Belgium","Poland"
"269",269,6.97297152622752,51.2219911298079,5,1,13,13.1,7567,2013,"Belgium","Poland"
"270",270,7.72367981348628,51.3072813998333,6,1,13,13.1,7567,2013,"Belgium","Poland"
"271",271,8.4771045998381,51.3877548197633,7,1,13,13.1,7567,2013,"Belgium","Poland"
"272",272,9.23310390458425,51.4633805069724,8,1,13,13.1,7567,2013,"Belgium","Poland"
"273",273,9.99153190795287,51.5341292056272,9,1,13,13.1,7567,2013,"Belgium","Poland"
"274",274,10.7522391251771,51.5999733396334,10,1,13,13.1,7567,2013,"Belgium","Poland"
"275",275,11.5150725935888,51.6608870632022,11,1,13,13.1,7567,2013,"Belgium","Poland"
"276",276,12.279876072277,51.7168463088275,12,1,13,13.1,7567,2013,"Belgium","Poland"
"277",277,13.0464902537789,51.7678288324701,13,1,13,13.1,7567,2013,"Belgium","Poland"
"278",278,13.8147529871902,51.8138142557579,14,1,13,13.1,7567,2013,"Belgium","Poland"
"279",279,14.5844995120066,51.8547841050154,15,1,13,13.1,7567,2013,"Belgium","Poland"
"280",280,15.3555627019321,51.8907218469524,16,1,13,13.1,7567,2013,"Belgium","Poland"
"281",281,16.1277733178207,51.9216129208525,17,1,13,13.1,7567,2013,"Belgium","Poland"
"282",282,16.9009602688535,51.9474447671144,18,1,13,13.1,7567,2013,"Belgium","Poland"
"283",283,17.6749508809946,51.9682068520181,19,1,13,13.1,7567,2013,"Belgium","Poland"
"284",284,18.4495711717129,51.9838906886003,20,1,13,13.1,7567,2013,"Belgium","Poland"
"285",285,19.2246461299162,51.9944898535436,21,1,13,13.1,7567,2013,"Belgium","Poland"
"286",286,20,52,22,1,13,13.1,7567,2013,"Belgium","Poland"
"309",309,4,50.833333,1,1,15,15.1,1407,2013,"Belgium","Spain"
"310",310,3.54087116452556,50.3316232735765,2,1,15,15.1,1407,2013,"Belgium","Spain"
"311",311,3.09135387688563,49.8281435640636,3,1,15,15.1,1407,2013,"Belgium","Spain"
"312",312,2.65111372365726,49.3229613366958,4,1,15,15.1,1407,2013,"Belgium","Spain"
"313",313,2.21982929699815,48.8161410016579,5,1,15,15.1,1407,2013,"Belgium","Spain"
"314",314,1.79719167181296,48.3077440739275,6,1,15,15.1,1407,2013,"Belgium","Spain"
"315",315,1.38290389783075,47.797829324263,7,1,15,15.1,1407,2013,"Belgium","Spain"
"316",316,0.976680507266504,47.2864529218104,8,1,15,15.1,1407,2013,"Belgium","Spain"
"317",317,0.57824703851787,46.7736685687852,9,1,15,15.1,1407,2013,"Belgium","Spain"
"318",318,0.187339576161055,46.2595276276657,10,1,15,15.1,1407,2013,"Belgium","Spain"
"319",319,-0.196295692646173,45.744079241315,11,1,15,15.1,1407,2013,"Belgium","Spain"
"320",320,-0.572902905376336,45.2273704464286,12,1,15,15.1,1407,2013,"Belgium","Spain"
"321",321,-0.94271693508793,44.7094462806872,13,1,15,15.1,1407,2013,"Belgium","Spain"
"322",322,-1.30596378534134,44.1903498839728,14,1,15,15.1,1407,2013,"Belgium","Spain"
"323",323,-1.66286096936199,43.6701225939892,15,1,15,15.1,1407,2013,"Belgium","Spain"
"324",324,-2.013617873794,43.1488040366096,16,1,15,15.1,1407,2013,"Belgium","Spain"
"325",325,-2.35843610743156,42.626432211256,17,1,15,15.1,1407,2013,"Belgium","Spain"
"326",326,-2.69750983534874,42.1030435715981,18,1,15,15.1,1407,2013,"Belgium","Spain"
"327",327,-3.03102609887324,41.5786731018454,19,1,15,15.1,1407,2013,"Belgium","Spain"
"328",328,-3.35916512186671,41.0533543888865,20,1,15,15.1,1407,2013,"Belgium","Spain"
"329",329,-3.68210060378532,40.5271196905193,21,1,15,15.1,1407,2013,"Belgium","Spain"
"330",330,-4,40,22,1,15,15.1,1407,2013,"Belgium","Spain"
"353",353,15.5,45.166667,1,1,17,17.1,2587,2013,"Croatia","Albania"
"354",354,15.7286930841752,44.9724247825374,2,1,17,17.1,2587,2013,"Croatia","Albania"
"355",355,15.9558404767207,44.7777292406682,3,1,17,17.1,2587,2013,"Croatia","Albania"
"356",356,16.1814594693711,44.5825864812587,4,1,17,17.1,2587,2013,"Croatia","Albania"
"357",357,16.4055671935055,44.3870025225217,5,1,17,17.1,2587,2013,"Croatia","Albania"
"358",358,16.6281806200215,44.1909832953378,6,1,17,17.1,2587,2013,"Croatia","Albania"
"359",359,16.8493165593074,43.9945346445634,7,1,17,17.1,2587,2013,"Croatia","Albania"
"360",360,17.0689916613062,43.7976623303264,8,1,17,17.1,2587,2013,"Croatia","Albania"
"361",361,17.2872224156679,43.6003720293066,9,1,17,17.1,2587,2013,"Croatia","Albania"
"362",362,17.5040251519844,43.4026693360037,10,1,17,17.1,2587,2013,"Croatia","Albania"
"363",363,17.7194160401043,43.2045597639905,11,1,17,17.1,2587,2013,"Croatia","Albania"
"364",364,17.9334110905214,43.0060487471521,12,1,17,17.1,2587,2013,"Croatia","Albania"
"365",365,18.1460261548344,42.8071416409107,13,1,17,17.1,2587,2013,"Croatia","Albania"
"366",366,18.357276926274,42.6078437234363,14,1,17,17.1,2587,2013,"Croatia","Albania"
"367",367,18.5671789402922,42.4081601968425,15,1,17,17.1,2587,2013,"Croatia","Albania"
"368",368,18.7757475752117,42.2080961883677,16,1,17,17.1,2587,2013,"Croatia","Albania"
"369",369,18.9829980529319,42.0076567515418,17,1,17,17.1,2587,2013,"Croatia","Albania"
"370",370,19.1889454396868,41.8068468673381,18,1,17,17.1,2587,2013,"Croatia","Albania"
"371",371,19.3936046468536,41.6056714453105,19,1,17,17.1,2587,2013,"Croatia","Albania"
"372",372,19.5969904318074,41.404135324716,20,1,17,17.1,2587,2013,"Croatia","Albania"
"373",373,19.7991173988201,41.2022432756221,21,1,17,17.1,2587,2013,"Croatia","Albania"
"374",374,20,41,22,1,17,17.1,2587,2013,"Croatia","Albania"
"397",397,15.5,45.166667,1,1,19,19.1,2540,2013,"Croatia","Hungary"
"398",398,15.707538038945,45.2578944998708,2,1,19,19.1,2540,2013,"Croatia","Hungary"
"399",399,15.9157426364801,45.3487449325349,3,1,19,19.1,2540,2013,"Croatia","Hungary"
"400",400,16.124615269141,45.4392158859577,4,1,19,19.1,2540,2013,"Croatia","Hungary"
"401",401,16.3341573761814,45.529304938937,5,1,19,19.1,2540,2013,"Croatia","Hungary"
"402",402,16.5443703587648,45.6190096612146,6,1,19,19.1,2540,2013,"Croatia","Hungary"
"403",403,16.7552555791516,45.7083276135918,7,1,19,19.1,2540,2013,"Croatia","Hungary"
"404",404,16.9668143598772,45.7972563480495,8,1,19,19.1,2540,2013,"Croatia","Hungary"
"405",405,17.1790479829253,45.8857934078711,9,1,19,19.1,2540,2013,"Croatia","Hungary"
"406",406,17.3919576888943,45.9739363277707,10,1,19,19.1,2540,2013,"Croatia","Hungary"
"407",407,17.6055446761567,46.0616826340243,11,1,19,19.1,2540,2013,"Croatia","Hungary"
"408",408,17.8198101000139,46.1490298446059,12,1,19,19.1,2540,2013,"Croatia","Hungary"
"409",409,18.0347550718439,46.2359754693275,13,1,19,19.1,2540,2013,"Croatia","Hungary"
"410",410,18.2503806582439,46.3225170099833,14,1,19,19.1,2540,2013,"Croatia","Hungary"
"411",411,18.4666878801678,46.4086519604985,15,1,19,19.1,2540,2013,"Croatia","Hungary"
"412",412,18.6836777120576,46.4943778070816,16,1,19,19.1,2540,2013,"Croatia","Hungary"
"413",413,18.9013510809708,46.5796920283822,17,1,19,19.1,2540,2013,"Croatia","Hungary"
"414",414,19.1197088657024,46.6645920956527,18,1,19,19.1,2540,2013,"Croatia","Hungary"
"415",415,19.3387518959025,46.749075472914,19,1,19,19.1,2540,2013,"Croatia","Hungary"
"416",416,19.5584809511901,46.8331396171265,20,1,19,19.1,2540,2013,"Croatia","Hungary"
"417",417,19.7788967602622,46.9167819783653,21,1,19,19.1,2540,2013,"Croatia","Hungary"
"418",418,20,47,22,1,19,19.1,2540,2013,"Croatia","Hungary"
"419",419,15,49.75,1,1,20,20.1,6709,2013,"Czech Republic","Austria"
"420",420,14.9169303189656,49.6354810224612,2,1,20,20.1,6709,2013,"Czech Republic","Austria"
"421",421,14.8342504910402,49.5209028915767,3,1,20,20.1,6709,2013,"Czech Republic","Austria"
"422",422,14.7519573197493,49.4062661225043,4,1,20,20.1,6709,2013,"Czech Republic","Austria"
"423",423,14.6700476395684,49.2915712249222,5,1,20,20.1,6709,2013,"Czech Republic","Austria"
"424",424,14.58851831558,49.1768187030976,6,1,20,20.1,6709,2013,"Czech Republic","Austria"
"425",425,14.5073662431341,49.0620090559568,7,1,20,20.1,6709,2013,"Czech Republic","Austria"
"426",426,14.4265883475134,48.9471427771521,8,1,20,20.1,6709,2013,"Czech Republic","Austria"
"427",427,14.3461815836011,48.8322203551297,9,1,20,20.1,6709,2013,"Czech Republic","Austria"
"428",428,14.2661429355537,48.7172422731947,10,1,20,20.1,6709,2013,"Czech Republic","Austria"
"429",429,14.1864694164764,48.602209009577,11,1,20,20.1,6709,2013,"Czech Republic","Austria"
"430",430,14.1071580681027,48.487121037495,12,1,20,20.1,6709,2013,"Czech Republic","Austria"
"431",431,14.0282059604778,48.371978825219,13,1,20,20.1,6709,2013,"Czech Republic","Austria"
"432",432,13.9496101916448,48.2567828361334,14,1,20,20.1,6709,2013,"Czech Republic","Austria"
"433",433,13.8713678873354,48.1415335287982,15,1,20,20.1,6709,2013,"Czech Republic","Austria"
"434",434,13.7934762006635,48.0262313570099,16,1,20,20.1,6709,2013,"Czech Republic","Austria"
"435",435,13.7159323118226,47.9108767698607,17,1,20,20.1,6709,2013,"Czech Republic","Austria"
"436",436,13.6387334277865,47.7954702117976,18,1,20,20.1,6709,2013,"Czech Republic","Austria"
"437",437,13.5618767820132,47.6800121226809,19,1,20,20.1,6709,2013,"Czech Republic","Austria"
"438",438,13.4853596341529,47.5645029378407,20,1,20,20.1,6709,2013,"Czech Republic","Austria"
"439",439,13.4091792697585,47.448943088134,21,1,20,20.1,6709,2013,"Czech Republic","Austria"
"440",440,13.333333,47.333333,22,1,20,20.1,6709,2013,"Czech Republic","Austria"
"507",507,15,49.75,1,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"508",508,15.0258920180927,49.5317978525412,2,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"509",509,15.0515538947328,49.313589979166,3,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"510",510,15.0769894134827,49.0953764741558,4,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"511",511,15.1022022787124,48.8771574298148,5,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"512",512,15.1271961176845,48.6589329365217,6,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"513",513,15.1519744825746,48.4407030827807,7,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"514",514,15.1765408524292,48.2224679552699,8,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"515",515,15.2008986350619,48.0042276388896,9,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"516",516,15.2250511688921,47.7859822168074,10,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"517",517,15.2490017247272,47.5677317705037,11,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"518",518,15.2727535074901,47.3494763798139,12,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"519",519,15.2963096578947,47.1312161229714,13,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"520",520,15.3196732540708,46.9129510766472,14,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"521",521,15.34284731314,46.6946813159902,15,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"522",522,15.3658347927445,46.476406914665,16,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"523",523,15.388638592531,46.2581279448888,17,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"524",524,15.4112615555898,46.0398444774679,18,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"525",525,15.4337064698524,45.8215565818323,19,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"526",526,15.4559760694475,45.6032643260698,20,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"527",527,15.4780730360182,45.3849677769588,21,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"528",528,15.5,45.166667,22,1,24,24.1,2461,2013,"Czech Republic","Croatia"
"551",551,15,49.75,1,1,26,26.1,6159,2013,"Czech Republic","France"
"552",552,14.3390808205573,49.6061002812451,2,1,26,26.1,6159,2013,"Czech Republic","France"
"553",553,13.682102115639,49.4584601369696,3,1,26,26.1,6159,2013,"Czech Republic","France"
"554",554,13.0291191901922,49.3071214439457,4,1,26,26.1,6159,2013,"Czech Republic","France"
"555",555,12.3801835125158,49.1521265062576,5,1,26,26.1,6159,2013,"Czech Republic","France"
"556",556,11.7353427599458,48.9935180096637,6,1,26,26.1,6159,2013,"Czech Republic","France"
"557",557,11.0946408706236,48.8313389769118,7,1,26,26.1,6159,2013,"Czech Republic","France"
"558",558,10.4581181009147,48.6656327240793,8,1,26,26.1,6159,2013,"Czech Republic","France"
"559",559,9.82581108804418,48.4964428180022,9,1,26,26.1,6159,2013,"Czech Republic","France"
"560",560,9.19775291751734,48.3238130348484,10,1,26,26.1,6159,2013,"Czech Republic","France"
"561",561,8.57397319489649,48.1477873198856,11,1,26,26.1,6159,2013,"Czech Republic","France"
"562",562,7.95449812151034,47.9684097484858,12,1,26,26.1,6159,2013,"Czech Republic","France"
"563",563,7.33935057368101,47.7857244884042,13,1,26,26.1,6159,2013,"Czech Republic","France"
"564",564,6.72855018506233,47.5997757633615,14,1,26,26.1,6159,2013,"Czech Republic","France"
"565",565,6.12211343169451,47.4106078179538,15,1,26,26.1,6159,2013,"Czech Republic","France"
"566",566,5.52005371939222,47.2182648839091,16,1,26,26.1,6159,2013,"Czech Republic","France"
"567",567,4.92238147309699,47.0227911477035,17,1,26,26.1,6159,2013,"Czech Republic","France"
"568",568,4.32910422783924,46.8242307195429,18,1,26,26.1,6159,2013,"Czech Republic","France"
"569",569,3.74022672097067,46.6226276037154,19,1,26,26.1,6159,2013,"Czech Republic","France"
"570",570,3.15575098534376,46.4180256703122,20,1,26,26.1,6159,2013,"Czech Republic","France"
"571",571,2.57567644313187,46.2104686283088,21,1,26,26.1,6159,2013,"Czech Republic","France"
"572",572,2,46,22,1,26,26.1,6159,2013,"Czech Republic","France"
"683",683,15,49.75,1,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"684",684,14.5846684286791,49.8969544638623,2,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"685",685,14.1668122727469,50.0424164840966,3,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"686",686,13.7464293069434,50.1863692523218,4,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"687",687,13.3235180779147,50.3287958942539,5,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"688",688,12.898077927275,50.4696794749517,6,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"689",689,12.4701090146825,50.6090030042855,7,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"690",690,12.0396123408939,50.7467494426298,8,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"691",691,11.6065897707601,50.8829017067832,9,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"692",692,11.1710440561214,51.017442676116,10,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"693",693,10.7329788585622,51.1503551989468,11,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"694",694,10.2923987719819,51.2816220991481,12,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"695",695,9.84930934493582,51.4112261829823,13,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"696",696,9.40371710270009,51.5391502461666,14,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"697",697,8.95562956901239,51.6653770811674,15,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"698",698,8.5050552874378,51.7898894847211,16,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"699",699,8.05200384230888,51.9126702655824,17,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"700",700,7.59648587918663,52.0337022524952,18,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"701",701,7.13851312478835,52.1529683023849,19,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"702",702,6.6780984063267,52.2704513087687,20,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"703",703,6.2152556702034,52.3861342103797,21,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"704",704,5.75,52.5,22,1,32,32.1,2921,2013,"Czech Republic","Netherlands"
"727",727,15,49.75,1,1,34,34.1,1426,2013,"Czech Republic","Romania"
"728",728,15.5092374315847,49.5919445335623,2,1,34,34.1,1426,2013,"Czech Republic","Romania"
"729",729,16.0151622620806,49.4316695546261,3,1,34,34.1,1426,2013,"Czech Republic","Romania"
"730",730,16.5177693608792,49.269202015045,4,1,34,34.1,1426,2013,"Czech Republic","Romania"
"731",731,17.0170551702398,49.1045688087008,5,1,34,34.1,1426,2013,"Czech Republic","Romania"
"732",732,17.5130176598041,48.9377967584578,6,1,34,34.1,1426,2013,"Czech Republic","Romania"
"733",733,18.005656280825,48.7689126036592,7,1,34,34.1,1426,2013,"Czech Republic","Romania"
"734",734,18.4949719202162,48.597942988164,8,1,34,34.1,1426,2013,"Czech Republic","Romania"
"735",735,18.9809668545252,48.4249144489188,9,1,34,34.1,1426,2013,"Czech Republic","Romania"
"736",736,19.4636447039258,48.2498534050607,10,1,34,34.1,1426,2013,"Czech Republic","Romania"
"737",737,19.9430103863199,48.072786147543,11,1,34,34.1,1426,2013,"Czech Republic","Romania"
"738",738,20.4190700716366,47.8937388292786,12,1,34,34.1,1426,2013,"Czech Republic","Romania"
"739",739,20.8918311364051,47.7127374557912,13,1,34,34.1,1426,2013,"Czech Republic","Romania"
"740",740,21.3613021186787,47.5298078763673,14,1,34,34.1,1426,2013,"Czech Republic","Romania"
"741",741,21.8274926733788,47.3449757756989,15,1,34,34.1,1426,2013,"Czech Republic","Romania"
"742",742,22.2904135281218,47.1582666660062,16,1,34,34.1,1426,2013,"Czech Republic","Romania"
"743",743,22.7500764395894,46.969705879632,17,1,34,34.1,1426,2013,"Czech Republic","Romania"
"744",744,23.2064941504958,46.7793185620941,18,1,34,34.1,1426,2013,"Czech Republic","Romania"
"745",745,23.659680347202,46.5871296655871,19,1,34,34.1,1426,2013,"Czech Republic","Romania"
"746",746,24.1096496180209,46.3931639429199,20,1,34,34.1,1426,2013,"Czech Republic","Romania"
"747",747,24.5564174122547,46.1974459418783,21,1,34,34.1,1426,2013,"Czech Republic","Romania"
"748",748,25,46,22,1,34,34.1,1426,2013,"Czech Republic","Romania"
"793",793,15,49.75,1,1,37,37.1,1168,2013,"Czech Republic","Ukraine"
"794",794,15.8153992909901,49.7712711848392,2,1,37,37.1,1168,2013,"Czech Republic","Ukraine"
"795",795,16.6314181681458,49.7868159281077,3,1,37,37.1,1168,2013,"Czech Republic","Ukraine"
"796",796,17.4478642813993,49.7966274015064,4,1,37,37.1,1168,2013,"Czech Republic","Ukraine"
"797",797,18.2645445302369,49.8007012897933,5,1,37,37.1,1168,2013,"Czech Republic","Ukraine"
