"","X","lng","lat","order","piece","id","group","Quantity","Year","From","To"
"1175",1175,14.0379601141163,54.575220083984,9,1,54,54.1,2833320,2013,"Denmark","Poland"
"1176",1176,14.5224629089496,54.3879992188761,10,1,54,54.1,2833320,2013,"Denmark","Poland"
"1177",1177,15.0025425890357,54.1988565210681,11,1,54,54.1,2833320,2013,"Denmark","Poland"
"1178",1178,15.4782259251466,54.0078227807717,12,1,54,54.1,2833320,2013,"Denmark","Poland"
"1179",1179,15.9495410177281,53.8149284462507,13,1,54,54.1,2833320,2013,"Denmark","Poland"
"1180",1180,16.4165172156045,53.6202036171463,14,1,54,54.1,2833320,2013,"Denmark","Poland"
"1181",1181,16.8791850369647,53.4236780385277,15,1,54,54.1,2833320,2013,"Denmark","Poland"
"1182",1182,17.3375760926697,53.2253810956426,16,1,54,54.1,2833320,2013,"Denmark","Poland"
"1183",1183,17.7917230119147,53.0253418093319,17,1,54,54.1,2833320,2013,"Denmark","Poland"
"1184",1184,18.2416593702671,52.8235888320834,18,1,54,54.1,2833320,2013,"Denmark","Poland"
"1185",1185,18.6874196200929,52.6201504446913,19,1,54,54.1,2833320,2013,"Denmark","Poland"
"1186",1186,19.1290390233773,52.4150545534939,20,1,54,54.1,2833320,2013,"Denmark","Poland"
"1187",1187,19.5665535869351,52.2083286881607,21,1,54,54.1,2833320,2013,"Denmark","Poland"
"1188",1188,20,52,22,1,54,54.1,2833320,2013,"Denmark","Poland"
"1497",1497,26,59,1,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1498",1498,25.8969896824987,58.8578905356162,2,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1499",1499,25.7948218185027,58.715699766397,3,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1500",1500,25.6934853416224,58.5734288059087,4,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1501",1501,25.5929693671673,58.4310787483241,5,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1502",1502,25.4932631886253,58.2886506688309,6,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1503",1503,25.3943562742168,58.1461456240294,7,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1504",1504,25.296238263523,58.0035646523206,8,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1505",1505,25.1988989641866,57.8609087742856,9,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1506",1506,25.1023283486822,57.7181789930553,10,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1507",1507,25.0065165511576,57.5753762946715,11,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1508",1508,24.9114538643401,57.4325016484393,12,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1509",1509,24.8171307365114,57.2895560072713,13,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1510",1510,24.7235377685448,57.1465403080235,14,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1511",1511,24.6306657110069,57.0034554718233,15,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1512",1512,24.5385054613201,56.8603024043897,16,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1513",1513,24.447048060986,56.7170819963463,17,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1514",1514,24.3562846928669,56.5737951235263,18,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1515",1515,24.2662066785258,56.430442647271,19,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1516",1516,24.1768054756218,56.2870254147214,20,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1517",1517,24.0880726753607,56.1435442591021,21,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1518",1518,24,56,22,1,69,69.1,108131,2013,"Estonia","Lithuania"
"1629",1629,2,46,1,1,75,75.1,343099,2013,"France","Belgium"
"1630",1630,2.08704645097816,46.2309023743706,2,1,75,75.1,343099,2013,"France","Belgium"
"1631",1631,2.17482830077868,46.4617381290917,3,1,75,75.1,343099,2013,"France","Belgium"
"1632",1632,2.26335757590727,46.6925061549771,4,1,75,75.1,343099,2013,"France","Belgium"
"1633",1633,2.35264654658801,46.9232053197692,5,1,75,75.1,343099,2013,"France","Belgium"
"1634",1634,2.44270773296071,47.1538344675325,6,1,75,75.1,343099,2013,"France","Belgium"
"1635",1635,2.53355391146213,47.3843924180293,7,1,75,75.1,343099,2013,"France","Belgium"
"1636",1636,2.62519812139763,47.6148779660752,8,1,75,75.1,343099,2013,"France","Belgium"
"1637",1637,2.71765367170942,47.845289880875,9,1,75,75.1,343099,2013,"France","Belgium"
"1638",1638,2.81093414794834,48.075626905337,10,1,75,75.1,343099,2013,"France","Belgium"
"1639",1639,2.90505341945592,48.3058877553666,11,1,75,75.1,343099,2013,"France","Belgium"
"1640",1640,3.00002564676418,48.5360711191368,12,1,75,75.1,343099,2013,"France","Belgium"
"1641",1641,3.09586528922039,48.7661756563359,13,1,75,75.1,343099,2013,"France","Belgium"
"1642",1642,3.19258711284483,48.9961999973904,14,1,75,75.1,343099,2013,"France","Belgium"
"1643",1643,3.29020619842945,49.2261427426641,15,1,75,75.1,343099,2013,"France","Belgium"
"1644",1644,3.38873794988583,49.4560024616302,16,1,75,75.1,343099,2013,"France","Belgium"
"1645",1645,3.48819810285124,49.6857776920171,17,1,75,75.1,343099,2013,"France","Belgium"
"1646",1646,3.58860273356171,49.9154669389263,18,1,75,75.1,343099,2013,"France","Belgium"
"1647",1647,3.68996826800156,50.145068673921,19,1,75,75.1,343099,2013,"France","Belgium"
"1648",1648,3.79231149133916,50.3745813340857,20,1,75,75.1,343099,2013,"France","Belgium"
"1649",1649,3.89564955765888,50.604003321053,21,1,75,75.1,343099,2013,"France","Belgium"
"1650",1650,4,50.833333,22,1,75,75.1,343099,2013,"France","Belgium"
"1739",1739,2,46,1,1,80,80.1,161635,2013,"France","Germany"
"1740",1740,2.3643436342833,46.2752062669554,2,1,80,80.1,161635,2013,"France","Germany"
"1741",1741,2.73235733520483,46.5492435856255,3,1,80,80.1,161635,2013,"France","Germany"
"1742",1742,3.10409775531715,46.8220887868449,4,1,80,80.1,161635,2013,"France","Germany"
"1743",1743,3.47962208494397,47.0937182232127,5,1,80,80.1,161635,2013,"France","Germany"
"1744",1744,3.85898803368354,47.3641077603522,6,1,80,80.1,161635,2013,"France","Germany"
"1745",1745,4.24225380994493,47.6332327681815,7,1,80,80.1,161635,2013,"France","Germany"
"1746",1746,4.62947809840688,47.9010681122076,8,1,80,80.1,161635,2013,"France","Germany"
"1747",1747,5.02072003528427,48.1675881448634,9,1,80,80.1,161635,2013,"France","Germany"
"1748",1748,5.41603918128373,48.4327666969048,10,1,80,80.1,161635,2013,"France","Germany"
"1749",1749,5.81549549212623,48.6965770688872,11,1,80,80.1,161635,2013,"France","Germany"
"1750",1750,6.21914928651047,48.9589920227434,12,1,80,80.1,161635,2013,"France","Germany"
"1751",1751,6.62706121138755,49.2199837734851,13,1,80,80.1,161635,2013,"France","Germany"
"1752",1752,7.0392922044141,49.4795239810525,14,1,80,80.1,161635,2013,"France","Germany"
"1753",1753,7.45590345344787,49.7375837423373,15,1,80,80.1,161635,2013,"France","Germany"
"1754",1754,7.87695635294675,49.9941335834085,16,1,80,80.1,161635,2013,"France","Germany"
"1755",1755,8.30251245713002,50.2491434519691,17,1,80,80.1,161635,2013,"France","Germany"
"1756",1756,8.73263342975805,50.5025827100757,18,1,80,80.1,161635,2013,"France","Germany"
"1757",1757,9.16738099038529,50.7544201271549,19,1,80,80.1,161635,2013,"France","Germany"
"1758",1758,9.60681685693994,51.0046238733525,20,1,80,80.1,161635,2013,"France","Germany"
"1759",1759,10.0510026844831,51.2531615132513,21,1,80,80.1,161635,2013,"France","Germany"
"1760",1760,10.5,51.5,22,1,80,80.1,161635,2013,"France","Germany"
"2113",2113,10.5,51.5,1,1,97,97.1,597383,2013,"Germany","Austria"
"2114",2114,10.6463518943273,51.3032326575318,2,1,97,97.1,597383,2013,"Germany","Austria"
"2115",2115,10.7914537122578,51.1062844640216,3,1,97,97.1,597383,2013,"Germany","Austria"
"2116",2116,10.9353236711785,50.9091582173295,4,1,97,97.1,597383,2013,"Germany","Austria"
"2117",2117,11.0779796725798,50.7118566621419,5,1,97,97.1,597383,2013,"Germany","Austria"
"2118",2118,11.2194393083157,50.5143824911795,6,1,97,97.1,597383,2013,"Germany","Austria"
"2119",2119,11.3597198667368,50.3167383463738,7,1,97,97.1,597383,2013,"Germany","Austria"
"2120",2120,11.4988383387001,50.1189268200142,8,1,97,97.1,597383,2013,"Germany","Austria"
"2121",2121,11.6368114234565,49.9209504558658,9,1,97,97.1,597383,2013,"Germany","Austria"
"2122",2122,11.7736555344186,49.7228117502597,10,1,97,97.1,597383,2013,"Germany","Austria"
"2123",2123,11.9093868048112,49.5245131531548,11,1,97,97.1,597383,2013,"Germany","Austria"
"2124",2124,12.0440210932048,49.3260570691734,12,1,97,97.1,597383,2013,"Germany","Austria"
"2125",2125,12.1775739889376,49.127445858611,13,1,97,97.1,597383,2013,"Germany","Austria"
"2126",2126,12.3100608174237,48.9286818384205,14,1,97,97.1,597383,2013,"Germany","Austria"
"2127",2127,12.4414966453538,48.7297672831717,15,1,97,97.1,597383,2013,"Germany","Austria"
"2128",2128,12.5718962857873,48.5307044259874,16,1,97,97.1,597383,2013,"Germany","Austria"
"2129",2129,12.701274303139,48.3314954594554,17,1,97,97.1,597383,2013,"Germany","Austria"
"2130",2130,12.8296450180636,48.1321425365186,18,1,97,97.1,597383,2013,"Germany","Austria"
"2131",2131,12.9570225122372,47.9326477713424,19,1,97,97.1,597383,2013,"Germany","Austria"
"2132",2132,13.0834206330405,47.7330132401614,20,1,97,97.1,597383,2013,"Germany","Austria"
"2133",2133,13.2088529981446,47.5332409821045,21,1,97,97.1,597383,2013,"Germany","Austria"
"2134",2134,13.333333,47.333333,22,1,97,97.1,597383,2013,"Germany","Austria"
"2223",2223,10.5,51.5,1,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2224",2224,10.7219247629053,51.4206778928967,2,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2225",2225,10.9430785260657,51.3409381971178,3,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2226",2226,11.1634621508395,51.2607835510757,4,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2227",2227,11.3830765599869,51.1802165852452,5,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2228",2228,11.6019227365136,51.0992399219665,6,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2229",2229,11.8200017225203,51.0178561752547,7,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2230",2230,12.0373146180582,50.9360679506133,8,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2231",2231,12.2538625799914,50.8538778448544,9,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2232",2232,12.4696468208666,50.7712884459232,10,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2233",2233,12.6846686077894,50.6883023327289,11,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2234",2234,12.8989292613087,50.6049220749794,12,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2235",2235,13.1124301543092,50.5211502330224,13,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2236",2236,13.3251727109118,50.4369893576912,14,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2237",2237,13.5371584053824,50.3524419901548,15,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2238",2238,13.7483887610498,50.2675106617742,16,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2239",2239,13.9588653492323,50.1821978939626,17,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2240",2240,14.1685897881735,50.096506198051,18,1,102,102.1,198094,2013,"Germany","Czech Republic"
"2241",2241,14.3775637419879,50.0104380751582,19,1,102,102.1,198094,2013,"Germany","Czech Republic"
